          atime         vdf_uu         vdf_vv         vdf_ww         pm1avg           tavg
  2.4000000E+02 -1.1231400E-03 -4.9035139E-04 -6.1718963E-04 -7.8369852E-03  0.0000000E+00
  2.4000000E+02 -1.0503301E-03 -3.7754855E-04 -6.0273221E-04 -7.5998094E-03  0.0000000E+00
  2.4000000E+02 -9.2956470E-04 -2.8848288E-04 -5.8069551E-04 -7.3524637E-03  0.0000000E+00
  2.4000000E+02 -7.7763611E-04 -2.1710088E-04 -5.4581053E-04 -7.1021535E-03  0.0000000E+00
  2.4000000E+02 -5.9457822E-04 -1.5435663E-04 -4.8097650E-04 -6.8545742E-03  0.0000000E+00
  2.4000000E+02 -3.6165349E-04 -1.0538988E-04 -3.7361114E-04 -6.6140467E-03  0.0000000E+00
  2.4000000E+02 -2.1534492E-04 -7.8654479E-05 -3.1590808E-04 -6.3838860E-03  0.0000000E+00
  2.4000000E+02 -1.0985714E-04 -5.2954698E-05 -2.8100001E-04 -6.1661954E-03  0.0000000E+00
  2.4000000E+02  2.0784874E-05 -4.1855734E-05 -2.1685391E-04 -5.9620816E-03  0.0000000E+00
  2.4000000E+02  9.2110227E-05 -3.3390622E-05 -1.7074397E-04 -5.7723783E-03  0.0000000E+00
  2.4000000E+02  1.2277036E-04 -2.8876048E-05 -1.4247558E-04 -5.5971807E-03  0.0000000E+00
  2.4000000E+02  1.4140922E-04 -3.1249623E-05 -1.2325098E-04 -5.4360250E-03  0.0000000E+00
  2.4000000E+02  1.5395835E-04 -3.9630416E-05 -1.1025164E-04 -5.2880752E-03  0.0000000E+00
  2.4000000E+02  1.4985900E-04 -4.8958220E-05 -1.0558449E-04 -5.1523009E-03  0.0000000E+00
  2.4000000E+02  1.2571347E-04 -5.3567055E-05 -1.0823907E-04 -5.0276266E-03  0.0000000E+00
  2.4000000E+02  1.0486774E-04 -5.3548398E-05 -1.0770254E-04 -4.9130361E-03  0.0000000E+00
  2.4000000E+02  1.3142759E-04 -6.2759609E-05 -8.7879788E-05 -4.8076122E-03  0.0000000E+00
  2.4000000E+02  7.2090907E-05 -6.5495680E-05 -1.0988645E-04 -4.7106691E-03  0.0000000E+00
  2.4000000E+02  4.1392024E-05 -6.9479554E-05 -1.1349598E-04 -4.6211978E-03  0.0000000E+00
  2.4000000E+02  3.3568660E-05 -7.5768260E-05 -1.0679397E-04 -4.5384177E-03  0.0000000E+00
  2.4000000E+02  1.8125213E-05 -7.9397182E-05 -1.0485592E-04 -4.4616631E-03  0.0000000E+00
  2.4000000E+02 -6.3356254E-06 -8.1302391E-05 -1.0705972E-04 -4.3902595E-03  0.0000000E+00
  2.4000000E+02 -3.4110728E-05 -8.3919922E-05 -1.0923499E-04 -4.3235046E-03  0.0000000E+00
  2.4000000E+02 -6.2130786E-05 -8.8503336E-05 -1.0941278E-04 -4.2606567E-03  0.0000000E+00
  2.4000000E+02 -9.1118780E-05 -9.4091218E-05 -1.0883645E-04 -4.2009389E-03  0.0000000E+00
  2.4000000E+02 -1.2186051E-04 -9.8056327E-05 -1.0989469E-04 -4.1435619E-03  0.0000000E+00
  2.4000000E+02 -1.5027500E-04 -9.8168031E-05 -1.1263779E-04 -4.0877763E-03  0.0000000E+00
  2.4000000E+02 -1.6497267E-04 -9.6099739E-05 -1.1153799E-04 -4.0329559E-03  0.0000000E+00
  2.4000000E+02 -1.5098902E-04 -1.0231299E-04 -9.4155040E-05 -3.9787231E-03  0.0000000E+00
  2.4000000E+02 -1.9228612E-04 -9.7310540E-05 -1.2010507E-04 -3.9247613E-03  0.0000000E+00
  2.4000000E+02 -2.0542420E-04 -9.8153183E-05 -1.2510392E-04 -3.8706450E-03  0.0000000E+00
  2.4000000E+02 -2.1045806E-04 -9.9318516E-05 -1.2390603E-04 -3.8160268E-03  0.0000000E+00
  2.4000000E+02 -2.1614600E-04 -9.8573173E-05 -1.2374616E-04 -3.7607266E-03  0.0000000E+00
  2.4000000E+02 -2.2304269E-04 -9.6625939E-05 -1.2545977E-04 -3.7046362E-03  0.0000000E+00
  2.4000000E+02 -2.2988848E-04 -9.5062077E-05 -1.2788139E-04 -3.6476549E-03  0.0000000E+00
  2.4000000E+02 -2.3635074E-04 -9.4943679E-05 -1.2999757E-04 -3.5896579E-03  0.0000000E+00
  2.4000000E+02 -2.4316891E-04 -9.6111056E-05 -1.3146756E-04 -3.5304903E-03  0.0000000E+00
  2.4000000E+02 -2.5075468E-04 -9.7220152E-05 -1.3212481E-04 -3.4699823E-03  0.0000000E+00
  2.4000000E+02 -2.5729882E-04 -9.6551009E-05 -1.3107223E-04 -3.4079759E-03  0.0000000E+00
  2.4000000E+02 -2.5743635E-04 -9.3622257E-05 -1.2598452E-04 -3.3443601E-03  0.0000000E+00
  2.4000000E+02 -2.4252141E-04 -9.1646662E-05 -1.1323053E-04 -3.2791063E-03  0.0000000E+00
  2.4000000E+02 -2.2781223E-04 -9.4180295E-05 -1.0420101E-04 -3.2122988E-03  0.0000000E+00
  2.4000000E+02 -2.4915147E-04 -8.9106977E-05 -1.1565427E-04 -3.1440015E-03  0.0000000E+00
  2.4000000E+02 -2.4875157E-04 -8.7271632E-05 -1.1280809E-04 -3.0742327E-03  0.0000000E+00
  2.4000000E+02 -2.4381656E-04 -8.5344927E-05 -1.0796381E-04 -3.0031665E-03  0.0000000E+00
  2.4000000E+02 -2.4001281E-04 -8.2645054E-05 -1.0436686E-04 -2.9310126E-03  0.0000000E+00
  2.4000000E+02 -2.3775011E-04 -7.9769726E-05 -1.0202523E-04 -2.8579471E-03  0.0000000E+00
  2.4000000E+02 -2.3597054E-04 -7.7575008E-05 -1.0079969E-04 -2.7840841E-03  0.0000000E+00
  2.4000000E+02 -2.3398094E-04 -7.6509614E-05 -1.0142277E-04 -2.7094785E-03  0.0000000E+00
  2.4000000E+02 -2.3186478E-04 -7.6313328E-05 -1.0510389E-04 -2.6341489E-03  0.0000000E+00
  2.4000000E+02 -2.3000929E-04 -7.6088186E-05 -1.1237771E-04 -2.5581092E-03  0.0000000E+00
  2.4000000E+02 -2.2828377E-04 -7.4751065E-05 -1.2185303E-04 -2.4813985E-03  0.0000000E+00
  2.4000000E+02 -2.2540492E-04 -7.1876312E-05 -1.2951937E-04 -2.4040989E-03  0.0000000E+00
  2.4000000E+02 -2.1902493E-04 -6.8937081E-05 -1.2926854E-04 -2.3263285E-03  0.0000000E+00
  2.4000000E+02 -2.0707834E-04 -7.0953995E-05 -1.1528833E-04 -2.2482011E-03  0.0000000E+00
  2.4000000E+02 -2.1638369E-04 -6.7625836E-05 -1.2633224E-04 -2.1698665E-03  0.0000000E+00
  2.4000000E+02 -2.1230927E-04 -6.6726431E-05 -1.2412830E-04 -2.0912820E-03  0.0000000E+00
  2.4000000E+02 -2.0238686E-04 -6.6777436E-05 -1.1759820E-04 -2.0124418E-03  0.0000000E+00
  2.4000000E+02 -1.9275000E-04 -6.6010192E-05 -1.1318401E-04 -1.9333922E-03  0.0000000E+00
  2.4000000E+02 -1.8508203E-04 -6.4209300E-05 -1.1141415E-04 -1.8542094E-03  0.0000000E+00
  2.4000000E+02 -1.7922908E-04 -6.1905449E-05 -1.1067650E-04 -1.7749873E-03  0.0000000E+00
  2.4000000E+02 -1.7473200E-04 -5.9764835E-05 -1.0939324E-04 -1.6958221E-03  0.0000000E+00
  2.4000000E+02 -1.7148970E-04 -5.8186230E-05 -1.0694166E-04 -1.6167987E-03  0.0000000E+00
  2.4000000E+02 -1.6976642E-04 -5.7116847E-05 -1.0366483E-04 -1.5379794E-03  0.0000000E+00
  2.4000000E+02 -1.6975556E-04 -5.6098079E-05 -1.0031634E-04 -1.4593988E-03  0.0000000E+00
  2.4000000E+02 -1.7091248E-04 -5.4552221E-05 -9.7282983E-05 -1.3810669E-03  0.0000000E+00
  2.4000000E+02 -1.7126889E-04 -5.2321283E-05 -9.3929618E-05 -1.3029835E-03  0.0000000E+00
  2.4000000E+02 -1.6694132E-04 -5.0469007E-05 -8.8410083E-05 -1.2251664E-03  0.0000000E+00
  2.4000000E+02 -1.5204622E-04 -5.2357163E-05 -7.8288343E-05 -1.1476950E-03  0.0000000E+00
  2.4000000E+02 -1.6002737E-04 -4.9726914E-05 -8.9262696E-05 -1.0705271E-03  0.0000000E+00
  2.4000000E+02 -1.6169458E-04 -4.9088532E-05 -9.1860011E-05 -9.9367474E-04  0.0000000E+00
  2.4000000E+02 -1.6100927E-04 -4.8870953E-05 -9.0820430E-05 -9.1708772E-04  0.0000000E+00
  2.4000000E+02 -1.5963204E-04 -4.8398881E-05 -8.8668438E-05 -8.4075904E-04  0.0000000E+00
  2.4000000E+02 -1.5783401E-04 -4.7685092E-05 -8.6252284E-05 -7.6468589E-04  0.0000000E+00
  2.4000000E+02 -1.5558232E-04 -4.7032177E-05 -8.3661053E-05 -6.8884773E-04  0.0000000E+00
