          atime            tkk            imk        garbage        garbage        garbage
  2.4000000E+02  4.4447792E-02  0.0000000E+00  4.1134503E-06  2.4663614E-02 -3.2504303E-03
  2.4000000E+02  4.3429952E-02  0.0000000E+00  5.0099632E-06  2.3103713E-02 -3.0040242E-03
  2.4000000E+02  4.2483476E-02  0.0000000E+00  1.9694087E-06  2.1721153E-02 -2.7367090E-03
  2.4000000E+02  4.1605664E-02  0.0000000E+00  2.3695551E-07  2.0501233E-02 -2.4475447E-03
  2.4000000E+02  4.0792749E-02  0.0000000E+00  1.7167809E-06  1.9427562E-02 -2.1510935E-03
  2.4000000E+02  4.0040169E-02  0.0000000E+00  3.6602359E-06  1.8484853E-02 -1.8694594E-03
  2.4000000E+02  3.9342725E-02  0.0000000E+00  2.4983552E-06  1.7659894E-02 -1.6108301E-03
  2.4000000E+02  3.8694943E-02  0.0000000E+00  2.4542444E-07  1.6940414E-02 -1.3559504E-03
  2.4000000E+02  3.8091981E-02  0.0000000E+00  1.0900319E-05  1.6311579E-02 -1.0739575E-03
  2.4000000E+02  3.7531700E-02  0.0000000E+00  3.2341278E-06  1.5764834E-02 -8.9672014E-04
  2.4000000E+02  3.7007500E-02  0.0000000E+00 -2.2831181E-07  1.5290032E-02 -6.9627074E-04
  2.4000000E+02  3.6515195E-02  0.0000000E+00  2.0222914E-06  1.4874719E-02 -4.9911243E-04
  2.4000000E+02  3.6051617E-02  0.0000000E+00  2.3303216E-06  1.4509772E-02 -3.3700178E-04
  2.4000000E+02  3.5613642E-02  0.0000000E+00  8.9635221E-07  1.4186043E-02 -2.0921254E-04
  2.4000000E+02  3.5198182E-02  0.0000000E+00 -1.3126236E-07  1.3894843E-02 -1.1053875E-04
  2.4000000E+02  3.4802197E-02  0.0000000E+00  3.2054843E-07  1.3628489E-02 -4.1198259E-05
  2.4000000E+02  3.4422726E-02  0.0000000E+00  1.5001115E-06  1.3380747E-02 -4.8604233E-06
  2.4000000E+02  3.4056955E-02  0.0000000E+00  1.7434191E-06  1.3147001E-02 -1.0215163E-06
  2.4000000E+02  3.3702322E-02  0.0000000E+00  4.3666908E-07  1.2923981E-02 -1.7951632E-05
  2.4000000E+02  3.3356687E-02  0.0000000E+00  4.1719978E-07  1.2708881E-02 -3.2436694E-05
  2.4000000E+02  3.3018550E-02  0.0000000E+00  1.0201082E-05  1.2497693E-02 -2.2539255E-05
  2.4000000E+02  3.2688141E-02  0.0000000E+00  6.4417543E-07  1.2295435E-02 -1.0752201E-04
  2.4000000E+02  3.2362338E-02  0.0000000E+00 -1.3658542E-07  1.2096499E-02 -1.4432846E-04
  2.4000000E+02  3.2040172E-02  0.0000000E+00  1.0979874E-06  1.1899900E-02 -1.7042232E-04
  2.4000000E+02  3.1720929E-02  0.0000000E+00  1.2784115E-06  1.1705543E-02 -1.9840738E-04
  2.4000000E+02  3.1403999E-02  0.0000000E+00  5.3090384E-07  1.1513355E-02 -2.2673735E-04
  2.4000000E+02  3.1088819E-02  0.0000000E+00 -1.2637909E-07  1.1323194E-02 -2.5263448E-04
  2.4000000E+02  3.0774841E-02  0.0000000E+00 -5.4146026E-08  1.1134880E-02 -2.7712438E-04
  2.4000000E+02  3.0461496E-02  0.0000000E+00  5.8044818E-07  1.0948299E-02 -3.0455851E-04
  2.4000000E+02  3.0148217E-02  0.0000000E+00  1.0297122E-06  1.0763490E-02 -3.3899559E-04
  2.4000000E+02  2.9834510E-02  0.0000000E+00  6.5508653E-07  1.0580646E-02 -3.7981346E-04
  2.4000000E+02  2.9520102E-02  0.0000000E+00 -1.0916286E-07  1.0399980E-02 -4.1892268E-04
  2.4000000E+02  2.9205188E-02  0.0000000E+00  1.2920435E-06  1.0221350E-02 -4.4195329E-04
  2.4000000E+02  2.8890978E-02  0.0000000E+00  4.4137434E-06  1.0044187E-02 -4.6522316E-04
  2.4000000E+02  2.8577974E-02  0.0000000E+00 -8.8587895E-08  9.8686704E-03 -5.1769386E-04
  2.4000000E+02  2.8265001E-02  0.0000000E+00  1.8187835E-08  9.6928651E-03 -5.3240228E-04
  2.4000000E+02  2.7952205E-02  0.0000000E+00  6.8573544E-07  9.5165606E-03 -5.3900495E-04
  2.4000000E+02  2.7639821E-02  0.0000000E+00  7.1312965E-07  9.3397461E-03 -5.4754873E-04
  2.4000000E+02  2.7328090E-02  0.0000000E+00  2.6497074E-07  9.1625411E-03 -5.5976207E-04
  2.4000000E+02  2.7017191E-02  0.0000000E+00 -1.2048288E-07  8.9851548E-03 -5.7532222E-04
  2.4000000E+02  2.6707182E-02  0.0000000E+00 -9.9347575E-08  8.8078625E-03 -5.9432961E-04
  2.4000000E+02  2.6397970E-02  0.0000000E+00  2.6750421E-07  8.6309840E-03 -6.1722070E-04
  2.4000000E+02  2.6089310E-02  0.0000000E+00  5.9553168E-07  8.4548527E-03 -6.4335035E-04
  2.4000000E+02  2.5780851E-02  0.0000000E+00  4.8289978E-07  8.2797617E-03 -6.6947512E-04
  2.4000000E+02  2.5472230E-02  0.0000000E+00 -2.4043176E-08  8.1058742E-03 -6.8936857E-04
  2.4000000E+02  2.5163222E-02  0.0000000E+00  1.2763311E-07  7.9330855E-03 -6.9579984E-04
  2.4000000E+02  2.4853964E-02  0.0000000E+00  3.5825778E-06  7.7608231E-03 -6.8610682E-04
  2.4000000E+02  2.4545509E-02  0.0000000E+00  4.9105400E-07  7.5905254E-03 -7.1210278E-04
  2.4000000E+02  2.4236820E-02  0.0000000E+00 -2.3096488E-07  7.4214090E-03 -7.1779983E-04
  2.4000000E+02  2.3928343E-02  0.0000000E+00  2.3150760E-07  7.2524708E-03 -7.1473070E-04
  2.4000000E+02  2.3620553E-02  0.0000000E+00  4.8070185E-07  7.0835788E-03 -7.1037070E-04
  2.4000000E+02  2.3313821E-02  0.0000000E+00  3.1649499E-07  6.9150084E-03 -7.0500648E-04
  2.4000000E+02  2.3008439E-02  0.0000000E+00  1.2292367E-08  6.7472702E-03 -6.9706976E-04
  2.4000000E+02  2.2704633E-02  0.0000000E+00 -1.3408596E-07  6.5809777E-03 -6.8581708E-04
  2.4000000E+02  2.2402562E-02  0.0000000E+00 -1.9591667E-08  6.4167439E-03 -6.7202836E-04
  2.4000000E+02  2.2102308E-02  0.0000000E+00  2.2971462E-07  6.2550958E-03 -6.5739738E-04
  2.4000000E+02  2.1803885E-02  0.0000000E+00  3.6409746E-07  6.0963975E-03 -6.4328662E-04
  2.4000000E+02  2.1507253E-02  0.0000000E+00  2.1027420E-07  5.9407692E-03 -6.2951969E-04
  2.4000000E+02  2.1212365E-02  0.0000000E+00 -7.8841793E-08  5.7879953E-03 -6.1388396E-04
  2.4000000E+02  2.0919249E-02  0.0000000E+00  2.3013990E-07  5.6374065E-03 -5.9301632E-04
  2.4000000E+02  2.0628125E-02  0.0000000E+00  2.6648276E-06  5.4877295E-03 -5.6534489E-04
  2.4000000E+02  2.0339624E-02  0.0000000E+00  1.7251049E-07  5.3400193E-03 -5.7461650E-04
  2.4000000E+02  2.0052901E-02  0.0000000E+00 -1.3262876E-07  5.1933757E-03 -5.6826145E-04
  2.4000000E+02  1.9767704E-02  0.0000000E+00  1.3526984E-07  5.0487069E-03 -5.6062268E-04
  2.4000000E+02  1.9483897E-02  0.0000000E+00  2.6945161E-07  4.9063233E-03 -5.5595091E-04
  2.4000000E+02  1.9201433E-02  0.0000000E+00  1.7479976E-07  4.7661750E-03 -5.5360358E-04
  2.4000000E+02  1.8920331E-02  0.0000000E+00  1.8214685E-09  4.6280672E-03 -5.5199856E-04
