          atime         tdf_uu         tdf_vv         tdf_ww         pm1avg           tavg
  3.6000000E+02 -2.6137681E-03  1.4501291E-04 -7.2413077E-04 -1.5355267E-02  0.0000000E+00
  3.6000000E+02 -2.6137681E-03  1.4501291E-04 -7.2413077E-04 -1.5355267E-02  0.0000000E+00
  3.6000000E+02 -2.4352906E-03  5.7222021E-05 -6.9069407E-04 -1.4817084E-02  0.0000000E+00
  3.6000000E+02 -2.0207916E-03  3.8281852E-04 -7.1512145E-04 -1.3688742E-02  0.0000000E+00
  3.6000000E+02 -1.3562533E-03  5.0510620E-04  9.3951201E-05 -1.2266172E-02  0.0000000E+00
  3.6000000E+02 -1.1658786E-03  3.3908155E-04  1.8809073E-04 -1.0855396E-02  0.0000000E+00
  3.6000000E+02 -9.2580883E-04  3.3961884E-04 -1.2253708E-04 -9.6862525E-03  0.0000000E+00
  3.6000000E+02 -7.2974553E-04  3.8459561E-04  4.0618229E-05 -8.8938929E-03  0.0000000E+00
  3.6000000E+02 -6.2898146E-04  3.8742907E-04 -3.2493996E-04 -8.5501309E-03  0.0000000E+00
  3.6000000E+02 -6.2898146E-04  3.8742907E-04 -3.2493996E-04 -8.5501309E-03  0.0000000E+00
  3.6000000E+02 -5.9442624E-04  6.1910636E-04 -1.8554071E-04 -8.2002114E-03  0.0000000E+00
  3.6000000E+02 -5.4724651E-04  8.2286612E-04 -3.2807229E-04 -7.4765135E-03  0.0000000E+00
  3.6000000E+02 -3.3273069E-04  9.3648301E-04 -5.6143092E-04 -6.5608715E-03  0.0000000E+00
  3.6000000E+02  2.8360913E-04  9.1381005E-04 -2.7914403E-04 -5.6537933E-03  0.0000000E+00
  3.6000000E+02  6.1335566E-05  8.2990218E-04  2.8490773E-04 -4.9101634E-03  0.0000000E+00
  3.6000000E+02  9.9366986E-05  7.8955459E-04  2.0182814E-04 -4.4120319E-03  0.0000000E+00
  3.6000000E+02  1.3036448E-05  7.6378386E-04  3.0777806E-04 -4.1915958E-03  0.0000000E+00
  3.6000000E+02  1.3036448E-05  7.6378386E-04  3.0777806E-04 -4.1915958E-03  0.0000000E+00
  3.6000000E+02  4.7976927E-04  8.0540140E-04  3.7861972E-04 -3.9799060E-03  0.0000000E+00
  3.6000000E+02  6.5461800E-04  9.8976886E-04  1.3093424E-04 -3.5293267E-03  0.0000000E+00
  3.6000000E+02  1.0368301E-03  9.7575202E-04  2.3786664E-04 -2.9532232E-03  0.0000000E+00
  3.6000000E+02  1.4359273E-03  9.1175094E-04  3.0657591E-04 -2.3811308E-03  0.0000000E+00
  3.6000000E+02  1.3739303E-03  1.0061046E-03  1.7067220E-04 -1.8970926E-03  0.0000000E+00
  3.6000000E+02  1.4781740E-03  1.0063598E-03  2.2890626E-04 -1.5596437E-03  0.0000000E+00
  3.6000000E+02  1.4301686E-03  9.6851854E-04  1.5234490E-04 -1.4110998E-03  0.0000000E+00
  3.6000000E+02  1.4301686E-03  9.6851854E-04  1.5234490E-04 -1.4110998E-03  0.0000000E+00
  3.6000000E+02  1.5391790E-03  9.5928275E-04  1.8456830E-04 -1.2717417E-03  0.0000000E+00
  3.6000000E+02  1.6040586E-03  9.7511302E-04  8.2333391E-05 -9.8038720E-04  0.0000000E+00
  3.6000000E+02  1.5274681E-03  9.7043692E-04  1.1386276E-04 -6.1508943E-04  0.0000000E+00
  3.6000000E+02  1.6631641E-03  9.1695856E-04  2.9309812E-04 -2.5258095E-04  0.0000000E+00
  3.6000000E+02  1.8901462E-03  8.3865274E-04  4.2503810E-04  4.6245407E-05  0.0000000E+00
  3.6000000E+02  1.9746654E-03  7.6767118E-04  4.6227092E-04  2.4469236E-04  0.0000000E+00
  3.6000000E+02  1.8937260E-03  7.2830759E-04  4.2202424E-04  3.2966379E-04  0.0000000E+00
  3.6000000E+02  1.8937260E-03  7.2830759E-04  4.2202424E-04  3.2966379E-04  0.0000000E+00
  3.6000000E+02  2.0060012E-03  6.9942342E-04  4.5822772E-04  4.0487191E-04  0.0000000E+00
  3.6000000E+02  2.0490898E-03  6.8822811E-04  5.2433264E-04  5.5674565E-04  0.0000000E+00
