          atime          uplus          yplus           Wshr          trash          trash
  7.8507600E+01  7.9077256E+00  2.9858999E+01  2.8301570E-03  1.1742000E-01  1.1742000E-01
  7.8507600E+01  8.3178384E+00  3.0871082E+01  2.8301570E-03  1.2140000E-01  1.2140000E-01
  7.8507600E+01  8.7327743E+00  3.1895880E+01  2.8301570E-03  1.2543000E-01  1.2543000E-01
  7.8507600E+01  9.1537760E+00  3.2938478E+01  2.8301570E-03  1.2953000E-01  1.2953000E-01
  7.8507600E+01  9.5765024E+00  3.3991248E+01  2.8301570E-03  1.3367000E-01  1.3367000E-01
  7.8507600E+01  1.0000434E+01  3.5059276E+01  2.8301570E-03  1.3787000E-01  1.3787000E-01
  7.8507600E+01  1.0422812E+01  3.6145104E+01  2.8301570E-03  1.4214000E-01  1.4214000E-01
  7.8507600E+01  1.0835705E+01  3.7238560E+01  2.8301570E-03  1.4644000E-01  1.4644000E-01
  7.8507600E+01  1.1239605E+01  3.8349818E+01  2.8301570E-03  1.5081000E-01  1.5081000E-01
  7.8507600E+01  1.1629979E+01  3.9473789E+01  2.8301570E-03  1.5523000E-01  1.5523000E-01
  7.8507600E+01  1.2004217E+01  4.0610476E+01  2.8301570E-03  1.5970000E-01  1.5970000E-01
  7.8507600E+01  1.2360432E+01  4.1759877E+01  2.8301570E-03  1.6422000E-01  1.6422000E-01
  7.8507600E+01  1.2698031E+01  4.2921993E+01  2.8301570E-03  1.6879000E-01  1.6879000E-01
  7.8507600E+01  1.3017828E+01  4.4099366E+01  2.8301570E-03  1.7342000E-01  1.7342000E-01
  7.8507600E+01  1.3318164E+01  4.5284368E+01  2.8301570E-03  1.7808000E-01  1.7808000E-01
  7.8507600E+01  1.3601311E+01  4.6484627E+01  2.8301570E-03  1.8280000E-01  1.8280000E-01
  7.8507600E+01  1.3866789E+01  4.7697601E+01  2.8301570E-03  1.8757000E-01  1.8757000E-01
  7.8507600E+01  1.4114921E+01  4.8923290E+01  2.8301570E-03  1.9239000E-01  1.9239000E-01
  7.8507600E+01  1.4346187E+01  5.0159151E+01  2.8301570E-03  1.9725000E-01  1.9725000E-01
  7.8507600E+01  1.4561809E+01  5.1405183E+01  2.8301570E-03  2.0215000E-01  2.0215000E-01
  7.8507600E+01  1.4763304E+01  5.2663929E+01  2.8301570E-03  2.0710000E-01  2.0710000E-01
  7.8507600E+01  1.4952061E+01  5.3935391E+01  2.8301570E-03  2.1210000E-01  2.1210000E-01
  7.8507600E+01  1.5129296E+01  5.5214481E+01  2.8301570E-03  2.1713000E-01  2.1713000E-01
  7.8507600E+01  1.5297906E+01  5.6506286E+01  2.8301570E-03  2.2221000E-01  2.2221000E-01
  7.8507600E+01  1.5459792E+01  5.7810805E+01  2.8301570E-03  2.2734000E-01  2.2734000E-01
  7.8507600E+01  1.5615715E+01  5.9122953E+01  2.8301570E-03  2.3250000E-01  2.3250000E-01
  7.8507600E+01  1.5766980E+01  6.0445273E+01  2.8301570E-03  2.3770000E-01  2.3770000E-01
  7.8507600E+01  1.5914692E+01  6.1780307E+01  2.8301570E-03  2.4295000E-01  2.4295000E-01
  7.8507600E+01  1.6058599E+01  6.3122971E+01  2.8301570E-03  2.4823000E-01  2.4823000E-01
