          atime           uavg           vavg           wavg         pm1avg           tavg
  3.6000000E+02  1.1215965E-15  5.0312071E-21  1.5594924E-17 -8.3118523E-02  0.0000000E+00
  3.6000000E+02  2.3824797E-01  3.7595100E-03  4.3824074E-03 -8.2652975E-02  0.0000000E+00
  3.6000000E+02  4.4729629E-01  1.1777151E-02  9.8120817E-03 -8.1781062E-02  0.0000000E+00
  3.6000000E+02  5.9988088E-01  1.9791804E-02  1.4536830E-02 -8.0447091E-02  0.0000000E+00
  3.6000000E+02  6.9519231E-01  2.5589211E-02  1.7616337E-02 -7.8888703E-02  0.0000000E+00
  3.6000000E+02  7.5001551E-01  2.8974039E-02  1.9119570E-02 -7.7329230E-02  0.0000000E+00
  3.6000000E+02  7.8110808E-01  3.0601995E-02  1.9512023E-02 -7.5877365E-02  0.0000000E+00
  3.6000000E+02  7.9927289E-01  3.1156660E-02  1.9243112E-02 -7.4548342E-02  0.0000000E+00
  3.6000000E+02  8.1053193E-01  3.1101256E-02  1.8619100E-02 -7.3306869E-02  0.0000000E+00
  3.6000000E+02  8.1802590E-01  3.0704523E-02  1.7825215E-02 -7.2103258E-02  0.0000000E+00
  3.6000000E+02  8.2344560E-01  3.0110395E-02  1.6950231E-02 -7.0894573E-02  0.0000000E+00
  3.6000000E+02  8.2770198E-01  2.9408178E-02  1.6050189E-02 -6.9643517E-02  0.0000000E+00
  3.6000000E+02  8.3134971E-01  2.8655910E-02  1.5173718E-02 -6.8332038E-02  0.0000000E+00
  3.6000000E+02  8.3475050E-01  2.7896088E-02  1.4355914E-02 -6.6954060E-02  0.0000000E+00
  3.6000000E+02  8.3814732E-01  2.7163185E-02  1.3610700E-02 -6.5511220E-02  0.0000000E+00
  3.6000000E+02  8.4168637E-01  2.6485655E-02  1.2927270E-02 -6.4010743E-02  0.0000000E+00
  3.6000000E+02  8.4542597E-01  2.5884810E-02  1.2276262E-02 -6.2463781E-02  0.0000000E+00
  3.6000000E+02  8.4937177E-01  2.5372926E-02  1.1631240E-02 -6.0882595E-02  0.0000000E+00
  3.6000000E+02  8.5355030E-01  2.4950969E-02  1.0995260E-02 -5.9277999E-02  0.0000000E+00
  3.6000000E+02  8.5796604E-01  2.4606035E-02  1.0373424E-02 -5.7664825E-02  0.0000000E+00
  3.6000000E+02  8.6256138E-01  2.4327279E-02  9.7270981E-03 -5.6049671E-02  0.0000000E+00
  3.6000000E+02  8.6724345E-01  2.4092775E-02  9.0092367E-03 -5.4444259E-02  0.0000000E+00
  3.6000000E+02  8.7198710E-01  2.3884599E-02  8.2407753E-03 -5.2855621E-02  0.0000000E+00
  3.6000000E+02  8.7679210E-01  2.3692738E-02  7.4741602E-03 -5.1289256E-02  0.0000000E+00
  3.6000000E+02  8.8165794E-01  2.3514929E-02  6.7662110E-03 -4.9750505E-02  0.0000000E+00
  3.6000000E+02  8.8657281E-01  2.3353861E-02  6.1599000E-03 -4.8244651E-02  0.0000000E+00
  3.6000000E+02  8.9151293E-01  2.3213173E-02  5.6746363E-03 -4.6776311E-02  0.0000000E+00
  3.6000000E+02  8.9644876E-01  2.3093669E-02  5.3046403E-03 -4.5348667E-02  0.0000000E+00
  3.6000000E+02  9.0135430E-01  2.2991182E-02  5.0249966E-03 -4.3963056E-02  0.0000000E+00
  3.6000000E+02  9.0621599E-01  2.2897523E-02  4.8049696E-03 -4.2619493E-02  0.0000000E+00
  3.6000000E+02  9.1103751E-01  2.2805934E-02  4.6281697E-03 -4.1318649E-02  0.0000000E+00
  3.6000000E+02  9.1583511E-01  2.2720095E-02  4.5155976E-03 -4.0064815E-02  0.0000000E+00
  3.6000000E+02  9.2062130E-01  2.2627913E-02  4.4524252E-03 -3.8850910E-02  0.0000000E+00
  3.6000000E+02  9.2538035E-01  2.2544255E-02  4.4265579E-03 -3.7680383E-02  0.0000000E+00
  3.6000000E+02  9.3006213E-01  2.2459353E-02  4.4114540E-03 -3.6549992E-02  0.0000000E+00
  3.6000000E+02  9.3463967E-01  2.2366058E-02  4.3938968E-03 -3.5458715E-02  0.0000000E+00
  3.6000000E+02  9.3910634E-01  2.2260282E-02  4.3672211E-03 -3.4406764E-02  0.0000000E+00
  3.6000000E+02  9.4347125E-01  2.2140814E-02  4.3269938E-03 -3.3394792E-02  0.0000000E+00
  3.6000000E+02  9.4775354E-01  2.2008688E-02  4.2687075E-03 -3.2423301E-02  0.0000000E+00
  3.6000000E+02  9.5197632E-01  2.1866255E-02  4.1870461E-03 -3.1492220E-02  0.0000000E+00
  3.6000000E+02  9.5616090E-01  2.1716119E-02  4.0762817E-03 -3.0600671E-02  0.0000000E+00
  3.6000000E+02  9.6032207E-01  2.1560105E-02  3.9313607E-03 -2.9746897E-02  0.0000000E+00
  3.6000000E+02  9.6446505E-01  2.1398418E-02  3.7492390E-03 -2.8928340E-02  0.0000000E+00
  3.6000000E+02  9.6858490E-01  2.1229154E-02  3.5300253E-03 -2.8141884E-02  0.0000000E+00
  3.6000000E+02  9.7266904E-01  2.1048321E-02  3.2774905E-03 -2.7384226E-02  0.0000000E+00
  3.6000000E+02  9.7670354E-01  2.0850545E-02  2.9985027E-03 -2.6652389E-02  0.0000000E+00
  3.6000000E+02  9.8068404E-01  2.0630601E-02  2.7009471E-03 -2.5944352E-02  0.0000000E+00
  3.6000000E+02  9.8462715E-01  2.0387026E-02  2.3882045E-03 -2.5259425E-02  0.0000000E+00
  3.6000000E+02  9.8852504E-01  2.0134264E-02  2.0852690E-03 -2.4593245E-02  0.0000000E+00
  3.6000000E+02  9.9242646E-01  1.9882215E-02  1.8345736E-03 -2.3946678E-02  0.0000000E+00
  3.6000000E+02  9.9632019E-01  1.9644367E-02  1.6245286E-03 -2.3317850E-02  0.0000000E+00
  3.6000000E+02  1.0001911E+00  1.9423686E-02  1.4422149E-03 -2.2705306E-02  0.0000000E+00
  3.6000000E+02  1.0040268E+00  1.9217951E-02  1.2756083E-03 -2.2107789E-02  0.0000000E+00
  3.6000000E+02  1.0078219E+00  1.9023297E-02  1.1148633E-03 -2.1524132E-02  0.0000000E+00
  3.6000000E+02  1.0115781E+00  1.8836286E-02  9.5283386E-04 -2.0953234E-02  0.0000000E+00
  3.6000000E+02  1.0153039E+00  1.8654778E-02  7.8500784E-04 -2.0394109E-02  0.0000000E+00
  3.6000000E+02  1.0190118E+00  1.8477922E-02  6.0903253E-04 -1.9845963E-02  0.0000000E+00
  3.6000000E+02  1.0227152E+00  1.8305551E-02  4.2400824E-04 -1.9308289E-02  0.0000000E+00
  3.6000000E+02  1.0264246E+00  1.8137272E-02  2.2972703E-04 -1.8780950E-02  0.0000000E+00
  3.6000000E+02  1.0301453E+00  1.7971565E-02  2.6033750E-05 -1.8264215E-02  0.0000000E+00
  3.6000000E+02  1.0338747E+00  1.7805172E-02 -1.8751366E-04 -1.7758743E-02  0.0000000E+00
  3.6000000E+02  1.0376027E+00  1.7633083E-02 -4.1150734E-04 -1.7265468E-02  0.0000000E+00
  3.6000000E+02  1.0413131E+00  1.7449401E-02 -6.4589916E-04 -1.6785374E-02  0.0000000E+00
  3.6000000E+02  1.0449889E+00  1.7249408E-02 -8.8837974E-04 -1.6319127E-02  0.0000000E+00
  3.6000000E+02  1.0486207E+00  1.7033100E-02 -1.1317498E-03 -1.5866544E-02  0.0000000E+00
  3.6000000E+02  1.0522190E+00  1.6810505E-02 -1.3601064E-03 -1.5425870E-02  0.0000000E+00
  3.6000000E+02  1.0557875E+00  1.6567058E-02 -1.5835763E-03 -1.4998597E-02  0.0000000E+00
  3.6000000E+02  1.0593048E+00  1.6319837E-02 -1.8082081E-03 -1.4579918E-02  0.0000000E+00
  3.6000000E+02  1.0627821E+00  1.6069459E-02 -2.0251336E-03 -1.4170007E-02  0.0000000E+00
  3.6000000E+02  1.0662300E+00  1.5815805E-02 -2.2330355E-03 -1.3769456E-02  0.0000000E+00
  3.6000000E+02  1.0696569E+00  1.5561297E-02 -2.4332397E-03 -1.3378474E-02  0.0000000E+00
  3.6000000E+02  1.0730680E+00  1.5309060E-02 -2.6279077E-03 -1.2997040E-02  0.0000000E+00
  3.6000000E+02  1.0764652E+00  1.5061704E-02 -2.8188927E-03 -1.2625012E-02  0.0000000E+00
  3.6000000E+02  1.0798465E+00  1.4820621E-02 -3.0071491E-03 -1.2262190E-02  0.0000000E+00
  3.6000000E+02  1.0832072E+00  1.4585709E-02 -3.1925871E-03 -1.1908359E-02  0.0000000E+00
  3.6000000E+02  1.0865409E+00  1.4355448E-02 -3.3742627E-03 -1.1563298E-02  0.0000000E+00
  3.6000000E+02  1.0898401E+00  1.4127214E-02 -3.5507932E-03 -1.1226776E-02  0.0000000E+00
  3.6000000E+02  1.0930977E+00  1.3897768E-02 -3.7208903E-03 -1.0898548E-02  0.0000000E+00
  3.6000000E+02  1.0963083E+00  1.3663811E-02 -3.8839001E-03 -1.0578337E-02  0.0000000E+00
  3.6000000E+02  1.0994688E+00  1.3422525E-02 -4.0402409E-03 -1.0265836E-02  0.0000000E+00
  3.6000000E+02  1.1025793E+00  1.3172008E-02 -4.1916304E-03 -9.9607155E-03  0.0000000E+00
  3.6000000E+02  1.1056430E+00  1.2911514E-02 -4.3409923E-03 -9.6626619E-03  0.0000000E+00
  3.6000000E+02  1.1086661E+00  1.2641410E-02 -4.4919327E-03 -9.3714400E-03  0.0000000E+00
  3.6000000E+02  1.1116566E+00  1.2362760E-02 -4.6476776E-03 -9.0869978E-03  0.0000000E+00
  3.6000000E+02  1.1146221E+00  1.2076442E-02 -4.8093619E-03 -8.8096154E-03  0.0000000E+00
  3.6000000E+02  1.1175680E+00  1.1782186E-02 -4.9743236E-03 -8.5399027E-03  0.0000000E+00
  3.6000000E+02  1.1205091E+00  1.1487706E-02 -5.1494543E-03 -8.2738292E-03  0.0000000E+00
  3.6000000E+02  1.1234350E+00  1.1182783E-02 -5.3171434E-03 -8.0154843E-03  0.0000000E+00
