          atime        conv_uu        conv_vv        conv_ww         pm1avg           tavg
  2.4000000E+02  2.6259829E-05  4.7232699E-06  2.5044719E-05 -1.7086508E-01  0.0000000E+00
  2.4000000E+02 -1.5011825E-01 -1.2854550E-02 -9.6878749E-02 -1.6358890E-01  0.0000000E+00
  2.4000000E+02  7.1166282E-02 -1.2742629E-02 -4.1183879E-01 -1.4838331E-01  0.0000000E+00
  2.4000000E+02  1.1493037E-01  7.7884581E-03 -3.0198293E-01 -1.3362474E-01  0.0000000E+00
  2.4000000E+02  2.3606492E-02  1.2026472E-02 -1.6344142E-01 -1.2177357E-01  0.0000000E+00
  2.4000000E+02  1.6004106E-03  8.7300678E-03 -8.5754026E-02 -1.1262709E-01  0.0000000E+00
  2.4000000E+02 -1.1555538E-02  4.8380000E-03 -5.4951286E-02 -1.0538494E-01  0.0000000E+00
  2.4000000E+02 -2.4139349E-02  2.4807814E-03 -4.6958692E-02 -9.9472600E-02  0.0000000E+00
  2.4000000E+02 -3.2117232E-02  3.1432522E-03 -4.4133944E-02 -9.4568634E-02  0.0000000E+00
  2.4000000E+02 -1.7955299E-02 -2.6425414E-04 -3.8639604E-02 -9.0444452E-02  0.0000000E+00
  2.4000000E+02 -1.1612686E-02 -6.4320855E-03 -3.1845610E-02 -8.6896027E-02  0.0000000E+00
  2.4000000E+02 -1.2278360E-02 -1.1057128E-02 -2.7054757E-02 -8.3782882E-02  0.0000000E+00
  2.4000000E+02 -1.2275227E-02 -1.4087305E-02 -2.3329914E-02 -8.1009788E-02  0.0000000E+00
  2.4000000E+02 -1.1365558E-02 -1.6652159E-02 -1.9530374E-02 -7.8500011E-02  0.0000000E+00
  2.4000000E+02 -1.0658893E-02 -1.8730884E-02 -1.6503259E-02 -7.6193839E-02  0.0000000E+00
  2.4000000E+02 -1.0752723E-02 -1.9928041E-02 -1.4981899E-02 -7.4044841E-02  0.0000000E+00
  2.4000000E+02 -1.1901114E-02 -1.9895530E-02 -1.4930248E-02 -7.2015353E-02  0.0000000E+00
  2.4000000E+02 -1.4034177E-02 -1.8658796E-02 -1.5907974E-02 -7.0075636E-02  0.0000000E+00
  2.4000000E+02 -1.6663305E-02 -1.6447247E-02 -1.7164178E-02 -6.8204884E-02  0.0000000E+00
  2.4000000E+02 -1.9438987E-02 -1.3686860E-02 -1.7912557E-02 -6.6392192E-02  0.0000000E+00
  2.4000000E+02 -2.2306475E-02 -1.0913530E-02 -1.7744703E-02 -6.4633143E-02  0.0000000E+00
  2.4000000E+02 -2.5110145E-02 -8.6535279E-03 -1.6921690E-02 -6.2924630E-02  0.0000000E+00
  2.4000000E+02 -2.7063747E-02 -7.2626180E-03 -1.6007023E-02 -6.1263934E-02  0.0000000E+00
  2.4000000E+02 -2.7262633E-02 -6.6629412E-03 -1.5020239E-02 -5.9648596E-02  0.0000000E+00
  2.4000000E+02 -2.6292096E-02 -6.4138086E-03 -1.4252546E-02 -5.8074630E-02  0.0000000E+00
  2.4000000E+02 -2.4485461E-02 -6.0599854E-03 -1.3780855E-02 -5.6536074E-02  0.0000000E+00
  2.4000000E+02 -2.1987892E-02 -5.4967821E-03 -1.3189696E-02 -5.5029537E-02  0.0000000E+00
  2.4000000E+02 -1.9254412E-02 -4.7624468E-03 -1.2194382E-02 -5.3552917E-02  0.0000000E+00
  2.4000000E+02 -1.6921794E-02 -3.9081635E-03 -1.0846247E-02 -5.2104477E-02  0.0000000E+00
  2.4000000E+02 -1.5339596E-02 -2.9803366E-03 -9.3947410E-03 -5.0683851E-02  0.0000000E+00
  2.4000000E+02 -1.4231625E-02 -2.0663283E-03 -8.0517694E-03 -4.9293164E-02  0.0000000E+00
  2.4000000E+02 -1.2959092E-02 -1.3548117E-03 -6.9036499E-03 -4.7936507E-02  0.0000000E+00
  2.4000000E+02 -1.1576789E-02 -9.9454686E-04 -6.0411797E-03 -4.6617048E-02  0.0000000E+00
  2.4000000E+02 -9.9946774E-03 -9.4643429E-04 -5.2792205E-03 -4.5340950E-02  0.0000000E+00
  2.4000000E+02 -9.2221874E-03 -1.0886784E-03 -4.6909974E-03 -4.4111345E-02  0.0000000E+00
  2.4000000E+02 -8.7010029E-03 -1.2808833E-03 -4.4546812E-03 -4.2929718E-02  0.0000000E+00
  2.4000000E+02 -7.6486787E-03 -1.4801193E-03 -4.5395315E-03 -4.1794359E-02  0.0000000E+00
  2.4000000E+02 -5.9933751E-03 -1.5715739E-03 -4.5783755E-03 -4.0700429E-02  0.0000000E+00
  2.4000000E+02 -4.3075435E-03 -1.4125987E-03 -4.0930867E-03 -3.9641701E-02  0.0000000E+00
  2.4000000E+02 -3.2321149E-03 -9.6505086E-04 -2.8522977E-03 -3.8612889E-02  0.0000000E+00
  2.4000000E+02 -2.8827416E-03 -3.9082928E-04 -1.1405816E-03 -3.7611466E-02  0.0000000E+00
  2.4000000E+02 -2.7296444E-03  1.4496253E-05  2.8166399E-04 -3.6637880E-02  0.0000000E+00
  2.4000000E+02 -2.4426169E-03  1.7506273E-04  7.4839520E-04 -3.5693089E-02  0.0000000E+00
  2.4000000E+02 -2.5104535E-03  2.1863123E-04  5.4762825E-04 -3.4780705E-02  0.0000000E+00
  2.4000000E+02 -2.6716351E-03  3.2776030E-04  3.2920437E-04 -3.3898960E-02  0.0000000E+00
  2.4000000E+02 -2.6774498E-03  4.0324112E-04 -4.5349845E-05 -3.3050257E-02  0.0000000E+00
  2.4000000E+02 -2.3557748E-03  3.6290925E-04 -4.6904964E-04 -3.2232345E-02  0.0000000E+00
  2.4000000E+02 -1.7883225E-03  2.3721440E-04 -7.7854470E-04 -3.1439955E-02  0.0000000E+00
  2.4000000E+02 -1.1960087E-03  8.8987529E-05 -9.1312067E-04 -3.0667914E-02  0.0000000E+00
  2.4000000E+02 -7.8660864E-04 -3.9034401E-05 -9.2399412E-04 -2.9912431E-02  0.0000000E+00
  2.4000000E+02 -6.2424997E-04 -1.4945427E-04 -9.0027169E-04 -2.9171212E-02  0.0000000E+00
  2.4000000E+02 -5.8028635E-04 -2.8875933E-04 -8.7794400E-04 -2.8443056E-02  0.0000000E+00
  2.4000000E+02 -4.2510006E-04 -5.1969253E-04 -7.9828495E-04 -2.7727563E-02  0.0000000E+00
  2.4000000E+02 -1.2037899E-04 -8.6797875E-04 -5.8202705E-04 -2.7025618E-02  0.0000000E+00
  2.4000000E+02 -3.7141471E-04 -1.2439341E-03 -3.8568349E-04 -2.6341289E-02  0.0000000E+00
  2.4000000E+02 -1.0126032E-03 -1.4683056E-03 -3.0666861E-04 -2.5672949E-02  0.0000000E+00
  2.4000000E+02 -1.5142998E-03 -1.7355238E-03 -9.4259769E-05 -2.5023826E-02  0.0000000E+00
  2.4000000E+02 -1.6388613E-03 -1.8283984E-03  2.1301958E-04 -2.4392490E-02  0.0000000E+00
  2.4000000E+02 -1.3986636E-03 -1.7729218E-03  4.4829918E-04 -2.3777602E-02  0.0000000E+00
  2.4000000E+02 -9.8177725E-04 -1.6676041E-03  4.6918242E-04 -2.3178022E-02  0.0000000E+00
  2.4000000E+02 -6.2939928E-04 -1.5837116E-03  2.3248659E-04 -2.2592705E-02  0.0000000E+00
  2.4000000E+02 -5.3161304E-04 -1.5348352E-03 -1.9751951E-04 -2.2020774E-02  0.0000000E+00
  2.4000000E+02 -7.5559324E-04 -1.4927657E-03 -6.8598621E-04 -2.1461658E-02  0.0000000E+00
  2.4000000E+02 -1.2203733E-03 -1.4266514E-03 -1.0880674E-03 -2.0915216E-02  0.0000000E+00
  2.4000000E+02 -1.7322922E-03 -1.3424142E-03 -1.3118248E-03 -2.0381717E-02  0.0000000E+00
  2.4000000E+02 -2.0952384E-03 -1.2994005E-03 -1.3620570E-03 -1.9861591E-02  0.0000000E+00
  2.4000000E+02 -2.3098070E-03 -1.3812426E-03 -1.3436594E-03 -1.9354842E-02  0.0000000E+00
  2.4000000E+02 -2.7981686E-03 -1.5159135E-03 -1.3660251E-03 -1.8860541E-02  0.0000000E+00
  2.4000000E+02 -3.4539701E-03 -1.5823941E-03 -1.6362773E-03 -1.8377839E-02  0.0000000E+00
  2.4000000E+02 -4.0805560E-03 -1.5322128E-03 -1.9911473E-03 -1.7904014E-02  0.0000000E+00
  2.4000000E+02 -4.5256502E-03 -1.2419490E-03 -2.1533923E-03 -1.7437025E-02  0.0000000E+00
  2.4000000E+02 -4.6839999E-03 -8.2542607E-04 -2.0775577E-03 -1.6975187E-02  0.0000000E+00
  2.4000000E+02 -4.5348801E-03 -4.4575269E-04 -1.8456991E-03 -1.6517868E-02  0.0000000E+00
  2.4000000E+02 -4.1374288E-03 -2.1355780E-04 -1.5854911E-03 -1.6065616E-02  0.0000000E+00
  2.4000000E+02 -3.5987041E-03 -1.5198219E-04 -1.4104640E-03 -1.5619877E-02  0.0000000E+00
  2.4000000E+02 -3.0293562E-03 -2.0899037E-04 -1.3821117E-03 -1.5182485E-02  0.0000000E+00
  2.4000000E+02 -2.5018066E-03 -2.9756605E-04 -1.4936135E-03 -1.4755065E-02  0.0000000E+00
  2.4000000E+02 -2.0258259E-03 -3.4435493E-04 -1.6749104E-03 -1.4338540E-02  0.0000000E+00
  2.4000000E+02 -1.5564040E-03 -3.2731797E-04 -1.8188796E-03 -1.3932886E-02  0.0000000E+00
  2.4000000E+02 -1.0488027E-03 -2.8295892E-04 -1.8283491E-03 -1.3537315E-02  0.0000000E+00
  2.4000000E+02 -5.7568542E-04 -2.6368938E-04 -1.6836940E-03 -1.3151047E-02  0.0000000E+00
  2.4000000E+02 -6.3581150E-04 -1.8895210E-04 -1.4176932E-03 -1.2771908E-02  0.0000000E+00
  2.4000000E+02 -6.3613885E-04 -1.2348949E-04 -1.1722154E-03 -1.2400435E-02  0.0000000E+00
  2.4000000E+02 -5.9096807E-04 -5.0402143E-05 -1.0043749E-03 -1.2035146E-02  0.0000000E+00
  2.4000000E+02 -6.2068611E-04  3.4046325E-05 -9.3380506E-04 -1.1675480E-02  0.0000000E+00
  2.4000000E+02 -8.0580234E-04  1.2383349E-04 -9.4733526E-04 -1.1321540E-02  0.0000000E+00
  2.4000000E+02 -1.1574252E-03  2.1311709E-04 -1.0045821E-03 -1.0973618E-02  0.0000000E+00
  2.4000000E+02 -1.6151674E-03  2.9814420E-04 -1.0524878E-03 -1.0631927E-02  0.0000000E+00
  2.4000000E+02 -2.0658705E-03  3.7448220E-04 -1.0436231E-03 -1.0296500E-02  0.0000000E+00
  2.4000000E+02 -2.3765415E-03  4.3292325E-04 -9.5306915E-04 -9.9671945E-03  0.0000000E+00
  2.4000000E+02 -2.4348919E-03  4.5741400E-04 -7.8869549E-04 -9.6437698E-03  0.0000000E+00
  2.4000000E+02 -2.1908714E-03  4.2836197E-04 -5.8965010E-04 -9.3259716E-03  0.0000000E+00
  2.4000000E+02 -1.6925879E-03  3.3467057E-04 -4.0787701E-04 -9.0135906E-03  0.0000000E+00
  2.4000000E+02 -1.1100051E-03  1.9785420E-04 -2.6747795E-04 -8.7064384E-03  0.0000000E+00
  2.4000000E+02 -7.3980890E-04  1.1158516E-04 -9.6733958E-05 -8.4041954E-03  0.0000000E+00
  2.4000000E+02 -4.0643686E-04  1.1641212E-05  5.3113476E-05 -8.1075249E-03  0.0000000E+00
  2.4000000E+02 -5.1432946E-04  2.2261121E-05  1.6919503E-04 -7.8141601E-03  0.0000000E+00
  2.4000000E+02 -7.1816006E-04  6.7343745E-05  2.3397913E-04 -7.5247595E-03  0.0000000E+00
  2.4000000E+02 -9.0418019E-04  1.0977539E-04  2.5838580E-04 -7.2391838E-03  0.0000000E+00
  2.4000000E+02 -1.0584659E-03  1.3735194E-04  2.6652293E-04 -6.9572729E-03  0.0000000E+00
  2.4000000E+02 -1.1855581E-03  1.5009659E-04  2.8170799E-04 -6.6792333E-03  0.0000000E+00
  2.4000000E+02  2.6593015E-05 -6.4555135E-07  6.2592705E-07 -1.4987137E-01  0.0000000E+00
  2.4000000E+02 -7.4889169E-02  3.4795951E-03 -1.0214622E-02 -1.4674819E-01  0.0000000E+00
  2.4000000E+02 -1.5745576E-01  8.5397661E-03 -1.8168390E-01 -1.4096271E-01  0.0000000E+00
  2.4000000E+02  1.4096948E-02  1.3519674E-02 -3.0846372E-01 -1.3257173E-01  0.0000000E+00
  2.4000000E+02  5.7069536E-02  1.1588095E-02 -2.2127292E-01 -1.2406770E-01  0.0000000E+00
  2.4000000E+02  6.3898962E-03  5.6940517E-03 -1.2326705E-01 -1.1665210E-01  0.0000000E+00
  2.4000000E+02 -2.1523364E-02  1.7866084E-03 -7.4839680E-02 -1.1037037E-01  0.0000000E+00
  2.4000000E+02 -2.9872801E-02 -1.0342463E-03 -5.5112423E-02 -1.0499142E-01  0.0000000E+00
  2.4000000E+02 -2.9526227E-02 -3.2131019E-03 -4.7363994E-02 -1.0033255E-01  0.0000000E+00
  2.4000000E+02 -2.8885712E-02 -4.8701661E-03 -4.3619522E-02 -9.6248477E-02  0.0000000E+00
  2.4000000E+02 -2.4876700E-02 -7.2996868E-03 -3.9073938E-02 -9.2618439E-02  0.0000000E+00
  2.4000000E+02 -2.0110302E-02 -1.0290034E-02 -3.3907569E-02 -8.9359757E-02  0.0000000E+00
  2.4000000E+02 -1.6955137E-02 -1.3022410E-02 -2.9520477E-02 -8.6405096E-02  0.0000000E+00
  2.4000000E+02 -1.5330709E-02 -1.5309822E-02 -2.5734537E-02 -8.3696245E-02  0.0000000E+00
  2.4000000E+02 -1.4199813E-02 -1.7292447E-02 -2.1951141E-02 -8.1181700E-02  0.0000000E+00
  2.4000000E+02 -1.3116217E-02 -1.8735924E-02 -1.8339551E-02 -7.8828272E-02  0.0000000E+00
  2.4000000E+02 -1.2295316E-02 -1.9255526E-02 -1.6472427E-02 -7.6606347E-02  0.0000000E+00
  2.4000000E+02 -1.2794457E-02 -1.8699876E-02 -1.5559534E-02 -7.4483521E-02  0.0000000E+00
  2.4000000E+02 -1.4342908E-02 -1.7298470E-02 -1.6162386E-02 -7.2447502E-02  0.0000000E+00
  2.4000000E+02 -1.6387028E-02 -1.5253444E-02 -1.7588464E-02 -7.0478942E-02  0.0000000E+00
  2.4000000E+02 -1.8670248E-02 -1.2738900E-02 -1.8289740E-02 -6.8569533E-02  0.0000000E+00
  2.4000000E+02 -2.1320722E-02 -1.0143568E-02 -1.7943242E-02 -6.6714806E-02  0.0000000E+00
  2.4000000E+02 -2.4143039E-02 -8.1369084E-03 -1.7184369E-02 -6.4912971E-02  0.0000000E+00
  2.4000000E+02 -2.5747027E-02 -6.9739473E-03 -1.5948025E-02 -6.3160676E-02  0.0000000E+00
  2.4000000E+02 -2.5501419E-02 -6.5845056E-03 -1.5116059E-02 -6.1456809E-02  0.0000000E+00
  2.4000000E+02 -2.4363547E-02 -6.3413644E-03 -1.4638839E-02 -5.9794860E-02  0.0000000E+00
  2.4000000E+02 -2.2325975E-02 -5.9441344E-03 -1.4128576E-02 -5.8172335E-02  0.0000000E+00
  2.4000000E+02 -1.9618181E-02 -5.3918878E-03 -1.3201688E-02 -5.6586681E-02  0.0000000E+00
  2.4000000E+02 -1.6962454E-02 -4.7739962E-03 -1.1834008E-02 -5.5034454E-02  0.0000000E+00
  2.4000000E+02 -1.5047897E-02 -4.1257320E-03 -1.0263855E-02 -5.3513832E-02  0.0000000E+00
  2.4000000E+02 -1.3889054E-02 -3.3982908E-03 -8.7620623E-03 -5.2023344E-02  0.0000000E+00
  2.4000000E+02 -1.2750824E-02 -2.6056247E-03 -7.6118211E-03 -5.0573692E-02  0.0000000E+00
  2.4000000E+02 -1.2018789E-02 -1.9433864E-03 -6.6039811E-03 -4.9162240E-02  0.0000000E+00
  2.4000000E+02 -1.0349775E-02 -1.4829611E-03 -6.0018332E-03 -4.7796718E-02  0.0000000E+00
  2.4000000E+02 -8.9509296E-03 -1.3245900E-03 -5.3918789E-03 -4.6479665E-02  0.0000000E+00
  2.4000000E+02 -8.4120656E-03 -1.3527373E-03 -4.6803961E-03 -4.5213942E-02  0.0000000E+00
  2.4000000E+02 -7.7639455E-03 -1.4684403E-03 -4.4278580E-03 -4.3998339E-02  0.0000000E+00
  2.4000000E+02 -6.3927544E-03 -1.5526070E-03 -4.6308005E-03 -4.2828281E-02  0.0000000E+00
  2.4000000E+02 -4.5491660E-03 -1.4796315E-03 -4.6804794E-03 -4.1697619E-02  0.0000000E+00
  2.4000000E+02 -2.9796826E-03 -1.1647268E-03 -3.9437457E-03 -4.0600748E-02  0.0000000E+00
  2.4000000E+02 -2.2079250E-03 -6.2837869E-04 -2.4115677E-03 -3.9534284E-02  0.0000000E+00
  2.4000000E+02 -1.9935518E-03 -6.1320468E-05 -8.6063035E-04 -3.8497536E-02  0.0000000E+00
  2.4000000E+02 -1.4945278E-03  1.2610706E-04  2.8372467E-05 -3.7488703E-02  0.0000000E+00
  2.4000000E+02 -1.4866821E-03  1.7851860E-04  4.4762735E-04 -3.6516642E-02  0.0000000E+00
  2.4000000E+02 -1.3060233E-03  4.6922460E-06 -8.6285243E-05 -3.5576385E-02  0.0000000E+00
  2.4000000E+02 -1.6942268E-03 -4.9431575E-05 -6.0625205E-04 -3.4671401E-02  0.0000000E+00
  2.4000000E+02 -2.1992004E-03  2.4377484E-05 -8.6162920E-04 -3.3799952E-02  0.0000000E+00
  2.4000000E+02 -2.2056253E-03  7.3705427E-05 -9.4301883E-04 -3.2957326E-02  0.0000000E+00
  2.4000000E+02 -1.6338869E-03  1.2613140E-05 -9.9054311E-04 -3.2138609E-02  0.0000000E+00
  2.4000000E+02 -9.1619182E-04 -1.3092777E-04 -1.0603885E-03 -3.1339774E-02  0.0000000E+00
  2.4000000E+02 -5.8052025E-04 -2.7498450E-04 -1.1088170E-03 -3.0557773E-02  0.0000000E+00
  2.4000000E+02 -7.7306288E-04 -3.7869992E-04 -1.0528420E-03 -2.9790310E-02  0.0000000E+00
  2.4000000E+02 -1.0497936E-03 -5.0011881E-04 -8.6676410E-04 -2.9035973E-02  0.0000000E+00
  2.4000000E+02 -7.6782671E-04 -7.4450527E-04 -6.7376599E-04 -2.8295400E-02  0.0000000E+00
  2.4000000E+02 -4.0704962E-04 -1.0316055E-03 -7.9034589E-04 -2.7574144E-02  0.0000000E+00
  2.4000000E+02 -8.6331852E-04 -1.4053920E-03 -6.6641392E-04 -2.6865247E-02  0.0000000E+00
  2.4000000E+02 -1.2462375E-03 -1.6850146E-03 -5.4430598E-04 -2.6178964E-02  0.0000000E+00
  2.4000000E+02 -1.4017967E-03 -1.9488074E-03 -2.2996661E-04 -2.5511221E-02  0.0000000E+00
  2.4000000E+02 -1.2905439E-03 -2.1191685E-03  1.7037451E-04 -2.4861035E-02  0.0000000E+00
  2.4000000E+02 -9.8871724E-04 -2.1380434E-03  4.6762517E-04 -2.4227765E-02  0.0000000E+00
  2.4000000E+02 -6.4894295E-04 -2.0260326E-03  5.2000557E-04 -2.3610654E-02  0.0000000E+00
  2.4000000E+02 -4.3931656E-04 -1.8642591E-03  2.9221318E-04 -2.3008807E-02  0.0000000E+00
  2.4000000E+02 -4.7871181E-04 -1.7368682E-03 -1.4093638E-04 -2.2421401E-02  0.0000000E+00
  2.4000000E+02 -7.8616091E-04 -1.6720325E-03 -6.3090609E-04 -2.1847963E-02  0.0000000E+00
  2.4000000E+02 -1.2621501E-03 -1.6193357E-03 -1.0163857E-03 -2.1288494E-02  0.0000000E+00
  2.4000000E+02 -1.7196746E-03 -1.5014093E-03 -1.1933054E-03 -2.0743277E-02  0.0000000E+00
  2.4000000E+02 -1.9828967E-03 -1.3776939E-03 -1.1784282E-03 -2.0212168E-02  0.0000000E+00
  2.4000000E+02 -2.2770421E-03 -1.4320673E-03 -1.2279233E-03 -1.9693945E-02  0.0000000E+00
  2.4000000E+02 -2.8287185E-03 -1.4831489E-03 -1.3948469E-03 -1.9187751E-02  0.0000000E+00
  2.4000000E+02 -3.4559415E-03 -1.5602441E-03 -1.6622019E-03 -1.8692850E-02  0.0000000E+00
  2.4000000E+02 -4.1223736E-03 -1.4353076E-03 -1.9728563E-03 -1.8205367E-02  0.0000000E+00
  2.4000000E+02 -4.6089628E-03 -1.1116933E-03 -2.1493005E-03 -1.7723523E-02  0.0000000E+00
  2.4000000E+02 -4.7431595E-03 -7.0361502E-04 -2.0924359E-03 -1.7246627E-02  0.0000000E+00
  2.4000000E+02 -4.4912839E-03 -3.4633037E-04 -1.8431558E-03 -1.6775040E-02  0.0000000E+00
  2.4000000E+02 -3.9533353E-03 -1.3595845E-04 -1.5492926E-03 -1.6309970E-02  0.0000000E+00
  2.4000000E+02 -3.2980967E-03 -9.8125967E-05 -1.3800553E-03 -1.5853141E-02  0.0000000E+00
  2.4000000E+02 -2.6763928E-03 -1.8464046E-04 -1.4300786E-03 -1.5406369E-02  0.0000000E+00
  2.4000000E+02 -2.1503548E-03 -2.9738759E-04 -1.6552050E-03 -1.4971072E-02  0.0000000E+00
  2.4000000E+02 -1.6765477E-03 -3.3864993E-04 -1.8821238E-03 -1.4547781E-02  0.0000000E+00
  2.4000000E+02 -1.1808171E-03 -2.8704459E-04 -1.9339871E-03 -1.4135650E-02  0.0000000E+00
  2.4000000E+02 -7.6270871E-04 -2.9827709E-04 -1.9141265E-03 -1.3732038E-02  0.0000000E+00
  2.4000000E+02 -5.7644915E-04 -1.8642116E-04 -1.6376647E-03 -1.3336898E-02  0.0000000E+00
  2.4000000E+02 -6.1462725E-04 -1.3418255E-04 -1.4183376E-03 -1.2949770E-02  0.0000000E+00
  2.4000000E+02 -6.3268097E-04 -6.3346939E-05 -1.2082136E-03 -1.2569385E-02  0.0000000E+00
  2.4000000E+02 -6.4229754E-04  3.2027232E-05 -1.0546169E-03 -1.2195441E-02  0.0000000E+00
  2.4000000E+02 -7.3469566E-04  1.3071426E-04 -1.0038037E-03 -1.1827746E-02  0.0000000E+00
  2.4000000E+02 -9.7216728E-04  2.1633680E-04 -1.0492340E-03 -1.1466281E-02  0.0000000E+00
  2.4000000E+02 -1.3428551E-03  2.8672963E-04 -1.1303077E-03 -1.1111144E-02  0.0000000E+00
  2.4000000E+02 -1.7625184E-03  3.4857684E-04 -1.1628325E-03 -1.0762443E-02  0.0000000E+00
  2.4000000E+02 -2.1070390E-03  4.0524772E-04 -1.0824978E-03 -1.0420181E-02  0.0000000E+00
  2.4000000E+02 -2.2594208E-03  4.4575665E-04 -8.8262088E-04 -1.0084179E-02  0.0000000E+00
  2.4000000E+02 -2.1550339E-03  4.4277226E-04 -6.2743907E-04 -9.7540928E-03  0.0000000E+00
  2.4000000E+02 -1.8088574E-03  3.6760113E-04 -4.2221638E-04 -9.4295695E-03  0.0000000E+00
  2.4000000E+02 -1.3084716E-03  2.3007137E-04 -3.2143555E-04 -9.1105938E-03  0.0000000E+00
  2.4000000E+02 -7.5980808E-04  1.3106454E-04 -1.6074106E-04 -8.7972431E-03  0.0000000E+00
  2.4000000E+02 -4.6753550E-04  2.2300750E-05  2.1856667E-05 -8.4894564E-03  0.0000000E+00
  2.4000000E+02 -4.5898664E-04 -2.4935339E-06  1.2134134E-04 -8.1861693E-03  0.0000000E+00
  2.4000000E+02 -5.9507372E-04  1.7471694E-05  1.9031214E-04 -7.8871366E-03  0.0000000E+00
  2.4000000E+02 -7.7966448E-04  5.4602630E-05  2.3594440E-04 -7.5919885E-03  0.0000000E+00
  2.4000000E+02 -9.5412254E-04  9.0488908E-05  2.5934846E-04 -7.3006225E-03  0.0000000E+00
  2.4000000E+02 -1.0899202E-03  1.1449916E-04  2.7082754E-04 -7.0133367E-03  0.0000000E+00
  2.4000000E+02 -1.1829141E-06  8.7912677E-08 -6.0003179E-07 -1.2417831E-01  0.0000000E+00
  2.4000000E+02  1.1229582E-02  7.1659925E-04  6.5610636E-03 -1.2471425E-01  0.0000000E+00
  2.4000000E+02 -3.9218781E-02  6.9816949E-03 -1.2762083E-02 -1.2401277E-01  0.0000000E+00
  2.4000000E+02 -7.9058202E-02  1.2322422E-02 -1.2581844E-01 -1.2210524E-01  0.0000000E+00
  2.4000000E+02  2.5925453E-02  1.0471887E-02 -2.2422644E-01 -1.1877965E-01  0.0000000E+00
  2.4000000E+02  7.4178056E-02  4.7702377E-03 -1.8391498E-01 -1.1476722E-01  0.0000000E+00
  2.4000000E+02  2.8282509E-02 -1.7633015E-03 -1.1350534E-01 -1.1070431E-01  0.0000000E+00
  2.4000000E+02 -4.7801029E-03 -6.1945057E-03 -7.2242287E-02 -1.0683560E-01  0.0000000E+00
  2.4000000E+02 -2.1570676E-02 -8.1435271E-03 -5.2495700E-02 -1.0322770E-01  0.0000000E+00
  2.4000000E+02 -2.7633059E-02 -9.1370892E-03 -4.6106851E-02 -9.9814685E-02  0.0000000E+00
  2.4000000E+02 -2.7462956E-02 -1.0413192E-02 -4.3354678E-02 -9.6620740E-02  0.0000000E+00
  2.4000000E+02 -2.5375629E-02 -1.2089110E-02 -3.9856548E-02 -9.3624536E-02  0.0000000E+00
