          atime          uplus          yplus           Wshr          trash          trash
  2.4000000E+02  3.0181250E-14  3.0181250E-14  2.2886237E-02  7.0000000E-02  7.0000000E-02
  2.4000000E+02  2.7510633E+00  2.8767040E+00  2.2886237E-02  7.3978140E-02  7.3978140E-02
  2.4000000E+02  4.6024396E+00  6.2188995E+00  2.2886237E-02  7.8600000E-02  7.8600000E-02
  2.4000000E+02  5.1482982E+00  9.3283493E+00  2.2886237E-02  8.2900000E-02  8.2900000E-02
  2.4000000E+02  5.3144670E+00  1.2437799E+01  2.2886237E-02  8.7200000E-02  8.7200000E-02
  2.4000000E+02  5.3800761E+00  1.5547249E+01  2.2886237E-02  9.1500000E-02  9.1500000E-02
  2.4000000E+02  5.4175541E+00  1.8656699E+01  2.2886237E-02  9.5800000E-02  9.5800000E-02
  2.4000000E+02  5.4466082E+00  2.1766148E+01  2.2886237E-02  1.0010000E-01  1.0010000E-01
  2.4000000E+02  5.4719535E+00  2.4875598E+01  2.2886237E-02  1.0440000E-01  1.0440000E-01
  2.4000000E+02  5.4943643E+00  2.7985048E+01  2.2886237E-02  1.0870000E-01  1.0870000E-01
  2.4000000E+02  5.5165250E+00  3.1094498E+01  2.2886237E-02  1.1300000E-01  1.1300000E-01
  2.4000000E+02  5.5392556E+00  3.4203947E+01  2.2886237E-02  1.1730000E-01  1.1730000E-01
  2.4000000E+02  5.5622073E+00  3.7313397E+01  2.2886237E-02  1.2160000E-01  1.2160000E-01
  2.4000000E+02  5.5850775E+00  4.0422847E+01  2.2886237E-02  1.2590000E-01  1.2590000E-01
  2.4000000E+02  5.6079310E+00  4.3532297E+01  2.2886237E-02  1.3020000E-01  1.3020000E-01
  2.4000000E+02  5.6312707E+00  4.6641747E+01  2.2886237E-02  1.3450000E-01  1.3450000E-01
  2.4000000E+02  5.6556961E+00  4.9751196E+01  2.2886237E-02  1.3880000E-01  1.3880000E-01
  2.4000000E+02  5.6813219E+00  5.2860646E+01  2.2886237E-02  1.4310000E-01  1.4310000E-01
  2.4000000E+02  5.7081333E+00  5.5970096E+01  2.2886237E-02  1.4740000E-01  1.4740000E-01
  2.4000000E+02  5.7362555E+00  5.9079546E+01  2.2886237E-02  1.5170000E-01  1.5170000E-01
  2.4000000E+02  5.7658317E+00  6.2188995E+01  2.2886237E-02  1.5600000E-01  1.5600000E-01
  2.4000000E+02  5.7967783E+00  6.5298445E+01  2.2886237E-02  1.6030000E-01  1.6030000E-01
  2.4000000E+02  5.8287172E+00  6.8407895E+01  2.2886237E-02  1.6460000E-01  1.6460000E-01
  2.4000000E+02  5.8613141E+00  7.1517345E+01  2.2886237E-02  1.6890000E-01  1.6890000E-01
  2.4000000E+02  5.8944405E+00  7.4626795E+01  2.2886237E-02  1.7320000E-01  1.7320000E-01
  2.4000000E+02  5.9280092E+00  7.7736244E+01  2.2886237E-02  1.7750000E-01  1.7750000E-01
  2.4000000E+02  5.9618409E+00  8.0845694E+01  2.2886237E-02  1.8180000E-01  1.8180000E-01
  2.4000000E+02  5.9959716E+00  8.3955144E+01  2.2886237E-02  1.8610000E-01  1.8610000E-01
  2.4000000E+02  6.0306621E+00  8.7064594E+01  2.2886237E-02  1.9040000E-01  1.9040000E-01
  2.4000000E+02  6.0662087E+00  9.0174043E+01  2.2886237E-02  1.9470000E-01  1.9470000E-01
