          atime        pres_st        turb_df           diss        visc_df        garbage
  2.4000000E+02  1.1715781E-04 -4.0079551E-07 -4.0961294E-01  4.0867763E-01 -2.8991443E-19
  2.4000000E+02 -7.2870609E-04  2.6937768E-02 -2.9464210E-01  7.7699512E-02  1.6138281E-01
  2.4000000E+02  2.4225539E-04 -3.9977866E-02 -8.6663413E-02 -1.8387057E-01  1.8235647E-01
  2.4000000E+02 -1.2687559E-04 -4.0525862E-02 -6.2133337E-02 -3.9454776E-02  3.6865226E-02
  2.4000000E+02  8.3892834E-05 -2.1381853E-02 -5.6435927E-02 -4.1059697E-03 -1.5910542E-02
  2.4000000E+02  1.5937638E-04 -1.7476263E-02 -5.2437684E-02  1.1526384E-03 -3.1550245E-02
  2.4000000E+02  5.5144104E-05 -2.0538589E-02 -4.9000813E-02  8.3437431E-04 -3.4235453E-02
  2.4000000E+02  5.8351810E-05 -2.1870726E-02 -4.6003667E-02  3.2819025E-04 -3.1480331E-02
  2.4000000E+02  1.2630898E-04 -2.0518955E-02 -4.3182297E-02 -6.9422910E-04 -2.8318530E-02
  2.4000000E+02  1.1618783E-04 -1.7582537E-02 -4.0912322E-02 -4.7014762E-04 -2.6014797E-02
  2.4000000E+02  9.4811029E-05 -1.4260709E-02 -3.9198656E-02 -5.2200791E-06 -2.2760168E-02
  2.4000000E+02  9.7160510E-05 -1.2323822E-02 -3.7805038E-02  5.5735638E-04 -1.9368173E-02
  2.4000000E+02  9.5821944E-05 -1.1887776E-02 -3.6555712E-02  9.2807858E-04 -1.6567819E-02
  2.4000000E+02  8.7649414E-05 -1.1846422E-02 -3.5316342E-02  6.7902693E-04 -1.4305774E-02
  2.4000000E+02  7.3021010E-05 -1.1943021E-02 -3.4058751E-02 -4.8256717E-06 -1.2249982E-02
  2.4000000E+02  5.9066255E-05 -1.2696644E-02 -3.3007220E-02 -1.5825802E-04 -1.0097898E-02
  2.4000000E+02  4.1664452E-05 -1.3886549E-02 -3.2048499E-02  1.5531906E-04 -8.0144142E-03
  2.4000000E+02  2.8104291E-05 -1.5364977E-02 -3.1162588E-02  5.5820977E-04 -6.1669931E-03
  2.4000000E+02  2.3745589E-05 -1.6556228E-02 -3.0282041E-02  5.6748223E-04 -4.4655055E-03
  2.4000000E+02  2.9713154E-05 -1.6938326E-02 -2.9425488E-02  3.1877570E-04 -2.8031210E-03
  2.4000000E+02  4.0537770E-05 -1.6665521E-02 -2.8666387E-02  2.2723381E-04 -1.2051853E-03
  2.4000000E+02  4.6680617E-05 -1.6282442E-02 -2.7975219E-02  3.5826660E-04  1.8399253E-04
  2.4000000E+02  4.2138310E-05 -1.5817120E-02 -2.7193587E-02  1.9971223E-04  1.2799747E-03
  2.4000000E+02  3.1412600E-05 -1.4672354E-02 -2.6417579E-02  3.6840861E-05  2.2170169E-03
  2.4000000E+02  2.0302075E-05 -1.3390353E-02 -2.5588108E-02 -6.3435211E-05  3.1174866E-03
  2.4000000E+02  1.3840763E-05 -1.1673401E-02 -2.4747367E-02 -1.4083822E-04  3.8809752E-03
  2.4000000E+02  6.5609771E-06 -9.7993281E-03 -2.3962041E-02 -1.1451512E-04  4.5617631E-03
  2.4000000E+02 -3.0181012E-06 -8.0288658E-03 -2.3265280E-02 -3.5746507E-05  5.2765415E-03
  2.4000000E+02 -1.1201030E-05 -6.4187007E-03 -2.2664544E-02  3.5577036E-06  6.0885010E-03
  2.4000000E+02 -1.4852443E-05 -4.9218353E-03 -2.2135905E-02 -5.1169277E-05  6.9579330E-03
  2.4000000E+02 -1.5106947E-05 -3.5579238E-03 -2.1620673E-02 -1.8242300E-04  7.7582926E-03
  2.4000000E+02 -1.0100387E-05 -2.4362519E-03 -2.1040185E-02 -3.3885664E-04  8.3566651E-03
  2.4000000E+02  1.5808918E-06 -1.8996557E-03 -2.0441731E-02 -4.3681585E-04  8.8072639E-03
  2.4000000E+02  5.3545119E-06 -1.2414800E-03 -1.9879587E-02 -1.9467043E-04  9.1010234E-03
  2.4000000E+02  1.5562037E-05 -7.5112464E-04 -1.9224196E-02 -6.7785939E-05  9.1538011E-03
  2.4000000E+02  1.8771650E-05 -6.6981503E-04 -1.8575966E-02 -8.1495948E-05  9.0799997E-03
  2.4000000E+02  1.7998660E-05 -3.9022273E-04 -1.7982556E-02 -1.2295221E-04  8.9512829E-03
  2.4000000E+02  1.7687633E-05  5.4507552E-04 -1.7444966E-02 -1.2009248E-04  8.7972627E-03
  2.4000000E+02  1.8984630E-05  2.1022924E-03 -1.6942578E-02 -7.9485268E-05  8.6227474E-03
  2.4000000E+02  2.0934316E-05  3.8491508E-03 -1.6461169E-02 -4.2462999E-05  8.4310122E-03
  2.4000000E+02  2.3236707E-05  5.2585040E-03 -1.6007889E-02 -1.8955355E-05  8.2425521E-03
  2.4000000E+02  2.6198334E-05  5.9997271E-03 -1.5597243E-02  4.1565781E-05  8.0987789E-03
  2.4000000E+02  2.3512568E-05  5.9947543E-03 -1.5192066E-02  1.8261809E-04  8.0401233E-03
  2.4000000E+02  2.1379458E-05  5.2402898E-03 -1.4798082E-02  2.0233171E-04  8.0361848E-03
  2.4000000E+02  2.1497471E-05  4.7726507E-03 -1.4367293E-02  2.2978000E-04  7.9773943E-03
  2.4000000E+02  2.1250577E-05  4.4887551E-03 -1.3923342E-02  1.6154112E-04  7.9017672E-03
  2.4000000E+02  2.0355901E-05  4.3853272E-03 -1.3506476E-02  2.9001591E-05  7.8327539E-03
  2.4000000E+02  1.7600510E-05  4.4581952E-03 -1.3125041E-02 -7.3286606E-05  7.7659824E-03
  2.4000000E+02  1.3402987E-05  4.5958644E-03 -1.2770715E-02 -8.6685725E-05  7.6814978E-03
  2.4000000E+02  9.5803476E-06  4.6308848E-03 -1.2430294E-02 -1.7949035E-05  7.5596797E-03
  2.4000000E+02  7.7246429E-06  4.4579263E-03 -1.2093640E-02  7.7845740E-05  7.3953325E-03
  2.4000000E+02  7.5936040E-06  4.1274784E-03 -1.1757424E-02  1.3784659E-04  7.2044485E-03
  2.4000000E+02  6.9196668E-06  3.8240897E-03 -1.1424275E-02  1.3240135E-04  7.0181408E-03
  2.4000000E+02  4.0417293E-06  3.6380612E-03 -1.1096960E-02  8.3396119E-05  6.8582428E-03
  2.4000000E+02  4.7639875E-06  3.0395105E-03 -1.0767206E-02  3.6898252E-05  6.6890738E-03
  2.4000000E+02 -1.0314687E-06  2.5460047E-03 -1.0510359E-02  5.1368797E-05  6.4604822E-03
  2.4000000E+02 -1.6732274E-06  2.0173619E-03 -1.0225350E-02 -6.3635350E-06  6.2909529E-03
  2.4000000E+02 -6.3846564E-07  1.7590809E-03 -9.9257271E-03 -1.2013280E-04  6.2021292E-03
  2.4000000E+02  2.9964276E-07  1.7652481E-03 -9.6420406E-03 -2.2434673E-04  6.1731349E-03
  2.4000000E+02  9.3083261E-07  1.8525474E-03 -9.3937048E-03 -2.7224532E-04  6.1681075E-03
  2.4000000E+02  1.5454441E-06  1.8227271E-03 -9.1829348E-03 -2.5743266E-04  6.1542990E-03
  2.4000000E+02  2.3879293E-06  1.5647409E-03 -8.9986618E-03 -2.0673095E-04  6.1126360E-03
  2.4000000E+02  3.4792605E-06  1.0980721E-03 -8.8257276E-03 -1.5720913E-04  6.0414735E-03
