          atime         eps_uu         eps_vv         eps_ww         pm1avg           tavg
  2.0799350E+02 -1.4388566E-01 -9.3260278E-07 -7.0966909E-02 -8.4116403E-02  0.0000000E+00
  2.0799350E+02 -1.0601224E-01 -1.7445414E-03 -3.8125928E-02 -8.3523519E-02  0.0000000E+00
  2.0799350E+02 -4.6756632E-02 -4.0522594E-03 -2.8968468E-02 -8.2266432E-02  0.0000000E+00
  2.0799350E+02 -3.0995460E-02 -5.6527481E-03 -2.3056330E-02 -8.0429800E-02  0.0000000E+00
  2.0799350E+02 -2.2393057E-02 -6.2213794E-03 -1.9642225E-02 -7.8449917E-02  0.0000000E+00
  2.0799350E+02 -1.5268759E-02 -6.1270673E-03 -1.7851012E-02 -7.6577742E-02  0.0000000E+00
  2.0799350E+02 -1.1813533E-02 -5.8148910E-03 -1.7058778E-02 -7.4857711E-02  0.0000000E+00
  2.0799350E+02 -1.0272192E-02 -5.4871329E-03 -1.6483544E-02 -7.3235418E-02  0.0000000E+00
  2.0799350E+02 -9.7200087E-03 -5.2221852E-03 -1.5719105E-02 -7.1635461E-02  0.0000000E+00
  2.0799350E+02 -9.4955898E-03 -5.0477989E-03 -1.4923701E-02 -6.9996317E-02  0.0000000E+00
  2.0799350E+02 -9.4183218E-03 -4.9669626E-03 -1.4238726E-02 -6.8274457E-02  0.0000000E+00
  2.0799350E+02 -9.3465090E-03 -4.9365394E-03 -1.3573347E-02 -6.6451041E-02  0.0000000E+00
  2.0799350E+02 -9.1549830E-03 -4.9059873E-03 -1.2817778E-02 -6.4535137E-02  0.0000000E+00
  2.0799350E+02 -8.8873302E-03 -4.8556777E-03 -1.2067176E-02 -6.2559026E-02  0.0000000E+00
  2.0799350E+02 -8.7876744E-03 -4.7922305E-03 -1.1540017E-02 -6.0563377E-02  0.0000000E+00
  2.0799350E+02 -8.8653925E-03 -4.7108999E-03 -1.1133022E-02 -5.8573726E-02  0.0000000E+00
  2.0799350E+02 -8.6369779E-03 -4.6170392E-03 -1.0538994E-02 -5.6602816E-02  0.0000000E+00
  2.0799350E+02 -8.2277041E-03 -4.5143445E-03 -9.8971554E-03 -5.4656926E-02  0.0000000E+00
  2.0799350E+02 -7.7821069E-03 -4.4196926E-03 -9.3441154E-03 -5.2745672E-02  0.0000000E+00
  2.0799350E+02 -7.3867874E-03 -4.3231318E-03 -8.8557767E-03 -5.0877670E-02  0.0000000E+00
  2.0799350E+02 -7.0696704E-03 -4.2093249E-03 -8.4019570E-03 -4.9058430E-02  0.0000000E+00
  2.0799350E+02 -6.8199894E-03 -4.0708660E-03 -7.9880410E-03 -4.7290626E-02  0.0000000E+00
  2.0799350E+02 -6.6154577E-03 -3.9137301E-03 -7.6314177E-03 -4.5575487E-02  0.0000000E+00
  2.0799350E+02 -6.4430774E-03 -3.7551087E-03 -7.3204505E-03 -4.3914070E-02  0.0000000E+00
  2.0799350E+02 -6.3000476E-03 -3.6138915E-03 -7.0037323E-03 -4.2307157E-02  0.0000000E+00
  2.0799350E+02 -6.1612239E-03 -3.4940465E-03 -6.6573736E-03 -4.0752531E-02  0.0000000E+00
  2.0799350E+02 -5.8837628E-03 -3.3717126E-03 -6.3464306E-03 -3.9246318E-02  0.0000000E+00
  2.0799350E+02 -5.5711455E-03 -3.2367490E-03 -6.0251408E-03 -3.7791355E-02  0.0000000E+00
  2.0799350E+02 -5.2679809E-03 -3.1081610E-03 -5.6687827E-03 -3.6376289E-02  0.0000000E+00
  2.0799350E+02 -4.9724331E-03 -2.9897294E-03 -5.3216370E-03 -3.5009424E-02  0.0000000E+00
  2.0799350E+02 -4.6904843E-03 -2.8760218E-03 -5.0374901E-03 -3.3699519E-02  0.0000000E+00
  2.0799350E+02 -4.4328096E-03 -2.7611417E-03 -4.8383415E-03 -3.2452893E-02  0.0000000E+00
  2.0799350E+02 -4.2101503E-03 -2.6429947E-03 -4.7064949E-03 -3.1271077E-02  0.0000000E+00
  2.0799350E+02 -4.0289023E-03 -2.5242476E-03 -4.5989905E-03 -3.0150842E-02  0.0000000E+00
  2.0799350E+02 -3.8880521E-03 -2.4109094E-03 -4.4727780E-03 -2.9085790E-02  0.0000000E+00
