          atime             vx             vy             vz             pr        garbage
  2.0799350E+02  1.0591822E+00  3.9540994E-03 -5.7346398E-03 -2.1292884E-02  0.0000000E+00
  2.0799350E+02  1.0644080E+00  3.6145471E-03 -5.1701249E-03 -2.0576310E-02  0.0000000E+00
  2.0799350E+02  1.0695612E+00  3.3120341E-03 -4.5544258E-03 -1.9881309E-02  0.0000000E+00
  2.0799350E+02  1.0746343E+00  3.0381302E-03 -3.9054127E-03 -1.9208627E-02  0.0000000E+00
  2.0799350E+02  1.0796222E+00  2.7817473E-03 -3.2426191E-03 -1.8557457E-02  0.0000000E+00
  2.0799350E+02  1.0845188E+00  2.5306398E-03 -2.5904597E-03 -1.7925498E-02  0.0000000E+00
  2.0799350E+02  1.0893103E+00  2.2740474E-03 -1.9801225E-03 -1.7309764E-02  0.0000000E+00
  2.0799350E+02  1.0939681E+00  2.0067477E-03 -1.4489245E-03 -1.6708334E-02  0.0000000E+00
  2.0799350E+02  1.0984394E+00  1.7347850E-03 -1.0359199E-03 -1.6123247E-02  0.0000000E+00
  2.0799350E+02  1.1026588E+00  1.4669246E-03 -7.5587427E-04 -1.5557343E-02  0.0000000E+00
  2.0799350E+02  1.1066618E+00  1.2094528E-03 -6.0457956E-04 -1.5011414E-02  0.0000000E+00
  2.0799350E+02  1.1105131E+00  9.8728104E-04 -5.1608303E-04 -1.4486543E-02  0.0000000E+00
  2.0799350E+02  1.1142602E+00  8.0869266E-04 -4.3474848E-04 -1.3981083E-02  0.0000000E+00
  2.0799350E+02  1.1179394E+00  6.7432503E-04 -3.3571599E-04 -1.3494211E-02  0.0000000E+00
  2.0799350E+02  1.1215810E+00  5.8000119E-04 -2.1617452E-04 -1.3025035E-02  0.0000000E+00
  2.0799350E+02  1.1252111E+00  5.1891517E-04 -8.7572146E-05 -1.2572178E-02  0.0000000E+00
  2.0799350E+02  1.1288514E+00  4.8325052E-04  3.1168614E-05 -1.2133726E-02  0.0000000E+00
  2.0799350E+02  1.1325169E+00  4.6531136E-04  1.1936279E-04 -1.1707431E-02  0.0000000E+00
  2.0799350E+02  1.1362133E+00  4.5824537E-04  1.5913487E-04 -1.1291069E-02  0.0000000E+00
  2.0799350E+02  1.1399347E+00  4.5643826E-04  1.3878307E-04 -1.0882832E-02  0.0000000E+00
  2.0799350E+02  1.1436630E+00  4.5565883E-04  5.4868391E-05 -1.0481666E-02  0.0000000E+00
  2.0799350E+02  1.1473691E+00  4.5303446E-04 -8.7038839E-05 -1.0087424E-02  0.0000000E+00
  2.0799350E+02  1.1510178E+00  4.4693599E-04 -2.7302270E-04 -9.7007447E-03  0.0000000E+00
  2.0799350E+02  1.1545774E+00  4.3685184E-04 -4.8296298E-04 -9.3225374E-03  0.0000000E+00
  2.0799350E+02  1.1580336E+00  4.2333035E-04 -6.9422171E-04 -8.9529751E-03  0.0000000E+00
  2.0799350E+02  1.1614032E+00  4.0736372E-04 -9.0538307E-04 -8.5923290E-03  0.0000000E+00
  2.0799350E+02  1.1646952E+00  3.8726009E-04 -1.1134144E-03 -8.2437253E-03  0.0000000E+00
  2.0799350E+02  1.1679337E+00  3.6430590E-04 -1.2630067E-03 -7.9041454E-03  0.0000000E+00
  2.0799350E+02  1.1711207E+00  3.3665627E-04 -1.3727989E-03 -7.5755065E-03  0.0000000E+00
  2.0799350E+02  1.1742475E+00  3.0105348E-04 -1.4621483E-03 -7.2586154E-03  0.0000000E+00
  2.0799350E+02  1.1773018E+00  2.5434728E-04 -1.5442446E-03 -6.9535479E-03  0.0000000E+00
  2.0799350E+02  1.1802727E+00  1.9447613E-04 -1.6232417E-03 -6.6599393E-03  0.0000000E+00
  2.0799350E+02  1.1831534E+00  1.2099625E-04 -1.6945459E-03 -6.3771961E-03  0.0000000E+00
  2.0799350E+02  1.1859430E+00  3.5246051E-05 -1.7474000E-03 -6.1046423E-03  0.0000000E+00
  2.0799350E+02  1.1886518E+00 -5.9945436E-05 -1.7689057E-03 -5.8411429E-03  0.0000000E+00
  2.0799350E+02  1.1912805E+00 -1.5985283E-04 -1.7485225E-03 -5.5870459E-03  0.0000000E+00
  2.0799350E+02  1.1938479E+00 -2.5930824E-04 -1.6826415E-03 -5.3413419E-03  0.0000000E+00
  2.0799350E+02  1.1963681E+00 -3.5244293E-04 -1.5775039E-03 -5.1035924E-03  0.0000000E+00
