          atime         prd_uu         prd_vv         prd_ww         pm1avg           tavg
  2.4000000E+02 -8.0023121E-19  2.2016255E-19  2.3980061E-22 -1.7086508E-01  0.0000000E+00
  2.4000000E+02  3.0970805E-01  1.2431908E-02  6.2566041E-04 -1.6358890E-01  0.0000000E+00
  2.4000000E+02  3.4824684E-01  1.4338705E-02  2.1274009E-03 -1.4838331E-01  0.0000000E+00
  2.4000000E+02  7.2574975E-02 -2.2950917E-03  3.4505687E-03 -1.3362474E-01  0.0000000E+00
  2.4000000E+02 -3.1838571E-02 -4.5911597E-03  4.6086455E-03 -1.2177357E-01  0.0000000E+00
  2.4000000E+02 -6.5094530E-02 -2.3889148E-03  4.3829537E-03 -1.1262709E-01  0.0000000E+00
  2.4000000E+02 -7.2202999E-02  9.2338756E-04  2.8087045E-03 -1.0538494E-01  0.0000000E+00
  2.4000000E+02 -6.7354552E-02  3.7521278E-03  6.4176218E-04 -9.9472600E-02  0.0000000E+00
  2.4000000E+02 -6.1286397E-02  5.9803281E-03 -1.3309917E-03 -9.4568634E-02  0.0000000E+00
  2.4000000E+02 -5.8142801E-02  9.2470761E-03 -3.1338689E-03 -9.0444452E-02  0.0000000E+00
  2.4000000E+02 -5.2969055E-02  1.2107755E-02 -4.6590350E-03 -8.6896027E-02  0.0000000E+00
  2.4000000E+02 -4.7046625E-02  1.3864961E-02 -5.5546814E-03 -8.3782882E-02  0.0000000E+00
  2.4000000E+02 -4.2158821E-02  1.4742875E-02 -5.7196916E-03 -8.1009788E-02  0.0000000E+00
  2.4000000E+02 -3.8277225E-02  1.5005692E-02 -5.3400151E-03 -7.8500011E-02  0.0000000E+00
  2.4000000E+02 -3.4515229E-02  1.4739978E-02 -4.7247129E-03 -7.6193839E-02  0.0000000E+00
  2.4000000E+02 -3.0096295E-02  1.4092226E-02 -4.1917270E-03 -7.4044841E-02  0.0000000E+00
  2.4000000E+02 -2.5438408E-02  1.3376864E-02 -3.9672843E-03 -7.2015353E-02  0.0000000E+00
  2.4000000E+02 -2.1154392E-02  1.2667462E-02 -3.8470556E-03 -7.0075636E-02  0.0000000E+00
  2.4000000E+02 -1.7160604E-02  1.1870015E-02 -3.6404223E-03 -6.8204884E-02  0.0000000E+00
  2.4000000E+02 -1.3238323E-02  1.0916639E-02 -3.2845576E-03 -6.6392192E-02  0.0000000E+00
  2.4000000E+02 -9.4288832E-03  9.7973612E-03 -2.7788486E-03 -6.4633143E-02  0.0000000E+00
  2.4000000E+02 -6.0778770E-03  8.5644670E-03 -2.1186050E-03 -6.2924630E-02  0.0000000E+00
  2.4000000E+02 -3.3943535E-03  7.2988452E-03 -1.3445423E-03 -6.1263934E-02  0.0000000E+00
  2.4000000E+02 -1.0136565E-03  6.0650856E-03 -6.1739538E-04 -5.9648596E-02  0.0000000E+00
  2.4000000E+02  1.3117760E-03  4.8603532E-03  6.2844008E-05 -5.8074630E-02  0.0000000E+00
  2.4000000E+02  3.3544811E-03  3.8285801E-03  5.7888923E-04 -5.6536074E-02  0.0000000E+00
  2.4000000E+02  5.2174752E-03  3.0131491E-03  8.9290182E-04 -5.5029537E-02  0.0000000E+00
