          atime          uvari          vvari          wvari          pvari          tvari
  2.0799350E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00  8.9073539E-04  0.0000000E+00
  2.0799350E+02  3.9467105E-07  1.1672280E-10  0.0000000E+00  8.9052283E-04  0.0000000E+00
  2.0799350E+02  5.9857101E-06  4.2447262E-10  0.0000000E+00  8.8989514E-04  0.0000000E+00
  2.0799350E+02  2.9349470E-05  2.7599114E-09  0.0000000E+00  8.8888260E-04  0.0000000E+00
  2.0799350E+02  8.9358851E-05  2.3198927E-08  0.0000000E+00  8.8753672E-04  0.0000000E+00
  2.0799350E+02  2.0835322E-04  1.3188946E-07  0.0000000E+00  8.8593053E-04  0.0000000E+00
  2.0799350E+02  4.0855225E-04  5.4136106E-07  0.0000000E+00  8.8416068E-04  0.0000000E+00
  2.0799350E+02  7.0836857E-04  1.7590451E-06  0.0000000E+00  8.8234731E-04  0.0000000E+00
  2.0799350E+02  1.1191270E-03  4.8052652E-06  0.0000000E+00  8.8063522E-04  0.0000000E+00
  2.0799350E+02  1.6427391E-03  1.1476546E-05  0.0000000E+00  8.7919639E-04  0.0000000E+00
  2.0799350E+02  2.2707284E-03  2.4607123E-05  0.0000000E+00  8.7823436E-04  0.0000000E+00
  2.0799350E+02  2.9851524E-03  4.8259331E-05  0.0000000E+00  8.7798863E-04  0.0000000E+00
  2.0799350E+02  3.7619225E-03  8.7785359E-05  0.0000000E+00  8.7873716E-04  0.0000000E+00
  2.0799350E+02  4.5762674E-03  1.4977146E-04  0.0000000E+00  8.8079732E-04  0.0000000E+00
  2.0799350E+02  5.4051340E-03  2.4146168E-04  0.0000000E+00  8.8450772E-04  0.0000000E+00
  2.0799350E+02  6.2368315E-03  3.7065226E-04  0.0000000E+00  8.9023049E-04  0.0000000E+00
  2.0799350E+02  7.0682158E-03  5.4448947E-04  0.0000000E+00  8.9834127E-04  0.0000000E+00
  2.0799350E+02  7.9078713E-03  7.6931760E-04  0.0000000E+00  9.0912106E-04  0.0000000E+00
  2.0799350E+02  8.7672935E-03  1.0496602E-03  0.0000000E+00  9.2290817E-04  0.0000000E+00
  2.0799350E+02  9.6641560E-03  1.3881679E-03  0.0000000E+00  9.3998912E-04  0.0000000E+00
  2.0799350E+02  1.0612162E-02  1.7847659E-03  0.0000000E+00  9.6045106E-04  0.0000000E+00
  2.0799350E+02  1.1621936E-02  2.2378356E-03  0.0000000E+00  9.8435149E-04  0.0000000E+00
  2.0799350E+02  1.2697413E-02  2.7428964E-03  0.0000000E+00  1.0116359E-03  0.0000000E+00
  2.0799350E+02  1.3840273E-02  3.2946419E-03  0.0000000E+00  1.0422244E-03  0.0000000E+00
  2.0799350E+02  1.5047752E-02  3.8858141E-03  0.0000000E+00  1.0759256E-03  0.0000000E+00
  2.0799350E+02  1.6316251E-02  4.5086347E-03  0.0000000E+00  1.1124898E-03  0.0000000E+00
  2.0799350E+02  1.7642331E-02  5.1549774E-03  0.0000000E+00  1.1516001E-03  0.0000000E+00
  2.0799350E+02  1.9023347E-02  5.8164468E-03  0.0000000E+00  1.1928672E-03  0.0000000E+00
  2.0799350E+02  2.0460176E-02  6.4856704E-03  0.0000000E+00  1.2359169E-03  0.0000000E+00
  2.0799350E+02  2.1953330E-02  7.1547258E-03  0.0000000E+00  1.2803135E-03  0.0000000E+00
  2.0799350E+02  2.3506004E-02  7.8170311E-03  0.0000000E+00  1.3257115E-03  0.0000000E+00
  2.0799350E+02  2.5119986E-02  8.4658917E-03  0.0000000E+00  1.3717738E-03  0.0000000E+00
  2.0799350E+02  2.6795347E-02  9.0944593E-03  0.0000000E+00  1.4181101E-03  0.0000000E+00
