          atime        pres_st        turb_df           diss        visc_df        garbage
  2.0799350E+02  2.3690099E-03 -3.9304058E-05 -2.5598341E-03  5.0774450E-06  8.3341272E-03
  2.0799350E+02  2.3238383E-03 -1.5798840E-05 -2.5031399E-03  4.0161951E-06  8.0577244E-03
  2.0799350E+02  2.2735831E-03 -5.7345015E-06 -2.4627511E-03  9.1094208E-06  7.7965949E-03
  2.0799350E+02  2.2159751E-03 -7.8672185E-05 -2.4124404E-03  6.5875482E-06  7.5703449E-03
  2.0799350E+02  2.1413731E-03 -1.4126354E-04 -2.2941842E-03  1.1249291E-05  7.3256370E-03
  2.0799350E+02  2.0725259E-03 -1.5794333E-04 -2.1962631E-03  2.0374828E-05  7.0602845E-03
  2.0799350E+02  2.0126599E-03 -1.2348648E-04 -2.1059939E-03  2.0554577E-05  6.7889102E-03
  2.0799350E+02  1.9597299E-03 -4.4110044E-05 -2.0194118E-03  1.1081464E-05  6.5212598E-03
  2.0799350E+02  1.9099158E-03  6.6250243E-05 -1.9373754E-03 -2.8017701E-06  6.2636652E-03
  2.0799350E+02  1.8600723E-03  1.8810059E-04 -1.8631121E-03 -1.4431099E-05  6.0218768E-03
  2.0799350E+02  1.8080646E-03  3.0203416E-04 -1.7988087E-03 -1.8997763E-05  5.7973403E-03
  2.0799350E+02  1.7535282E-03  3.9176247E-04 -1.7452270E-03 -1.4952349E-05  5.5898564E-03
  2.0799350E+02  1.6974217E-03  4.4761741E-04 -1.7012270E-03 -4.2049071E-06  5.3972976E-03
  2.0799350E+02  1.6417381E-03  4.6840335E-04 -1.6644346E-03  8.6537950E-06  5.2174038E-03
  2.0799350E+02  1.5880755E-03  4.6244619E-04 -1.6316380E-03  1.8126372E-05  5.0464076E-03
  2.0799350E+02  1.5372857E-03  4.4537117E-04 -1.6001886E-03  1.9874607E-05  4.8811841E-03
  2.0799350E+02  1.4885387E-03  4.3534070E-04 -1.5686996E-03  1.2989331E-05  4.7183585E-03
  2.0799350E+02  1.4400668E-03  4.4480872E-04 -1.5381098E-03  2.0223425E-06  4.5569700E-03
  2.0799350E+02  1.3893123E-03  4.6775243E-04 -1.5111573E-03 -1.8122714E-06  4.3961458E-03
  2.0799350E+02  1.3357250E-03  4.6216942E-04 -1.4918170E-03  1.9638276E-05  4.2375135E-03
  2.0799350E+02  1.2754915E-03  4.1776565E-04 -1.4376442E-03  1.6499696E-05  4.0768353E-03
  2.0799350E+02  1.2145153E-03  4.2147420E-04 -1.3771661E-03  5.6445571E-06  3.9114049E-03
  2.0799350E+02  1.1549981E-03  4.3140369E-04 -1.3267126E-03  5.0751742E-06  3.7513173E-03
  2.0799350E+02  1.0965018E-03  4.3063124E-04 -1.2815640E-03  7.6578023E-06  3.5992103E-03
  2.0799350E+02  1.0398922E-03  4.1872354E-04 -1.2398848E-03  1.0486204E-05  3.4552237E-03
  2.0799350E+02  9.8595762E-04  4.0379944E-04 -1.2009791E-03  1.2658236E-05  3.3170614E-03
  2.0799350E+02  9.3536758E-04  3.9662826E-04 -1.1647919E-03  1.3898695E-05  3.1823203E-03
  2.0799350E+02  8.8844903E-04  4.0655399E-04 -1.1314160E-03  1.3906745E-05  3.0493057E-03
  2.0799350E+02  8.4493575E-04  4.3907405E-04 -1.1007190E-03  1.2229316E-05  2.9168330E-03
  2.0799350E+02  8.0445462E-04  4.9461904E-04 -1.0725902E-03  8.4868328E-06  2.7854179E-03
  2.0799350E+02  7.6617299E-04  5.6927972E-04 -1.0466561E-03  2.7016979E-06  2.6553810E-03
  2.0799350E+02  7.2973499E-04  6.5473347E-04 -1.0229093E-03 -4.3037801E-06  2.5288198E-03
  2.0799350E+02  6.9474674E-04  7.4104177E-04 -1.0013184E-03 -1.0920575E-05  2.4067664E-03
