          atime            tkk            imk        garbage        garbage        garbage
  2.0799350E+02  2.8726208E-02  0.0000000E+00  1.3484491E-02  5.0419870E-02 -2.1923604E-02
  2.0799350E+02  3.0118473E-02  0.0000000E+00  1.4842695E-02  5.5848186E-02 -2.1910377E-02
  2.0799350E+02  3.1531864E-02  0.0000000E+00  1.6249362E-02  6.1637573E-02 -2.1978791E-02
  2.0799350E+02  3.2954264E-02  0.0000000E+00  1.7670459E-02  6.7760718E-02 -2.2174196E-02
  2.0799350E+02  3.4376288E-02  0.0000000E+00  1.9074664E-02  7.4184817E-02 -2.2514062E-02
  2.0799350E+02  3.5788977E-02  0.0000000E+00  2.0435003E-02  8.0865870E-02 -2.2993215E-02
  2.0799350E+02  3.7175162E-02  0.0000000E+00  2.1723080E-02  8.7707812E-02 -2.3584730E-02
  2.0799350E+02  3.8516471E-02  0.0000000E+00  2.2916993E-02  9.4591845E-02 -2.4244429E-02
  2.0799350E+02  3.9792751E-02  0.0000000E+00  2.3999501E-02  1.0137146E-01 -2.4913427E-02
  2.0799350E+02  4.0974560E-02  0.0000000E+00  2.4949190E-02  1.0782667E-01 -2.5516166E-02
  2.0799350E+02  4.2037062E-02  0.0000000E+00  2.5748525E-02  1.1373383E-01 -2.5971952E-02
  2.0799350E+02  4.2954537E-02  0.0000000E+00  2.6375077E-02  1.1883788E-01 -2.6200910E-02
  2.0799350E+02  4.3699011E-02  0.0000000E+00  2.6799397E-02  1.2285531E-01 -2.6144683E-02
  2.0799350E+02  4.4249398E-02  0.0000000E+00  2.6994344E-02  1.2555665E-01 -2.5806994E-02
  2.0799350E+02  4.4587959E-02  0.0000000E+00  2.6942750E-02  1.2680652E-01 -2.5313795E-02
  2.0799350E+02  4.4718839E-02  0.0000000E+00  2.6515031E-02  1.2639250E-01 -2.4749524E-02
  2.0799350E+02  4.4587230E-02  0.0000000E+00  2.5790081E-02  1.2417899E-01 -2.3781607E-02
  2.0799350E+02  4.4222329E-02  0.0000000E+00  2.4823163E-02  1.2034327E-01 -2.2561715E-02
  2.0799350E+02  4.3656480E-02  0.0000000E+00  2.3653757E-02  1.1509268E-01 -2.1170705E-02
  2.0799350E+02  4.2913092E-02  0.0000000E+00  2.2328492E-02  1.0865124E-01 -1.9626712E-02
  2.0799350E+02  4.2015656E-02  0.0000000E+00  2.0905150E-02  1.0130044E-01 -1.7939738E-02
  2.0799350E+02  4.0981355E-02  0.0000000E+00  1.9431160E-02  9.3289916E-02 -1.6121592E-02
  2.0799350E+02  3.9827413E-02  0.0000000E+00  1.7948459E-02  8.4867393E-02 -1.4209124E-02
