          atime         eps_uu         eps_vv         eps_ww         pm1avg           tavg
  2.0799350E+02 -1.1173993E-01 -5.0692363E-07 -1.0338389E-01  2.2723083E-02  0.0000000E+00
  2.0799350E+02 -1.1061804E-01 -9.4274125E-07 -1.0258053E-01  2.2723404E-02  0.0000000E+00
  2.0799350E+02 -1.0731979E-01 -7.3855526E-06 -1.0021099E-01  2.2724345E-02  0.0000000E+00
  2.0799350E+02 -1.0203991E-01 -3.4310214E-05 -9.6391662E-02  2.2725830E-02  0.0000000E+00
  2.0799350E+02 -9.5081361E-02 -1.0287854E-04 -9.1301381E-02  2.2727699E-02  0.0000000E+00
  2.0799350E+02 -8.6824813E-02 -2.3706280E-04 -8.5159211E-02  2.2729641E-02  0.0000000E+00
  2.0799350E+02 -7.7708381E-02 -4.5901427E-04 -7.8209287E-02  2.2731077E-02  0.0000000E+00
  2.0799350E+02 -6.8201378E-02 -7.8462729E-04 -7.0701857E-02  2.2730983E-02  0.0000000E+00
  2.0799350E+02 -5.8787293E-02 -1.2199524E-03 -6.2884332E-02  2.2727662E-02  0.0000000E+00
  2.0799350E+02 -4.9947519E-02 -1.7589999E-03 -5.5000275E-02  2.2718489E-02  0.0000000E+00
  2.0799350E+02 -4.2136649E-02 -2.3831837E-03 -4.7293656E-02  2.2699682E-02  0.0000000E+00
  2.0799350E+02 -3.5736826E-02 -3.0627696E-03 -4.0009237E-02  2.2666188E-02  0.0000000E+00
  2.0799350E+02 -3.0991699E-02 -3.7606412E-03 -3.3380919E-02  2.2611715E-02  0.0000000E+00
  2.0799350E+02 -2.7942591E-02 -4.4379601E-03 -2.7607550E-02  2.2528901E-02  0.0000000E+00
  2.0799350E+02 -2.6406741E-02 -5.0575719E-03 -2.2843615E-02  2.2410112E-02  0.0000000E+00
  2.0799350E+02 -2.5994149E-02 -5.5932751E-03 -1.9134584E-02  2.2247523E-02  0.0000000E+00
  2.0799350E+02 -2.6214104E-02 -6.0277145E-03 -1.6428353E-02  2.2034465E-02  0.0000000E+00
  2.0799350E+02 -2.6659828E-02 -6.3500996E-03 -1.4628134E-02  2.1765805E-02  0.0000000E+00
  2.0799350E+02 -2.6878084E-02 -6.5648674E-03 -1.3549576E-02  2.1438256E-02  0.0000000E+00
  2.0799350E+02 -2.6747300E-02 -6.6896333E-03 -1.3012804E-02  2.1050610E-02  0.0000000E+00
  2.0799350E+02 -2.6303607E-02 -6.7444196E-03 -1.2890479E-02  2.0604898E-02  0.0000000E+00
