          atime         pst_uu         pst_vv         pst_ww         pm1avg           tavg
  3.6000000E+02  8.7991246E-16 -3.6803934E-06 -1.0090172E-16 -8.3118523E-02  0.0000000E+00
  3.6000000E+02  6.7408705E-04  1.2923537E-02 -1.3589419E-02 -8.2652975E-02  0.0000000E+00
  3.6000000E+02  8.4570961E-03  5.4030260E-03 -1.3797019E-02 -8.1781062E-02  0.0000000E+00
  3.6000000E+02  1.1838519E-02 -2.0841609E-03 -9.7318860E-03 -8.0447091E-02  0.0000000E+00
  3.6000000E+02  1.0802963E-02 -7.5127576E-03 -3.2432565E-03 -7.8888703E-02  0.0000000E+00
  3.6000000E+02  8.8451011E-03 -1.2527462E-02  3.7270713E-03 -7.7329230E-02  0.0000000E+00
  3.6000000E+02  7.6604570E-03 -1.7233199E-02  9.6271473E-03 -7.5877365E-02  0.0000000E+00
  3.6000000E+02  7.2022636E-03 -2.0965208E-02  1.3802919E-02 -7.4548342E-02  0.0000000E+00
  3.6000000E+02  7.2170574E-03 -2.3396194E-02  1.6222552E-02 -7.3306869E-02  0.0000000E+00
  3.6000000E+02  7.4379008E-03 -2.4526604E-02  1.7124746E-02 -7.2103258E-02  0.0000000E+00
  3.6000000E+02  7.8647117E-03 -2.4653168E-02  1.6829951E-02 -7.0894573E-02  0.0000000E+00
  3.6000000E+02  8.4423507E-03 -2.4035532E-02  1.5651780E-02 -6.9643517E-02  0.0000000E+00
  3.6000000E+02  9.0748005E-03 -2.2943294E-02  1.3946384E-02 -6.8332038E-02  0.0000000E+00
  3.6000000E+02  9.6767699E-03 -2.1606901E-02  1.2024794E-02 -6.6954060E-02  0.0000000E+00
  3.6000000E+02  1.0190972E-02 -2.0178546E-02  1.0093735E-02 -6.5511220E-02  0.0000000E+00
  3.6000000E+02  1.0584908E-02 -1.8710569E-02  8.2309662E-03 -6.4010743E-02  0.0000000E+00
  3.6000000E+02  1.0844647E-02 -1.7156656E-02  6.3970878E-03 -6.2463781E-02  0.0000000E+00
  3.6000000E+02  1.0983122E-02 -1.5401173E-02  4.4857221E-03 -6.0882595E-02  0.0000000E+00
  3.6000000E+02  1.1022509E-02 -1.3357447E-02  2.4370261E-03 -5.9277999E-02  0.0000000E+00
  3.6000000E+02  1.1206032E-02 -1.1366301E-02  2.2656971E-04 -5.7664825E-02  0.0000000E+00
  3.6000000E+02  1.1576769E-02 -9.5365258E-03 -1.9657682E-03 -5.6049671E-02  0.0000000E+00
  3.6000000E+02  1.1968995E-02 -8.1325510E-03 -3.7666856E-03 -5.4444259E-02  0.0000000E+00
  3.6000000E+02  1.2391126E-02 -7.4009897E-03 -4.9410609E-03 -5.2855621E-02  0.0000000E+00
  3.6000000E+02  1.2851851E-02 -7.4080578E-03 -5.4173668E-03 -5.1289256E-02  0.0000000E+00
  3.6000000E+02  1.3294414E-02 -8.0071101E-03 -5.2740249E-03 -4.9750505E-02  0.0000000E+00
  3.6000000E+02  1.3606766E-02 -8.8968603E-03 -4.6980737E-03 -4.8244651E-02  0.0000000E+00
  3.6000000E+02  1.3675244E-02 -9.7308507E-03 -3.9275199E-03 -4.6776311E-02  0.0000000E+00
  3.6000000E+02  1.3449486E-02 -1.0238738E-02 -3.1887447E-03 -4.5348667E-02  0.0000000E+00
  3.6000000E+02  1.2986243E-02 -1.0319962E-02 -2.6403344E-03 -4.3963056E-02  0.0000000E+00
  3.6000000E+02  1.2439798E-02 -1.0070361E-02 -2.3347089E-03 -4.2619493E-02  0.0000000E+00
  3.6000000E+02  1.1966654E-02 -9.7023095E-03 -2.2089159E-03 -4.1318649E-02  0.0000000E+00
  3.6000000E+02  1.1519304E-02 -9.3017524E-03 -2.1413317E-03 -4.0064815E-02  0.0000000E+00
  3.6000000E+02  1.1082123E-02 -8.5972342E-03 -2.4127275E-03 -3.8850910E-02  0.0000000E+00
  3.6000000E+02  1.0678810E-02 -7.8312345E-03 -2.7818744E-03 -3.7680383E-02  0.0000000E+00
  3.6000000E+02  1.0288510E-02 -7.0509391E-03 -3.1808642E-03 -3.6549992E-02  0.0000000E+00
  3.6000000E+02  9.9156153E-03 -6.2954306E-03 -3.5744595E-03 -3.5458715E-02  0.0000000E+00
  3.6000000E+02  9.5705018E-03 -5.5943158E-03 -3.9423064E-03 -3.4406764E-02  0.0000000E+00
  3.6000000E+02  9.2590299E-03 -4.9675429E-03 -4.2688827E-03 -3.3394792E-02  0.0000000E+00
  3.6000000E+02  8.9789165E-03 -4.4261364E-03 -4.5394747E-03 -3.2423301E-02  0.0000000E+00
  3.6000000E+02  8.7210778E-03 -3.9735794E-03 -4.7404841E-03 -3.1492220E-02  0.0000000E+00
  3.6000000E+02  8.4740464E-03 -3.6075733E-03 -4.8623604E-03 -3.0600671E-02  0.0000000E+00
  3.6000000E+02  8.2295646E-03 -3.3219031E-03 -4.9034571E-03 -2.9746897E-02  0.0000000E+00
  3.6000000E+02  7.9874558E-03 -3.1081388E-03 -4.8731088E-03 -2.8928340E-02  0.0000000E+00
  3.6000000E+02  7.7578779E-03 -2.9569010E-03 -4.7922276E-03 -2.8141884E-02  0.0000000E+00
  3.6000000E+02  7.5590583E-03 -2.8584213E-03 -4.6897158E-03 -2.7384226E-02  0.0000000E+00
  3.6000000E+02  7.4086159E-03 -2.8021260E-03 -4.5929924E-03 -2.6652389E-02  0.0000000E+00
  3.6000000E+02  7.3065693E-03 -2.7749724E-03 -4.5109310E-03 -2.5944352E-02  0.0000000E+00
  3.6000000E+02  7.2130004E-03 -2.7754973E-03 -4.4020632E-03 -2.5259425E-02  0.0000000E+00
  3.6000000E+02  7.1341728E-03 -2.8085951E-03 -4.3156915E-03 -2.4593245E-02  0.0000000E+00
  3.6000000E+02  7.0431410E-03 -2.7062004E-03 -4.3308036E-03 -2.3946678E-02  0.0000000E+00
  3.6000000E+02  6.9398522E-03 -2.5782089E-03 -4.3520075E-03 -2.3317850E-02  0.0000000E+00
  3.6000000E+02  6.8220347E-03 -2.4692158E-03 -4.3397292E-03 -2.2705306E-02  0.0000000E+00
  3.6000000E+02  6.6892316E-03 -2.3879949E-03 -4.2873577E-03 -2.2107789E-02  0.0000000E+00
  3.6000000E+02  6.5446676E-03 -2.3280760E-03 -4.2045329E-03 -2.1524132E-02  0.0000000E+00
  3.6000000E+02  6.3953931E-03 -2.2807656E-03 -4.1057386E-03 -2.0953234E-02  0.0000000E+00
  3.6000000E+02  6.2511504E-03 -2.2419611E-03 -4.0033611E-03 -2.0394109E-02  0.0000000E+00
  3.6000000E+02  6.1224041E-03 -2.2141021E-03 -3.9043740E-03 -1.9845963E-02  0.0000000E+00
  3.6000000E+02  6.0179823E-03 -2.2046091E-03 -3.8098109E-03 -1.9308289E-02  0.0000000E+00
  3.6000000E+02  5.9427696E-03 -2.2221542E-03 -3.7161858E-03 -1.8780950E-02  0.0000000E+00
  3.6000000E+02  5.8958990E-03 -2.2721124E-03 -3.6180235E-03 -1.8264215E-02  0.0000000E+00
  3.6000000E+02  5.8698845E-03 -2.3525396E-03 -3.5106591E-03 -1.7758743E-02  0.0000000E+00
  3.6000000E+02  5.8511389E-03 -2.4520252E-03 -3.3924695E-03 -1.7265468E-02  0.0000000E+00
  3.6000000E+02  5.8223218E-03 -2.5507655E-03 -3.2656964E-03 -1.6785374E-02  0.0000000E+00
  3.6000000E+02  5.7669604E-03 -2.6262059E-03 -3.1350221E-03 -1.6319127E-02  0.0000000E+00
  3.6000000E+02  5.6767883E-03 -2.6645978E-03 -3.0030592E-03 -1.5866544E-02  0.0000000E+00
  3.6000000E+02  5.5622453E-03 -2.6798189E-03 -2.8619152E-03 -1.5425870E-02  0.0000000E+00
  3.6000000E+02  5.4656895E-03 -2.7372389E-03 -2.7179182E-03 -1.4998597E-02  0.0000000E+00
  3.6000000E+02  5.3764508E-03 -2.8159384E-03 -2.5559272E-03 -1.4579918E-02  0.0000000E+00
  3.6000000E+02  5.2944523E-03 -2.8731329E-03 -2.4176981E-03 -1.4170007E-02  0.0000000E+00
  3.6000000E+02  5.2177654E-03 -2.8923292E-03 -2.3211286E-03 -1.3769456E-02  0.0000000E+00
  3.6000000E+02  5.1419269E-03 -2.8720655E-03 -2.2648874E-03 -1.3378474E-02  0.0000000E+00
  3.6000000E+02  5.0620203E-03 -2.8188038E-03 -2.2382005E-03 -1.2997040E-02  0.0000000E+00
  3.6000000E+02  4.9740378E-03 -2.7419934E-03 -2.2276073E-03 -1.2625012E-02  0.0000000E+00
  3.6000000E+02  4.8756321E-03 -2.6509661E-03 -2.2211488E-03 -1.2262190E-02  0.0000000E+00
  3.6000000E+02  4.7663665E-03 -2.5533257E-03 -2.2104529E-03 -1.1908359E-02  0.0000000E+00
  3.6000000E+02  4.6475738E-03 -2.4544941E-03 -2.1911790E-03 -1.1563298E-02  0.0000000E+00
  3.6000000E+02  4.5219321E-03 -2.3580764E-03 -2.1622865E-03 -1.1226776E-02  0.0000000E+00
  3.6000000E+02  4.3928670E-03 -2.2667060E-03 -2.1245907E-03 -1.0898548E-02  0.0000000E+00
  3.6000000E+02  4.2638897E-03 -2.1830336E-03 -2.0790687E-03 -1.0578337E-02  0.0000000E+00
  3.6000000E+02  4.1379796E-03 -2.1105208E-03 -2.0253803E-03 -1.0265836E-02  0.0000000E+00
  3.6000000E+02  4.0171212E-03 -2.0537011E-03 -1.9610666E-03 -9.9607155E-03  0.0000000E+00
  3.6000000E+02  3.9021041E-03 -2.0175711E-03 -1.8818898E-03 -9.6626619E-03  0.0000000E+00
  3.6000000E+02  3.7926955E-03 -2.0057721E-03 -1.7837788E-03 -9.3714400E-03  0.0000000E+00
  3.6000000E+02  3.6882940E-03 -2.0172268E-03 -1.6668421E-03 -9.0869978E-03  0.0000000E+00
  3.6000000E+02  3.5891745E-03 -2.0408911E-03 -1.5419148E-03 -8.8096154E-03  0.0000000E+00
  3.6000000E+02  3.4984959E-03 -2.0489485E-03 -1.4399844E-03 -8.5399027E-03  0.0000000E+00
  3.6000000E+02  3.4184077E-03 -2.0867503E-03 -1.3281692E-03 -8.2738292E-03  0.0000000E+00
  3.6000000E+02  3.3481490E-03 -2.1485406E-03 -1.1988208E-03 -8.0154843E-03  0.0000000E+00
  3.6000000E+02  3.2891988E-03 -2.1949164E-03 -1.0942606E-03 -7.7634724E-03  0.0000000E+00
  3.6000000E+02  3.2389760E-03 -2.2106332E-03 -1.0281165E-03 -7.5170631E-03  0.0000000E+00
  3.6000000E+02  3.1932620E-03 -2.1952903E-03 -9.9717316E-04 -7.2759461E-03  0.0000000E+00
  3.6000000E+02  3.1478661E-03 -2.1562542E-03 -9.9021223E-04 -7.0400492E-03  0.0000000E+00
  3.6000000E+02  3.0996412E-03 -2.1035544E-03 -9.9421431E-04 -6.8094103E-03  0.0000000E+00
  3.6000000E+02  3.0469572E-03 -2.0464907E-03 -9.9829254E-04 -6.5840951E-03  0.0000000E+00
  3.6000000E+02  2.9897404E-03 -1.9916896E-03 -9.9572947E-04 -6.3641513E-03  0.0000000E+00
  3.6000000E+02  2.9291856E-03 -1.9423452E-03 -9.8448797E-04 -6.1495914E-03  0.0000000E+00
  3.6000000E+02  2.8672510E-03 -1.8983839E-03 -9.6656724E-04 -5.9403943E-03  0.0000000E+00
  3.6000000E+02  2.8060404E-03 -1.8572890E-03 -9.4657482E-04 -5.7365186E-03  0.0000000E+00
  3.6000000E+02  2.7471836E-03 -1.8153225E-03 -9.2988561E-04 -5.5379174E-03  0.0000000E+00
  3.6000000E+02  2.6913206E-03 -1.7688827E-03 -9.2075893E-04 -5.3445465E-03  0.0000000E+00
  3.6000000E+02  2.6377984E-03 -1.7157325E-03 -9.2078448E-04 -5.1563575E-03  0.0000000E+00
  3.6000000E+02  4.9503013E-03 -4.9541193E-03 -6.6784363E-19 -8.2736692E-02  0.0000000E+00
  3.6000000E+02  4.9247068E-03  7.9183009E-03 -1.2834586E-02 -8.2270617E-02  0.0000000E+00
  3.6000000E+02  1.1555107E-02  1.7128151E-03 -1.3201601E-02 -8.1459723E-02  0.0000000E+00
  3.6000000E+02  1.4268943E-02 -4.4645401E-03 -9.7868528E-03 -8.0220628E-02  0.0000000E+00
  3.6000000E+02  1.2700321E-02 -8.6130570E-03 -4.0488472E-03 -7.8743817E-02  0.0000000E+00
  3.6000000E+02  1.0174232E-02 -1.2590635E-02  2.4549146E-03 -7.7237027E-02  0.0000000E+00
  3.6000000E+02  8.5232265E-03 -1.6702824E-02  8.2368123E-03 -7.5816910E-02  0.0000000E+00
  3.6000000E+02  7.7696430E-03 -2.0262298E-02  1.2543923E-02 -7.4512083E-02  0.0000000E+00
  3.6000000E+02  7.5877308E-03 -2.2757604E-02  1.5230248E-02 -7.3295775E-02  0.0000000E+00
  3.6000000E+02  7.6853906E-03 -2.4055259E-02  1.6425503E-02 -7.2123855E-02  0.0000000E+00
  3.6000000E+02  8.0115871E-03 -2.4335690E-02  1.6380957E-02 -7.0955608E-02  0.0000000E+00
  3.6000000E+02  8.5103925E-03 -2.3892614E-02  1.5449318E-02 -6.9752441E-02  0.0000000E+00
  3.6000000E+02  9.0875114E-03 -2.2963046E-02  1.3953640E-02 -6.8495098E-02  0.0000000E+00
  3.6000000E+02  9.6629290E-03 -2.1751173E-02  1.2175018E-02 -6.7173963E-02  0.0000000E+00
  3.6000000E+02  1.0184019E-02 -2.0411077E-02  1.0319193E-02 -6.5786186E-02  0.0000000E+00
  3.6000000E+02  1.0613253E-02 -1.9022405E-02  8.4965612E-03 -6.4343729E-02  0.0000000E+00
  3.6000000E+02  1.0922768E-02 -1.7549482E-02  6.6907485E-03 -6.2853679E-02  0.0000000E+00
  3.6000000E+02  1.1093685E-02 -1.5871042E-02  4.8215654E-03 -6.1327151E-02  0.0000000E+00
