          atime         vdf_uu         vdf_vv         vdf_ww         pm1avg           tavg
  3.6000000E+02  1.4503825E-01 -4.9980594E-05  7.4974488E-02 -8.3118523E-02  0.0000000E+00
  3.6000000E+02  7.9955237E-02  1.9335733E-03  2.6834225E-02 -8.2652975E-02  0.0000000E+00
  3.6000000E+02 -5.8913863E-02  4.0280080E-03  2.7568425E-03 -8.1781062E-02  0.0000000E+00
  3.6000000E+02 -6.9956970E-02  4.6357063E-03 -1.3106533E-02 -8.0447091E-02  0.0000000E+00
  3.6000000E+02 -2.8956537E-02  3.8316715E-03 -1.7353038E-02 -7.8888703E-02  0.0000000E+00
  3.6000000E+02 -3.8291847E-03  2.5775978E-03 -1.4769804E-02 -7.7329230E-02  0.0000000E+00
  3.6000000E+02  3.0915981E-03  1.2833903E-03 -1.0022790E-02 -7.5877365E-02  0.0000000E+00
  3.6000000E+02  4.7734459E-03  7.7860527E-05 -5.6451441E-03 -7.4548342E-02  0.0000000E+00
  3.6000000E+02  3.2555484E-03 -9.0682563E-04 -2.3797888E-03 -7.3306869E-02  0.0000000E+00
  3.6000000E+02  3.5309239E-03 -1.6310187E-03 -5.6585107E-04 -7.2103258E-02  0.0000000E+00
  3.6000000E+02  2.1252173E-03 -2.0258804E-03  4.6771202E-04 -7.0894573E-02  0.0000000E+00
  3.6000000E+02  9.6093959E-04 -2.1901155E-03  9.1944694E-04 -6.9643517E-02  0.0000000E+00
  3.6000000E+02  5.3006360E-04 -2.2057065E-03  9.2915755E-04 -6.8332038E-02  0.0000000E+00
  3.6000000E+02  4.7172570E-04 -2.1212900E-03  7.2052865E-04 -6.6954060E-02  0.0000000E+00
  3.6000000E+02  3.0072663E-04 -1.9581361E-03  5.3595255E-04 -6.5511220E-02  0.0000000E+00
  3.6000000E+02 -1.4533987E-04 -1.7231861E-03  5.0453218E-04 -6.4010743E-02  0.0000000E+00
  3.6000000E+02 -5.9882432E-04 -1.4231366E-03  5.5324620E-04 -6.2463781E-02  0.0000000E+00
  3.6000000E+02 -6.5311819E-04 -1.0735651E-03  4.7126125E-04 -6.0882595E-02  0.0000000E+00
  3.6000000E+02 -4.8444230E-04 -7.3396731E-04  2.3374791E-04 -5.9277999E-02  0.0000000E+00
