          atime         prd_uu         prd_vv         prd_ww         pm1avg           tavg
  3.6000000E+02 -5.9794272E-19  1.0264757E-20 -1.1697573E-21 -8.3118523E-02  0.0000000E+00
  3.6000000E+02  2.5584710E-02 -1.2002986E-04  7.4969037E-05 -8.2652975E-02  0.0000000E+00
  3.6000000E+02  1.1350040E-01 -1.5837398E-03  4.2301357E-04 -8.1781062E-02  0.0000000E+00
  3.6000000E+02  1.4946017E-01 -4.5716931E-03  9.3734218E-04 -8.0447091E-02  0.0000000E+00
  3.6000000E+02  1.1589790E-01 -6.8074358E-03  1.3033611E-03 -7.8888703E-02  0.0000000E+00
  3.6000000E+02  7.0838471E-02 -7.3384540E-03  1.5427045E-03 -7.7329230E-02  0.0000000E+00
  3.6000000E+02  4.0246300E-02 -6.7767026E-03  1.8629257E-03 -7.5877365E-02  0.0000000E+00
  3.6000000E+02  2.1386140E-02 -5.9587167E-03  2.2987138E-03 -7.4548342E-02  0.0000000E+00
  3.6000000E+02  1.0767524E-02 -5.2428562E-03  2.6242597E-03 -7.3306869E-02  0.0000000E+00
  3.6000000E+02  4.5392013E-03 -4.6337901E-03  2.6955640E-03 -7.2103258E-02  0.0000000E+00
  3.6000000E+02  8.9396776E-04 -4.1790190E-03  2.6120369E-03 -7.0894573E-02  0.0000000E+00
  3.6000000E+02 -1.0741805E-03 -3.8750449E-03  2.5329238E-03 -6.9643517E-02  0.0000000E+00
  3.6000000E+02 -1.7618952E-03 -3.7238755E-03  2.4887026E-03 -6.8332038E-02  0.0000000E+00
  3.6000000E+02 -1.4230206E-03 -3.7307722E-03  2.4859145E-03 -6.6954060E-02  0.0000000E+00
  3.6000000E+02 -3.0349204E-04 -3.8954316E-03  2.5415821E-03 -6.5511220E-02  0.0000000E+00
  3.6000000E+02  1.3282098E-03 -4.2023715E-03  2.6727046E-03 -6.4010743E-02  0.0000000E+00
  3.6000000E+02  3.2179386E-03 -4.6110065E-03  2.8689302E-03 -6.2463781E-02  0.0000000E+00
  3.6000000E+02  5.1929889E-03 -5.0458912E-03  3.0765050E-03 -6.0882595E-02  0.0000000E+00
  3.6000000E+02  7.3016266E-03 -5.3951905E-03  3.1971560E-03 -5.9277999E-02  0.0000000E+00
  3.6000000E+02  9.3024143E-03 -5.6604055E-03  3.2368990E-03 -5.7664825E-02  0.0000000E+00
  3.6000000E+02  1.0718104E-02 -5.7799476E-03  3.2404644E-03 -5.6049671E-02  0.0000000E+00
  3.6000000E+02  1.1792334E-02 -5.7401249E-03  3.1378147E-03 -5.4444259E-02  0.0000000E+00
  3.6000000E+02  1.2716327E-02 -5.5889413E-03  2.9318078E-03 -5.2855621E-02  0.0000000E+00
  3.6000000E+02  1.3575980E-02 -5.3881415E-03  2.6645103E-03 -5.1289256E-02  0.0000000E+00
  3.6000000E+02  1.4355831E-02 -5.1853763E-03  2.3892929E-03 -4.9750505E-02  0.0000000E+00
