          atime         pst_uu         pst_vv         pst_ww         pm1avg           tavg
  3.6000000E+02  9.8044661E-03 -4.5518776E-03 -5.2530425E-03 -2.5002346E-03  0.0000000E+00
  3.6000000E+02  9.6260943E-03 -4.5065597E-03 -5.1164014E-03 -2.4718795E-03  0.0000000E+00
  3.6000000E+02  9.4499149E-03 -4.4576504E-03 -4.9877188E-03 -2.4415883E-03  0.0000000E+00
  3.6000000E+02  9.2750776E-03 -4.4061380E-03 -4.8654950E-03 -2.4095630E-03  0.0000000E+00
  3.6000000E+02  9.1004554E-03 -4.3512573E-03 -4.7481312E-03 -2.3759774E-03  0.0000000E+00
  3.6000000E+02  8.9250104E-03 -4.2916663E-03 -4.6343970E-03 -2.3409694E-03  0.0000000E+00
  3.6000000E+02  8.7480012E-03 -4.2262099E-03 -4.5236435E-03 -2.3046395E-03  0.0000000E+00
  3.6000000E+02  8.5690657E-03 -4.1543313E-03 -4.4158128E-03 -2.2670541E-03  0.0000000E+00
  3.6000000E+02  8.3882112E-03 -4.0761967E-03 -4.3112914E-03 -2.2282515E-03  0.0000000E+00
  3.6000000E+02  8.2057457E-03 -3.9925933E-03 -4.2106576E-03 -2.1882515E-03  0.0000000E+00
  3.6000000E+02  8.0221819E-03 -3.9046675E-03 -4.1143711E-03 -2.1470661E-03  0.0000000E+00
  3.6000000E+02  7.8381479E-03 -3.8135631E-03 -4.0224541E-03 -2.1047101E-03  0.0000000E+00
  3.6000000E+02  7.6543375E-03 -3.7200245E-03 -3.9342135E-03 -2.0612127E-03  0.0000000E+00
  3.6000000E+02  7.4715317E-03 -3.6240275E-03 -3.8480515E-03 -2.0166262E-03  0.0000000E+00
  3.6000000E+02  7.2907263E-03 -3.5245009E-03 -3.7614162E-03 -1.9710331E-03  0.0000000E+00
  3.6000000E+02  7.1133964E-03 -3.4192018E-03 -3.6709380E-03 -1.9245497E-03  0.0000000E+00
  3.6000000E+02  6.9577350E-03 -3.3676314E-03 -3.5821670E-03 -1.8777205E-03  0.0000000E+00
  3.6000000E+02  6.7976482E-03 -3.3040422E-03 -3.4942351E-03 -1.8301561E-03  0.0000000E+00
  3.6000000E+02  6.6344363E-03 -3.2295429E-03 -3.4061672E-03 -1.7819626E-03  0.0000000E+00
  3.6000000E+02  6.4715486E-03 -3.1527875E-03 -3.3182748E-03 -1.7333006E-03  0.0000000E+00
  3.6000000E+02  6.3107391E-03 -3.0778485E-03 -3.2309415E-03 -1.6842938E-03  0.0000000E+00
  3.6000000E+02  6.1527550E-03 -3.0059958E-03 -3.1445332E-03 -1.6350355E-03  0.0000000E+00
  3.6000000E+02  5.9978225E-03 -2.9370115E-03 -3.0593493E-03 -1.5855947E-03  0.0000000E+00
  3.6000000E+02  5.8459623E-03 -2.8701023E-03 -2.9756081E-03 -1.5360196E-03  0.0000000E+00
  3.6000000E+02  5.6971641E-03 -2.8044717E-03 -2.8934556E-03 -1.4863406E-03  0.0000000E+00
  3.6000000E+02  5.5514542E-03 -2.7396129E-03 -2.8129897E-03 -1.4365730E-03  0.0000000E+00
  3.6000000E+02  5.4088844E-03 -2.6753844E-03 -2.7342899E-03 -1.3867179E-03  0.0000000E+00
  3.6000000E+02  5.2694762E-03 -2.6119288E-03 -2.6574432E-03 -1.3367644E-03  0.0000000E+00
  3.6000000E+02  5.1331501E-03 -2.5494976E-03 -2.5825585E-03 -1.2866906E-03  0.0000000E+00
  3.6000000E+02  4.9996706E-03 -2.4882432E-03 -2.5097579E-03 -1.2364658E-03  0.0000000E+00
  3.6000000E+02  4.8686413E-03 -2.4280384E-03 -2.4391384E-03 -1.1860528E-03  0.0000000E+00
  3.6000000E+02  4.7395771E-03 -2.3683871E-03 -2.3706927E-03 -1.1354115E-03  0.0000000E+00
  3.6000000E+02  4.6120886E-03 -2.3084852E-03 -2.3041814E-03 -1.0845038E-03  0.0000000E+00
  3.6000000E+02  4.4862074E-03 -2.2474959E-03 -2.2389468E-03 -1.0332991E-03  0.0000000E+00
  3.6000000E+02  4.3628853E-03 -2.1850985E-03 -2.1736588E-03 -9.8178339E-04  0.0000000E+00
  3.6000000E+02  4.2451496E-03 -2.1238280E-03 -2.1063317E-03 -9.2997873E-04  0.0000000E+00
  3.6000000E+02  4.1411702E-03 -2.0937209E-03 -2.0445342E-03 -8.7815644E-04  0.0000000E+00
  3.6000000E+02  4.0357431E-03 -2.0547003E-03 -1.9818677E-03 -8.2606161E-04  0.0000000E+00
  3.6000000E+02  3.9306635E-03 -2.0115817E-03 -1.9199253E-03 -7.7374921E-04  0.0000000E+00
  3.6000000E+02  3.8267685E-03 -1.9669547E-03 -1.8596085E-03 -7.2128361E-04  0.0000000E+00
  3.6000000E+02  3.7243241E-03 -1.9219899E-03 -1.8013068E-03 -6.6873416E-04  0.0000000E+00
  3.6000000E+02  3.6233107E-03 -1.8770491E-03 -1.7450563E-03 -6.1617114E-04  0.0000000E+00
  3.6000000E+02  3.5236202E-03 -1.8321213E-03 -1.6906760E-03 -5.6366207E-04  0.0000000E+00
  3.6000000E+02  3.4251776E-03 -1.7871106E-03 -1.6378830E-03 -5.1126845E-04  0.0000000E+00
  3.6000000E+02  3.3280007E-03 -1.7419993E-03 -1.5863846E-03 -4.5904315E-04  0.0000000E+00
  3.6000000E+02  3.2322114E-03 -1.6969108E-03 -1.5359473E-03 -4.0702848E-04  0.0000000E+00
  3.6000000E+02  3.1380105E-03 -1.6520970E-03 -1.4864416E-03 -3.5525502E-04  0.0000000E+00
  3.6000000E+02  3.0456315E-03 -1.6078747E-03 -1.4378639E-03 -3.0374139E-04  0.0000000E+00
  3.6000000E+02  2.9552838E-03 -1.5645344E-03 -1.3903318E-03 -2.5249495E-04  0.0000000E+00
  3.6000000E+02  2.8671012E-03 -1.5222473E-03 -1.3440556E-03 -2.0151368E-04  0.0000000E+00
  3.6000000E+02  2.7811071E-03 -1.4809942E-03 -1.2992832E-03 -1.5078920E-04  0.0000000E+00
