          atime         pst_uu         pst_vv         pst_ww         pm1avg           tavg
  7.8507600E+01 -1.9335473E-06  1.2481788E-04  0.0000000E+00 -1.6610282E-01  0.0000000E+00
  7.8507600E+01 -1.2645099E-01  6.2069533E-02  0.0000000E+00 -1.5595039E-01  0.0000000E+00
  7.8507600E+01  3.3594765E-02 -1.0181467E-01  0.0000000E+00 -1.3835731E-01  0.0000000E+00
  7.8507600E+01  1.5805721E-02 -6.0069297E-02  0.0000000E+00 -1.2275543E-01  0.0000000E+00
  7.8507600E+01  9.9400368E-03 -3.3910446E-02  0.0000000E+00 -1.1106176E-01  0.0000000E+00
  7.8507600E+01  9.0458028E-03 -1.8942177E-02  0.0000000E+00 -1.0210151E-01  0.0000000E+00
  7.8507600E+01  8.2853008E-03 -1.0427954E-02  0.0000000E+00 -9.4979763E-02  0.0000000E+00
  7.8507600E+01  7.5842707E-03 -5.7511415E-03  0.0000000E+00 -8.9197737E-02  0.0000000E+00
  7.8507600E+01  7.2572341E-03 -3.7164163E-03  0.0000000E+00 -8.4401720E-02  0.0000000E+00
  7.8507600E+01  7.4170305E-03 -2.4989490E-03  0.0000000E+00 -8.0317141E-02  0.0000000E+00
  7.8507600E+01  8.1429187E-03 -2.1641463E-03  0.0000000E+00 -7.6772222E-02  0.0000000E+00
  7.8507600E+01  9.2098477E-03 -2.5441606E-03  0.0000000E+00 -7.3619448E-02  0.0000000E+00
  7.8507600E+01  1.0370273E-02 -3.8303711E-03  0.0000000E+00 -7.0759602E-02  0.0000000E+00
  7.8507600E+01  1.1214058E-02 -5.8726990E-03  0.0000000E+00 -6.8142782E-02  0.0000000E+00
  7.8507600E+01  1.2106411E-02 -8.0361239E-03  0.0000000E+00 -6.5718719E-02  0.0000000E+00
  7.8507600E+01  1.3428503E-02 -9.5720383E-03  0.0000000E+00 -6.3448271E-02  0.0000000E+00
  7.8507600E+01  1.4883397E-02 -1.0285272E-02  0.0000000E+00 -6.1309144E-02  0.0000000E+00
  7.8507600E+01  1.6226752E-02 -1.0572215E-02  0.0000000E+00 -5.9265877E-02  0.0000000E+00
  7.8507600E+01  1.7265497E-02 -1.0941031E-02  0.0000000E+00 -5.7294700E-02  0.0000000E+00
