          atime             vx             vy             vz             pr        garbage
  1.2200033E+02  1.2563048E+00  4.9720301E-02 -2.2441412E-02  1.7602207E-02  0.0000000E+00
  1.2200033E+02  1.2578780E+00  4.9138459E-02 -1.6792310E-02  1.7353653E-02  0.0000000E+00
  1.2200033E+02  1.2598699E+00  4.8312847E-02 -1.1780094E-02  1.7060398E-02  0.0000000E+00
  1.2200033E+02  1.2622179E+00  4.7265088E-02 -7.3662348E-03  1.6722807E-02  0.0000000E+00
  1.2200033E+02  1.2648328E+00  4.6005919E-02 -3.5435014E-03  1.6346883E-02  0.0000000E+00
  1.2200033E+02  1.2676366E+00  4.4527914E-02 -2.9468428E-04  1.5939036E-02  0.0000000E+00
  1.2200033E+02  1.2705479E+00  4.2824474E-02  2.3856681E-03  1.5504553E-02  0.0000000E+00
  1.2200033E+02  1.2734620E+00  4.0889652E-02  4.4803831E-03  1.5049592E-02  0.0000000E+00
  1.2200033E+02  1.2762972E+00  3.8698917E-02  5.9747623E-03  1.4577427E-02  0.0000000E+00
  1.2200033E+02  1.2789844E+00  3.6225657E-02  6.8326805E-03  1.4092793E-02  0.0000000E+00
  1.2200033E+02  1.2814841E+00  3.3438905E-02  7.0039200E-03  1.3600531E-02  0.0000000E+00
  1.2200033E+02  1.2837705E+00  3.0332401E-02  6.4338141E-03  1.3108180E-02  0.0000000E+00
  1.2200033E+02  1.2858577E+00  2.6898996E-02  5.0816926E-03  1.2618162E-02  0.0000000E+00
  1.2200033E+02  1.2877913E+00  2.3144127E-02  2.9024673E-03  1.2132834E-02  0.0000000E+00
  1.2200033E+02  1.2896385E+00  1.9123922E-02 -1.3367846E-04  1.1656669E-02  0.0000000E+00
  1.2200033E+02  1.2915027E+00  1.4912599E-02 -4.0727748E-03  1.1189459E-02  0.0000000E+00
  1.2200033E+02  1.2934844E+00  1.0624180E-02 -8.9692105E-03  1.0730703E-02  0.0000000E+00
  1.2200033E+02  1.2956367E+00  6.4264758E-03 -1.4821768E-02  1.0283393E-02  0.0000000E+00
  1.2200033E+02  1.2979599E+00  2.4683796E-03 -2.1583174E-02  9.8486392E-03  0.0000000E+00
  1.2200033E+02  1.3003699E+00 -1.1242028E-03 -2.9073410E-02  9.4284871E-03  0.0000000E+00
  1.2200033E+02  1.3027051E+00 -4.3120781E-03 -3.6956399E-02  9.0241512E-03  0.0000000E+00
  1.2200033E+02  1.3047503E+00 -7.1367650E-03 -4.4703817E-02  8.6377155E-03  0.0000000E+00
  1.2200033E+02  1.3063067E+00 -9.7458005E-03 -5.1811530E-02  8.2662687E-03  0.0000000E+00
  1.2200033E+02  1.3072021E+00 -1.2302403E-02 -5.7901595E-02  7.9045970E-03  0.0000000E+00
  1.2200033E+02  1.3073280E+00 -1.4906238E-02 -6.2812722E-02  7.5480182E-03  0.0000000E+00
  1.2200033E+02  4.4846480E-06 -9.1763910E-07  2.3233239E-06 -9.2014638E-02  0.0000000E+00
  1.2200033E+02  2.5884526E-01  1.0668321E-02  7.6513817E-02 -8.8227596E-02  0.0000000E+00
  1.2200033E+02  6.1646360E-01  7.4259392E-02  1.5885428E-01 -8.2749407E-02  0.0000000E+00
