          atime          uplus          yplus           Wshr          trash          trash
  7.8507600E+01  7.5589583E+00  2.1860687E+02  2.2891894E-02  4.3352000E-01  4.3352000E-01
  7.8507600E+01  7.5906133E+00  2.2244716E+02  2.2891894E-02  4.3883000E-01  4.3883000E-01
  7.8507600E+01  7.6214397E+00  2.2628021E+02  2.2891894E-02  4.4413000E-01  4.4413000E-01
  7.8507600E+01  7.6515972E+00  2.3011326E+02  2.2891894E-02  4.4943000E-01  4.4943000E-01
  7.8507600E+01  7.6810963E+00  2.3394631E+02  2.2891894E-02  4.5473000E-01  4.5473000E-01
  7.8507600E+01  7.7099657E+00  2.3778659E+02  2.2891894E-02  4.6004000E-01  4.6004000E-01
  7.8507600E+01  7.7380412E+00  2.4161965E+02  2.2891894E-02  4.6534000E-01  4.6534000E-01
  7.8507600E+01  7.7653774E+00  2.4545270E+02  2.2891894E-02  4.7064000E-01  4.7064000E-01
  7.8507600E+01  7.7921329E+00  2.4929298E+02  2.2891894E-02  4.7595000E-01  4.7595000E-01
  7.8507600E+01  7.8183385E+00  2.5312603E+02  2.2891894E-02  4.8125000E-01  4.8125000E-01
  7.8507600E+01  7.8441097E+00  2.5695908E+02  2.2891894E-02  4.8655000E-01  4.8655000E-01
  7.8507600E+01  7.8694333E+00  2.6079937E+02  2.2891894E-02  4.9186000E-01  4.9186000E-01
  7.8507600E+01  7.8940252E+00  2.6463242E+02  2.2891894E-02  4.9716000E-01  4.9716000E-01
  7.8507600E+01  7.9176971E+00  2.6846547E+02  2.2891894E-02  5.0246000E-01  5.0246000E-01
  7.8507600E+01  7.9404270E+00  2.7230575E+02  2.2891894E-02  5.0777000E-01  5.0777000E-01
  7.8507600E+01  7.9622074E+00  2.7613880E+02  2.2891894E-02  5.1307000E-01  5.1307000E-01
  7.8507600E+01  7.9832183E+00  2.7997185E+02  2.2891894E-02  5.1837000E-01  5.1837000E-01
  7.8507600E+01  8.0036105E+00  2.8380491E+02  2.2891894E-02  5.2367000E-01  5.2367000E-01
  7.8507600E+01  8.0235499E+00  2.8764519E+02  2.2891894E-02  5.2898000E-01  5.2898000E-01
  7.8507600E+01  8.0430384E+00  2.9147824E+02  2.2891894E-02  5.3428000E-01  5.3428000E-01
  7.8507600E+01  8.0621294E+00  2.9531129E+02  2.2891894E-02  5.3958000E-01  5.3958000E-01
