          atime         ptr_uu         ptr_vv         ptr_ww         pm1avg           tavg
  7.8507600E+01 -7.1236842E-08 -9.6874603E-12  0.0000000E+00 -1.6610282E-01  0.0000000E+00
  7.8507600E+01 -4.6299547E-02 -2.6790541E-02  0.0000000E+00 -1.5595039E-01  0.0000000E+00
  7.8507600E+01  4.0413122E-02  4.5428082E-03  0.0000000E+00 -1.3835731E-01  0.0000000E+00
  7.8507600E+01  8.0295183E-02  3.0002650E-02  0.0000000E+00 -1.2275543E-01  0.0000000E+00
  7.8507600E+01  8.4833473E-02  3.5446027E-02  0.0000000E+00 -1.1106176E-01  0.0000000E+00
  7.8507600E+01  7.9306729E-02  3.2989944E-02  0.0000000E+00 -1.0210151E-01  0.0000000E+00
  7.8507600E+01  7.3449087E-02  2.5954844E-02  0.0000000E+00 -9.4979763E-02  0.0000000E+00
  7.8507600E+01  6.3583049E-02  2.0202977E-02  0.0000000E+00 -8.9197737E-02  0.0000000E+00
  7.8507600E+01  5.3344364E-02  1.7710968E-02  0.0000000E+00 -8.4401720E-02  0.0000000E+00
  7.8507600E+01  4.6454739E-02  1.7165748E-02  0.0000000E+00 -8.0317141E-02  0.0000000E+00
  7.8507600E+01  4.0230448E-02  1.7375994E-02  0.0000000E+00 -7.6772222E-02  0.0000000E+00
  7.8507600E+01  3.4346341E-02  1.7767254E-02  0.0000000E+00 -7.3619448E-02  0.0000000E+00
  7.8507600E+01  2.9126041E-02  1.7764066E-02  0.0000000E+00 -7.0759602E-02  0.0000000E+00
  7.8507600E+01  2.4578742E-02  1.6723778E-02  0.0000000E+00 -6.8142782E-02  0.0000000E+00
  7.8507600E+01  2.0501965E-02  1.4813521E-02  0.0000000E+00 -6.5718719E-02  0.0000000E+00
  7.8507600E+01  1.6520628E-02  1.2850453E-02  0.0000000E+00 -6.3448271E-02  0.0000000E+00
  7.8507600E+01  1.2641713E-02  1.1440498E-02  0.0000000E+00 -6.1309144E-02  0.0000000E+00
  7.8507600E+01  8.6995855E-03  1.0786263E-02  0.0000000E+00 -5.9265877E-02  0.0000000E+00
  7.8507600E+01  4.6751074E-03  1.0124041E-02  0.0000000E+00 -5.7294700E-02  0.0000000E+00
  7.8507600E+01  8.3958536E-04  8.3750071E-03  0.0000000E+00 -5.5378073E-02  0.0000000E+00
  7.8507600E+01 -2.7238226E-03  5.9231478E-03  0.0000000E+00 -5.3514610E-02  0.0000000E+00
  7.8507600E+01 -5.6248701E-03  3.7671735E-03  0.0000000E+00 -5.1696233E-02  0.0000000E+00
  7.8507600E+01 -7.4092337E-03  1.9572179E-03  0.0000000E+00 -4.9920196E-02  0.0000000E+00
  7.8507600E+01 -8.0276517E-03  6.3105488E-04  0.0000000E+00 -4.8195321E-02  0.0000000E+00
  7.8507600E+01 -7.8929132E-03  2.3404580E-05  0.0000000E+00 -4.6523736E-02  0.0000000E+00
  7.8507600E+01 -7.3848755E-03  3.0945083E-04  0.0000000E+00 -4.4911274E-02  0.0000000E+00
  7.8507600E+01 -6.8120459E-03  1.4630341E-03  0.0000000E+00 -4.3369966E-02  0.0000000E+00
  7.8507600E+01 -6.5356682E-03  2.9710468E-03  0.0000000E+00 -4.1894826E-02  0.0000000E+00
  7.8507600E+01 -6.7018102E-03  4.1368309E-03  0.0000000E+00 -4.0480696E-02  0.0000000E+00
  7.8507600E+01 -7.1064159E-03  4.7824519E-03  0.0000000E+00 -3.9118191E-02  0.0000000E+00
