          atime        pres_st        turb_df           diss        visc_df        garbage
  7.8507600E+01  1.8340880E-03  2.4094404E-03 -4.1781642E-03  3.3906383E-04  4.9080123E-03
  7.8507600E+01  1.9619094E-03  2.4519295E-03 -4.0102990E-03  3.6665623E-04  4.6589862E-03
  7.8507600E+01  2.1439288E-03  2.4414861E-03 -3.8615169E-03  3.3547745E-04  4.4546953E-03
  7.8507600E+01  2.3301613E-03  2.2953950E-03 -3.7191823E-03  2.3106569E-04  4.2875406E-03
  7.8507600E+01  2.4716789E-03  2.3423603E-03 -3.5882994E-03  9.8985516E-05  4.1443006E-03
  7.8507600E+01  2.5387095E-03  2.5199697E-03 -3.4830747E-03  5.7558547E-06  4.0115690E-03
  7.8507600E+01  2.5215628E-03  2.3569130E-03 -3.3972481E-03  6.4347710E-06  3.8793028E-03
  7.8507600E+01  2.4269430E-03  2.7457212E-03 -3.3016037E-03  5.5532390E-05  3.7458690E-03
  7.8507600E+01  2.2785750E-03  2.7662729E-03 -3.1750070E-03  5.8603910E-05  3.6019870E-03
  7.8507600E+01  2.0830719E-03  2.6291889E-03 -3.0596130E-03  7.9577931E-05  3.4711584E-03
  7.8507600E+01  1.8456318E-03  2.6269131E-03 -2.9679741E-03  1.0544638E-04  3.3641409E-03
  7.8507600E+01  1.5868489E-03  2.6349316E-03 -2.8906674E-03  1.1127246E-04  3.2731462E-03
  7.8507600E+01  1.3339892E-03  2.4232649E-03 -2.8187747E-03  8.9020492E-05  3.1795223E-03
  7.8507600E+01  1.1076030E-03  1.9359853E-03 -2.7457864E-03  5.9912164E-05  3.0633418E-03
  7.8507600E+01  9.1503251E-04  1.4898774E-03 -2.6606307E-03  3.1041767E-05  2.9141798E-03
  7.8507600E+01  7.6003877E-04  1.7972463E-03 -2.5578605E-03 -8.4806848E-05  2.7434779E-03
  7.8507600E+01  6.4314333E-04  1.4964742E-03 -2.4878335E-03 -1.0681431E-04  2.5802615E-03
  7.8507600E+01  5.1953370E-04  1.5428948E-03 -2.4337463E-03 -9.3287703E-05  2.4369985E-03
  7.8507600E+01  4.0124338E-04  1.6839197E-03 -2.3863193E-03 -8.3141988E-05  2.3145860E-03
  7.8507600E+01  3.2391738E-04  1.5308199E-03 -2.3378929E-03 -9.7532891E-05  2.2091482E-03
  7.8507600E+01  3.0432120E-04  1.4599593E-03 -2.2859575E-03 -1.4308057E-04  2.1157925E-03
  7.8507600E+01  3.2993940E-04  1.7523434E-03 -2.2330271E-03 -1.9511731E-04  2.0288139E-03
  7.8507600E+01  3.7162621E-04  1.8015526E-03 -2.1813226E-03 -2.0174686E-04  1.9411987E-03
