          atime          uvari          vvari          wvari          pvari          tvari
  7.8507600E+01  6.4117171E-03  4.3405331E-03  4.6935721E-03  9.2680265E-05  0.0000000E+00
  7.8507600E+01  6.2504672E-03  4.2522113E-03  4.6069727E-03  9.0285152E-05  0.0000000E+00
  7.8507600E+01  8.0500508E-12  3.2487266E-13  6.6429448E-12  1.1281827E-03  0.0000000E+00
  7.8507600E+01  1.3075511E-02  1.5550093E-04  4.8924621E-03  1.0767036E-03  0.0000000E+00
  7.8507600E+01  3.2897093E-02  1.1653165E-03  1.8793056E-02  9.3659139E-04  0.0000000E+00
  7.8507600E+01  3.1545277E-02  3.1415115E-03  2.7341467E-02  8.1022885E-04  0.0000000E+00
  7.8507600E+01  2.9418309E-02  5.3533570E-03  2.8426156E-02  7.5471071E-04  0.0000000E+00
  7.8507600E+01  2.8767947E-02  7.3466753E-03  2.7414688E-02  7.4270797E-04  0.0000000E+00
  7.8507600E+01  2.8504207E-02  8.9954993E-03  2.6222349E-02  7.5040322E-04  0.0000000E+00
  7.8507600E+01  2.8389351E-02  1.0323926E-02  2.5153854E-02  7.6555516E-04  0.0000000E+00
  7.8507600E+01  2.8379111E-02  1.1418843E-02  2.4201275E-02  7.8037138E-04  0.0000000E+00
  7.8507600E+01  2.8462063E-02  1.2345743E-02  2.3381827E-02  7.9219970E-04  0.0000000E+00
  7.8507600E+01  2.8605324E-02  1.3123116E-02  2.2748805E-02  8.0146715E-04  0.0000000E+00
  7.8507600E+01  2.8834171E-02  1.3754337E-02  2.2336267E-02  8.0952439E-04  0.0000000E+00
  7.8507600E+01  2.9178702E-02  1.4240165E-02  2.2077619E-02  8.1802415E-04  0.0000000E+00
  7.8507600E+01  2.9587021E-02  1.4587261E-02  2.1864830E-02  8.2730947E-04  0.0000000E+00
  7.8507600E+01  2.9984177E-02  1.4810502E-02  2.1646137E-02  8.3665239E-04  0.0000000E+00
  7.8507600E+01  3.0309060E-02  1.4931823E-02  2.1419892E-02  8.4545203E-04  0.0000000E+00
  7.8507600E+01  3.0547667E-02  1.4971585E-02  2.1214858E-02  8.5301761E-04  0.0000000E+00
  7.8507600E+01  3.0722622E-02  1.4933089E-02  2.1033652E-02  8.5805307E-04  0.0000000E+00
  7.8507600E+01  3.0834864E-02  1.4820057E-02  2.0846353E-02  8.5885615E-04  0.0000000E+00
  7.8507600E+01  3.0891015E-02  1.4654023E-02  2.0643115E-02  8.5414991E-04  0.0000000E+00
  7.8507600E+01  3.0868919E-02  1.4463162E-02  2.0422979E-02  8.4361528E-04  0.0000000E+00
  7.8507600E+01  3.0712420E-02  1.4275170E-02  2.0159958E-02  8.2754690E-04  0.0000000E+00
  7.8507600E+01  3.0420123E-02  1.4100946E-02  1.9844806E-02  8.0629704E-04  0.0000000E+00
  7.8507600E+01  3.0062356E-02  1.3927267E-02  1.9505049E-02  7.8076534E-04  0.0000000E+00
  7.8507600E+01  2.9704175E-02  1.3733580E-02  1.9172300E-02  7.5332198E-04  0.0000000E+00
  7.8507600E+01  2.9310673E-02  1.3509433E-02  1.8850665E-02  7.2624047E-04  0.0000000E+00
  7.8507600E+01  2.8818005E-02  1.3271923E-02  1.8516247E-02  7.0034006E-04  0.0000000E+00
  7.8507600E+01  2.8270565E-02  1.3041599E-02  1.8152468E-02  6.7618708E-04  0.0000000E+00
  7.8507600E+01  2.7716556E-02  1.2823036E-02  1.7761599E-02  6.5404277E-04  0.0000000E+00
  7.8507600E+01  2.7186519E-02  1.2608765E-02  1.7380628E-02  6.3334009E-04  0.0000000E+00
  7.8507600E+01  2.6728612E-02  1.2387571E-02  1.7026458E-02  6.1301090E-04  0.0000000E+00
