          atime         pdf_uu         pdf_vv         pdf_ww         pm1avg           tavg
  3.6000000E+02  8.3130723E-16 -2.1323028E-01 -1.4422474E-17  6.5105713E-03  0.0000000E+00
  3.6000000E+02 -1.1996675E-15 -5.1657266E-02  4.4160096E-18  6.2887194E-03  0.0000000E+00
  3.6000000E+02  9.9275577E-16  3.7807889E-02  4.3414364E-18  5.7909546E-03  0.0000000E+00
  3.6000000E+02  2.2363597E-15  6.4917669E-02  4.1357608E-19  4.8704733E-03  0.0000000E+00
  3.6000000E+02 -2.5131996E-16  5.7948346E-02  1.6306215E-18  3.6352670E-03  0.0000000E+00
  3.6000000E+02  1.5065136E-15  4.3503228E-02  3.0239880E-18  2.2488968E-03  0.0000000E+00
  3.6000000E+02  1.7638797E-15  3.1569671E-02 -9.6855491E-19  8.4691746E-04  0.0000000E+00
  3.6000000E+02 -1.0805756E-16  2.3479274E-02 -1.7484312E-19 -4.7812702E-04  0.0000000E+00
  3.6000000E+02  5.2697607E-16  1.8634903E-02  3.7442079E-18 -1.6690998E-03  0.0000000E+00
  3.6000000E+02  7.8172833E-16  1.5268331E-02 -5.9694462E-18 -2.6952634E-03  0.0000000E+00
  3.6000000E+02 -6.9616791E-16  1.2822869E-02 -7.3421527E-18 -3.5436485E-03  0.0000000E+00
  3.6000000E+02 -1.4049784E-15  1.0471867E-02 -3.4704451E-18 -4.2143908E-03  0.0000000E+00
  3.6000000E+02 -1.0346309E-15  7.8492567E-03  2.9172454E-19 -4.7165327E-03  0.0000000E+00
  3.6000000E+02 -3.5560021E-16  4.9103447E-03  1.2460984E-18 -5.0646970E-03  0.0000000E+00
  3.6000000E+02 -1.1552335E-16  1.7692918E-03 -1.1422807E-19 -5.2766877E-03  0.0000000E+00
  3.6000000E+02 -3.3005473E-16 -1.4004537E-03 -1.5492860E-18 -5.3717949E-03  0.0000000E+00
  3.6000000E+02 -2.9596060E-16 -4.3928275E-03 -1.3030886E-18 -5.3695698E-03  0.0000000E+00
  3.6000000E+02  3.4555024E-16 -6.9129907E-03  7.2898005E-20 -5.2888369E-03  0.0000000E+00
  3.6000000E+02 -5.0310335E-16 -8.8000484E-03 -5.2369385E-19 -5.1473667E-03  0.0000000E+00
  3.6000000E+02 -1.0248998E-15 -1.0511654E-02 -4.8149971E-18 -4.9624113E-03  0.0000000E+00
  3.6000000E+02 -4.2630970E-16 -1.1280416E-02 -5.8999858E-18 -4.7477282E-03  0.0000000E+00
  3.6000000E+02  1.9443538E-16 -1.1558101E-02 -2.9445490E-18 -4.5176299E-03  0.0000000E+00
  3.6000000E+02  2.8468206E-16 -1.1488488E-02  9.4247317E-19 -4.2837977E-03  0.0000000E+00
  3.6000000E+02 -1.7715453E-16 -1.1113817E-02  2.9377276E-18 -4.0553939E-03  0.0000000E+00
  3.6000000E+02 -8.5833763E-16 -1.0478085E-02  2.2425593E-18 -3.8392581E-03  0.0000000E+00
  3.6000000E+02 -1.3286100E-15 -9.6554990E-03  4.1003584E-20 -3.6401607E-03  0.0000000E+00
  3.6000000E+02 -1.3148668E-15 -8.7323671E-03 -1.6154318E-18 -3.4610918E-03  0.0000000E+00
  3.6000000E+02 -8.7151677E-16 -7.7707202E-03 -1.2881862E-18 -3.3035597E-03  0.0000000E+00
  3.6000000E+02 -3.8434989E-16 -6.7819613E-03  7.1074050E-19 -3.1678751E-03  0.0000000E+00
  3.6000000E+02 -3.2572811E-16 -5.7388296E-03  2.2319901E-18 -3.0533981E-03  0.0000000E+00
  3.6000000E+02 -6.7891643E-16 -4.6539735E-03  9.6087072E-19 -2.9587226E-03  0.0000000E+00
  3.6000000E+02 -1.9118527E-16 -3.7748718E-03 -1.3103426E-18 -2.8819071E-03  0.0000000E+00
  3.6000000E+02 -5.6343555E-16 -3.0988750E-03  9.8623944E-19 -2.8215021E-03  0.0000000E+00
  3.6000000E+02 -4.9073220E-16 -2.2456781E-03  1.5618565E-18 -2.7742895E-03  0.0000000E+00
  3.6000000E+02 -2.0246342E-16 -1.4742063E-03 -4.1738227E-19 -2.7386581E-03  0.0000000E+00
  3.6000000E+02  9.9918229E-17 -8.6481509E-04 -2.9861487E-18 -2.7126291E-03  0.0000000E+00
  3.6000000E+02  2.8839255E-16 -4.0999393E-04 -4.0860836E-18 -2.6941102E-03  0.0000000E+00
  3.6000000E+02  3.2078810E-16 -7.3225170E-05 -2.8687884E-18 -2.6810757E-03  0.0000000E+00
  3.6000000E+02  2.2859141E-16  1.7814358E-04  6.5549092E-20 -2.6716850E-03  0.0000000E+00
  3.6000000E+02  8.8622434E-17  3.6015395E-04  3.1550625E-18 -2.6643486E-03  0.0000000E+00
  3.6000000E+02 -1.2950257E-17  4.7375901E-04  4.7498170E-18 -2.6577532E-03  0.0000000E+00
  3.6000000E+02 -1.5781326E-17  5.1475405E-04  4.0332902E-18 -2.6508560E-03  0.0000000E+00
  3.6000000E+02  8.8765939E-17  4.8625668E-04  1.6528930E-18 -2.6428588E-03  0.0000000E+00
  3.6000000E+02  2.4949404E-16  4.0787710E-04 -2.7930203E-19 -2.6331725E-03  0.0000000E+00
  3.6000000E+02  3.7347887E-16  3.1571926E-04  8.4554404E-19 -2.6213827E-03  0.0000000E+00
  3.6000000E+02  3.7888385E-16  2.4735379E-04  5.8576869E-18 -2.6072274E-03  0.0000000E+00
  3.6000000E+02  2.9095412E-16  2.0590341E-04  9.8871621E-18 -2.5905956E-03  0.0000000E+00
  3.6000000E+02  3.1054721E-16  8.8749984E-05 -2.0611337E-19 -2.5715765E-03  0.0000000E+00
  3.6000000E+02  1.0553146E-17 -1.0152050E-04 -9.9179523E-20 -2.5502752E-03  0.0000000E+00
  3.6000000E+02 -4.8825832E-17 -1.8214736E-04 -4.7778746E-18 -2.5264367E-03  0.0000000E+00
  3.6000000E+02 -4.7134919E-17 -2.3266449E-04 -7.0371304E-18 -2.5002346E-03  0.0000000E+00
  3.6000000E+02 -5.1021587E-17 -2.8612642E-04 -5.4094735E-18 -2.4718795E-03  0.0000000E+00
  3.6000000E+02 -6.6861677E-17 -3.4932740E-04 -1.2583461E-18 -2.4415883E-03  0.0000000E+00
  3.6000000E+02 -7.7364232E-17 -4.1711509E-04  3.2143419E-18 -2.4095630E-03  0.0000000E+00
  3.6000000E+02 -6.4581248E-17 -4.8167728E-04  6.1870597E-18 -2.3759774E-03  0.0000000E+00
  3.6000000E+02 -2.1748548E-17 -5.3767990E-04  6.8045312E-18 -2.3409694E-03  0.0000000E+00
  3.6000000E+02  4.3616037E-17 -5.8413454E-04  5.2712677E-18 -2.3046395E-03  0.0000000E+00
  3.6000000E+02  1.1293100E-16 -6.2387389E-04  2.5933887E-18 -2.2670541E-03  0.0000000E+00
  3.6000000E+02  1.6365979E-16 -6.6151328E-04  1.0936041E-19 -2.2282515E-03  0.0000000E+00
  3.6000000E+02  1.7788358E-16 -7.0077677E-04 -1.0497197E-18 -2.1882515E-03  0.0000000E+00
  3.6000000E+02  1.4991194E-16 -7.4206591E-04 -4.2966097E-19 -2.1470661E-03  0.0000000E+00
  3.6000000E+02  9.0505321E-17 -7.8114961E-04  1.4880881E-18 -2.1047101E-03  0.0000000E+00
  3.6000000E+02  2.5282984E-17 -8.0985333E-04  3.3791436E-18 -2.0612127E-03  0.0000000E+00
  3.6000000E+02 -1.5109616E-17 -8.1962596E-04  3.6609559E-18 -2.0166262E-03  0.0000000E+00
  3.6000000E+02 -1.5500319E-17 -8.0886260E-04  1.7102733E-18 -1.9710331E-03  0.0000000E+00
  3.6000000E+02 -9.7827601E-18 -7.9486163E-04 -1.4606781E-19 -1.9245497E-03  0.0000000E+00
  3.6000000E+02 -5.7797152E-17 -8.6658811E-04 -5.1132911E-19 -1.8777205E-03  0.0000000E+00
  3.6000000E+02 -5.0104120E-17 -8.8297550E-04 -8.4605422E-20 -1.8301561E-03  0.0000000E+00
  3.6000000E+02 -2.6847776E-17 -8.7140461E-04 -1.5573809E-20 -1.7819626E-03  0.0000000E+00
  3.6000000E+02 -1.2885799E-17 -8.5666052E-04 -5.2020188E-19 -1.7333006E-03  0.0000000E+00
  3.6000000E+02 -1.5478628E-17 -8.4739241E-04 -1.1941243E-18 -1.6842938E-03  0.0000000E+00
  3.6000000E+02 -3.1797321E-17 -8.4353370E-04 -1.5488794E-18 -1.6350355E-03  0.0000000E+00
  3.6000000E+02 -5.4495155E-17 -8.4153837E-04 -1.3078679E-18 -1.5855947E-03  0.0000000E+00
  3.6000000E+02 -7.5583203E-17 -8.3774971E-04 -5.1017409E-19 -1.5360196E-03  0.0000000E+00
  3.6000000E+02 -8.8850122E-17 -8.3021748E-04  5.2960920E-19 -1.4863406E-03  0.0000000E+00
  3.6000000E+02 -9.1066386E-17 -8.1927965E-04  1.3574132E-18 -1.4365730E-03  0.0000000E+00
  3.6000000E+02 -8.2213204E-17 -8.0722493E-04  1.5634416E-18 -1.3867179E-03  0.0000000E+00
  3.6000000E+02 -6.4976351E-17 -7.9735216E-04  9.6549505E-19 -1.3367644E-03  0.0000000E+00
  3.6000000E+02 -4.3745153E-17 -7.9274268E-04 -2.5626869E-19 -1.2866906E-03  0.0000000E+00
  3.6000000E+02 -2.3356862E-17 -7.9506182E-04 -1.5212794E-18 -1.2364658E-03  0.0000000E+00
  3.6000000E+02 -7.8266498E-18 -8.0370569E-04 -1.9553440E-18 -1.1860528E-03  0.0000000E+00
  3.6000000E+02  6.9653756E-19 -8.1560934E-04 -6.9042159E-19 -1.1354115E-03  0.0000000E+00
  3.6000000E+02  2.5080349E-18 -8.2603247E-04  2.5944756E-18 -1.0845038E-03  0.0000000E+00
  3.6000000E+02  2.1918176E-19 -8.3063873E-04  6.8431156E-18 -1.0332991E-03  0.0000000E+00
  3.6000000E+02 -2.3175154E-18 -8.2918493E-04  8.4544731E-18 -9.8178339E-04  0.0000000E+00
  3.6000000E+02 -7.2755024E-19 -8.3354448E-04  5.5396956E-19 -9.2997873E-04  0.0000000E+00
  3.6000000E+02  7.6383945E-18 -8.8056596E-04  6.1972397E-20 -8.7815644E-04  0.0000000E+00
  3.6000000E+02 -1.1053383E-17 -8.9485754E-04 -4.6824133E-18 -8.2606161E-04  0.0000000E+00
  3.6000000E+02 -2.4793106E-17 -8.9604794E-04 -8.6913977E-18 -7.7374921E-04  0.0000000E+00
  3.6000000E+02 -2.4386733E-17 -8.9336033E-04 -1.0162685E-17 -7.2128361E-04  0.0000000E+00
  3.6000000E+02 -1.2829463E-17 -8.8979611E-04 -9.1469954E-18 -6.6873416E-04  0.0000000E+00
  3.6000000E+02  2.2528390E-18 -8.8521816E-04 -6.5687594E-18 -6.1617114E-04  0.0000000E+00
  3.6000000E+02  1.3522345E-17 -8.7847598E-04 -3.5536508E-18 -5.6366207E-04  0.0000000E+00
  3.6000000E+02  1.6636171E-17 -8.6871570E-04 -1.0166318E-18 -5.1126845E-04  0.0000000E+00
  3.6000000E+02  1.1169547E-17 -8.5601732E-04  5.3582349E-19 -4.5904315E-04  0.0000000E+00
  3.6000000E+02  1.8332175E-19 -8.4150203E-04  1.0356557E-18 -4.0702848E-04  0.0000000E+00
  3.6000000E+02 -1.1136142E-17 -8.2705227E-04  7.6162907E-19 -3.5525502E-04  0.0000000E+00
  3.6000000E+02 -1.7336609E-17 -8.1478708E-04  1.7255257E-19 -3.0374139E-04  0.0000000E+00
  3.6000000E+02 -1.4631083E-17 -8.0643555E-04 -2.8835696E-19 -2.5249495E-04  0.0000000E+00
  3.6000000E+02 -2.4723357E-18 -8.0275089E-04 -3.7163759E-19 -2.0151368E-04  0.0000000E+00
  3.6000000E+02  1.5657229E-17 -8.0310796E-04 -1.3594149E-19 -1.5078920E-04  0.0000000E+00
  3.6000000E+02 -1.9870851E-15 -1.9292264E-01 -1.3048905E-17  6.5105713E-03  0.0000000E+00
  3.6000000E+02 -8.6863964E-17 -3.5492159E-02  1.4585190E-18  6.2546875E-03  0.0000000E+00
  3.6000000E+02 -1.6527843E-15  4.3859789E-02  1.5561316E-18  5.6301404E-03  0.0000000E+00
  3.6000000E+02  1.4850769E-15  5.8533958E-02  1.4151340E-18  4.5045281E-03  0.0000000E+00
  3.6000000E+02 -5.2278671E-17  4.6947509E-02 -2.3028633E-19  3.0580669E-03  0.0000000E+00
  3.6000000E+02  5.7562268E-16  3.3175867E-02 -5.1857550E-19  1.5022183E-03  0.0000000E+00
  3.6000000E+02  4.2655444E-16  2.3582612E-02 -2.5285042E-19 -7.5491696E-06  0.0000000E+00
