          atime           conv           prod        pres_tr        pres_df        garbage
  2.4000000E+02  3.7957904E-03  1.9427562E-02  1.9884786E-03 -2.1510935E-03  1.7167809E-06
  2.4000000E+02  3.4713741E-03  1.8484853E-02  2.1545106E-03 -1.8694594E-03  3.6602359E-06
  2.4000000E+02  3.1538432E-03  1.7659894E-02  2.3309279E-03 -1.6108301E-03  2.4983552E-06
  2.4000000E+02  2.8495676E-03  1.6940414E-02  2.5043754E-03 -1.3559504E-03  2.4542444E-07
  2.4000000E+02  2.5652281E-03  1.6311579E-02  2.6593341E-03 -1.0739575E-03  1.0900319E-05
  2.4000000E+02  2.2967824E-03  1.5764834E-02  2.7861831E-03 -8.9672014E-04  3.2341278E-06
  2.4000000E+02  2.0533462E-03  1.5290032E-02  2.8908287E-03 -6.9627074E-04 -2.2831181E-07
  2.4000000E+02  1.8347831E-03  1.4874719E-02  2.9760637E-03 -4.9911243E-04  2.0222914E-06
  2.4000000E+02  1.6383043E-03  1.4509772E-02  3.0399351E-03 -3.3700178E-04  2.3303216E-06
  2.4000000E+02  1.4627368E-03  1.4186043E-02  3.0791554E-03 -2.0921254E-04  8.9635221E-07
  2.4000000E+02  1.3074839E-03  1.3894843E-02  3.0915763E-03 -1.1053875E-04 -1.3126236E-07
  2.4000000E+02  1.1718263E-03  1.3628489E-02  3.0773949E-03 -4.1198259E-05  3.2054843E-07
  2.4000000E+02  1.0545775E-03  1.3380747E-02  3.0392460E-03 -4.8604233E-06  1.5001115E-06
  2.4000000E+02  9.5410214E-04  1.3147001E-02  2.9813365E-03 -1.0215163E-06  1.7434191E-06
  2.4000000E+02  8.6871186E-04  1.2923981E-02  2.9077773E-03 -1.7951632E-05  4.3666908E-07
  2.4000000E+02  7.9744800E-04  1.2708881E-02  2.8202690E-03 -3.2436694E-05  4.1719978E-07
  2.4000000E+02  7.4126408E-04  1.2497693E-02  2.7152949E-03 -2.2539255E-05  1.0201082E-05
  2.4000000E+02  6.9126581E-04  1.2295435E-02  2.5919915E-03 -1.0752201E-04  6.4417543E-07
  2.4000000E+02  6.5160683E-04  1.2096499E-02  2.4647084E-03 -1.4432846E-04 -1.3658542E-07
  2.4000000E+02  6.1906380E-04  1.1899900E-02  2.3381771E-03 -1.7042232E-04  1.0979874E-06
  2.4000000E+02  5.9139905E-04  1.1705543E-02  2.2153563E-03 -1.9840738E-04  1.2784115E-06
  2.4000000E+02  5.6744057E-04  1.1513355E-02  2.0976450E-03 -2.2673735E-04  5.3090384E-07
  2.4000000E+02  5.4656198E-04  1.1323194E-02  1.9851719E-03 -2.5263448E-04 -1.2637909E-07
  2.4000000E+02  5.2831294E-04  1.1134880E-02  1.8772149E-03 -2.7712438E-04 -5.4146026E-08
  2.4000000E+02  5.1220180E-04  1.0948299E-02  1.7726509E-03 -3.0455851E-04  5.8044818E-07
  2.4000000E+02  4.9763167E-04  1.0763490E-02  1.6703372E-03 -3.3899559E-04  1.0297122E-06
  2.4000000E+02  4.8399165E-04  1.0580646E-02  1.5693254E-03 -3.7981346E-04  6.5508653E-07
  2.4000000E+02  4.7090470E-04  1.0399980E-02  1.4688087E-03 -4.1892268E-04 -1.0916286E-07
  2.4000000E+02  4.5863351E-04  1.0221350E-02  1.3677033E-03 -4.4195329E-04  1.2920435E-06
  2.4000000E+02  4.4727925E-04  1.0044187E-02  1.2634543E-03 -4.6522316E-04  4.4137434E-06
  2.4000000E+02  4.3483271E-04  9.8686704E-03  1.1626983E-03 -5.1769386E-04 -8.8587895E-08
  2.4000000E+02  4.2420724E-04  9.6928651E-03  1.0720361E-03 -5.3240228E-04  1.8187835E-08
  2.4000000E+02  4.1458988E-04  9.5165606E-03  9.8913461E-04 -5.3900495E-04  6.8573544E-07
  2.4000000E+02  4.0551011E-04  9.3397461E-03  9.1078556E-04 -5.4754873E-04  7.1312965E-07
  2.4000000E+02  3.9669381E-04  9.1625411E-03  8.3434843E-04 -5.5976207E-04  2.6497074E-07
  2.4000000E+02  3.8795462E-04  8.9851548E-03  7.5851450E-04 -5.7532222E-04 -1.2048288E-07
  2.4000000E+02  3.7912255E-04  8.8078625E-03  6.8350162E-04 -5.9432961E-04 -9.9347575E-08
  2.4000000E+02  3.7000999E-04  8.6309840E-03  6.1078860E-04 -6.1722070E-04  2.6750421E-07
  2.4000000E+02  3.6041513E-04  8.4548527E-03  5.4249807E-04 -6.4335035E-04  5.9553168E-07
  2.4000000E+02  3.5016291E-04  8.2797617E-03  4.8053695E-04 -6.6947512E-04  4.8289978E-07
  2.4000000E+02  3.3918344E-04  8.1058742E-03  4.2560344E-04 -6.8936857E-04 -2.4043176E-08
  2.4000000E+02  3.2762808E-04  7.9330855E-03  3.7616961E-04 -6.9579984E-04  1.2763311E-07
  2.4000000E+02  3.1602311E-04  7.7608231E-03  3.2754846E-04 -6.8610682E-04  3.5825778E-06
  2.4000000E+02  3.0322351E-04  7.5905254E-03  2.7882279E-04 -7.1210278E-04  4.9105400E-07
  2.4000000E+02  2.9052305E-04  7.4214090E-03  2.3424270E-04 -7.1779983E-04 -2.3096488E-07
  2.4000000E+02  2.7774119E-04  7.2524708E-03  1.9354720E-04 -7.1473070E-04  2.3150760E-07
  2.4000000E+02  2.6472069E-04  7.0835788E-03  1.5725531E-04 -7.1037070E-04  4.8070185E-07
  2.4000000E+02  2.5156910E-04  6.9150084E-03  1.2590630E-04 -7.0500648E-04  3.1649499E-07
  2.4000000E+02  2.3854683E-04  6.7472702E-03  9.9731140E-05 -6.9706976E-04  1.2292367E-08
  2.4000000E+02  2.2596135E-04  6.5809777E-03  7.8565509E-05 -6.8581708E-04 -1.3408596E-07
  2.4000000E+02  2.1407751E-04  6.4167439E-03  6.1916231E-05 -6.7202836E-04 -1.9591667E-08
  2.4000000E+02  2.0305388E-04  6.2550958E-03  4.9093123E-05 -6.5739738E-04  2.2971462E-07
  2.4000000E+02  1.9291513E-04  6.0963975E-03  3.9318155E-05 -6.4328662E-04  3.6409746E-07
  2.4000000E+02  1.8357036E-04  5.9407692E-03  3.1723846E-05 -6.2951969E-04  2.1027420E-07
  2.4000000E+02  1.7488727E-04  5.7879953E-03  2.5152818E-05 -6.1388396E-04 -7.8841793E-08
  2.4000000E+02  1.6683222E-04  5.6374065E-03  1.7670434E-05 -5.9301632E-04  2.3013990E-07
  2.4000000E+02  1.5968610E-04  5.4877295E-03  5.7024496E-06 -5.6534489E-04  2.6648276E-06
  2.4000000E+02  1.5212568E-04  5.3400193E-03 -1.1949081E-05 -5.7461650E-04  1.7251049E-07
  2.4000000E+02  1.4493127E-04  5.1933757E-03 -3.0389196E-05 -5.6826145E-04 -1.3262876E-07
  2.4000000E+02  1.3824108E-04  5.0487069E-03 -5.0095344E-05 -5.6062268E-04  1.3526984E-07
  2.4000000E+02  1.3205395E-04  4.9063233E-03 -7.0867174E-05 -5.5595091E-04  2.6945161E-07
  2.4000000E+02  1.2630005E-04  4.7661750E-03 -9.2199242E-05 -5.5360358E-04  1.7479976E-07
  2.4000000E+02  1.2087482E-04  4.6280672E-03 -1.1352262E-04 -5.5199856E-04  1.8214685E-09
  2.4000000E+02 -1.3561050E-06  0.0000000E+00  0.0000000E+00  9.3928095E-03  4.0230451E-06
  2.4000000E+02  9.5397745E-02 -3.4366338E-02  1.9302796E-01  5.1845099E-02  1.5868740E-05
  2.4000000E+02  8.5616825E-02 -5.7662543E-02  1.8968479E-01  1.7262699E-02  5.8982612E-06
  2.4000000E+02  5.1616777E-02 -5.6246358E-02  1.4584410E-01  5.3963982E-03 -1.7118079E-06
  2.4000000E+02  2.6093116E-02 -4.2515921E-02  1.0879602E-01 -4.0421033E-03  4.7425872E-06
  2.4000000E+02  5.9151136E-03 -2.4930572E-02  8.3042383E-02 -1.2050980E-02  3.4473956E-06
  2.4000000E+02 -1.1266561E-02 -7.8283637E-03  6.6207750E-02 -1.6682392E-02  6.3445866E-06
  2.4000000E+02 -2.5158206E-02  7.4804783E-03  5.5486708E-02 -1.7300234E-02  9.5877954E-06
  2.4000000E+02 -3.4119920E-02  2.1068357E-02  4.8617384E-02 -1.4361886E-02  5.4994116E-06
  2.4000000E+02 -3.7530745E-02  3.2831896E-02  4.3866581E-02 -8.7955984E-03  7.1393804E-06
  2.4000000E+02 -3.6684336E-02  4.1981576E-02  4.0144899E-02 -2.0663679E-03  5.7475070E-06
  2.4000000E+02 -3.3895017E-02  4.7617046E-02  3.6906918E-02  3.9543641E-03  8.7463341E-06
  2.4000000E+02 -3.0914844E-02  4.9741666E-02  3.3724951E-02  7.7340806E-03  5.3515972E-06
  2.4000000E+02 -2.8182669E-02  4.9655684E-02  3.0375143E-02  8.8929924E-03  1.0816393E-05
  2.4000000E+02 -2.5325067E-02  4.8925360E-02  2.6905631E-02  8.1258707E-03  8.2150800E-06
