          atime         pst_uu         pst_vv         pst_ww         pm1avg           tavg
  2.4000000E+02 -2.7885840E-02  2.7893886E-02 -1.1280472E-15  9.7310925E-03  0.0000000E+00
  2.4000000E+02 -4.3076520E-02  1.1162647E-01 -6.8649482E-02  9.3216239E-03  0.0000000E+00
  2.4000000E+02  3.1970484E-02  5.1297218E-02 -8.3257366E-02  8.9073861E-03  0.0000000E+00
  2.4000000E+02  5.0983377E-02  2.1149943E-02 -7.2122836E-02  7.9548646E-03  0.0000000E+00
  2.4000000E+02  5.9075170E-02 -3.2294991E-04 -5.8748018E-02  6.5224312E-03  0.0000000E+00
  2.4000000E+02  6.9102753E-02 -2.0090367E-02 -4.9000108E-02  4.8538713E-03  0.0000000E+00
  2.4000000E+02  7.9164338E-02 -3.6074079E-02 -4.3083338E-02  3.1280752E-03  0.0000000E+00
  2.4000000E+02  8.6455211E-02 -4.6561152E-02 -3.9881537E-02  1.4494507E-03  0.0000000E+00
  2.4000000E+02  8.9572062E-02 -5.1243184E-02 -3.8313731E-02 -1.2526683E-04  0.0000000E+00
  2.4000000E+02  8.8278255E-02 -5.0618255E-02 -3.7649790E-02 -1.5657737E-03  0.0000000E+00
  2.4000000E+02  8.3069266E-02 -4.5618339E-02 -3.7435951E-02 -2.8560860E-03  0.0000000E+00
  2.4000000E+02  7.4838646E-02 -3.7411115E-02 -3.7416014E-02 -3.9902521E-03  0.0000000E+00
  2.4000000E+02  6.5538429E-02 -2.8110375E-02 -3.7413848E-02 -4.9704063E-03  0.0000000E+00
  2.4000000E+02  5.7434080E-02 -2.0101174E-02 -3.7316703E-02 -5.8042306E-03  0.0000000E+00
  2.4000000E+02  5.2327934E-02 -1.5222507E-02 -3.7090249E-02 -6.5031595E-03  0.0000000E+00
  2.4000000E+02  5.0706571E-02 -1.3926801E-02 -3.6759207E-02 -7.0805810E-03  0.0000000E+00
  2.4000000E+02  5.1761956E-02 -1.5389745E-02 -3.6357160E-02 -7.5489571E-03  0.0000000E+00
  2.4000000E+02  5.4121377E-02 -1.8176638E-02 -3.5925448E-02 -7.9183812E-03  0.0000000E+00
  2.4000000E+02  5.6724255E-02 -2.1220392E-02 -3.5491966E-02 -8.1961631E-03  0.0000000E+00
  2.4000000E+02  5.9005258E-02 -2.3969052E-02 -3.5023546E-02 -8.3874184E-03  0.0000000E+00
  2.4000000E+02  6.0659001E-02 -2.6152064E-02 -3.4487129E-02 -8.4966252E-03  0.0000000E+00
  2.4000000E+02  6.1544534E-02 -2.7675219E-02 -3.3858814E-02 -8.5290863E-03  0.0000000E+00
  2.4000000E+02  6.1762639E-02 -2.8661038E-02 -3.3067115E-02 -8.4917270E-03  0.0000000E+00
  2.4000000E+02  6.1218591E-02 -2.9047077E-02 -3.2156836E-02 -8.3936333E-03  0.0000000E+00
  2.4000000E+02  6.0152018E-02 -2.9077029E-02 -3.1065331E-02 -8.2445001E-03  0.0000000E+00
  2.4000000E+02  5.8614440E-02 -2.8744812E-02 -2.9851352E-02 -8.0552536E-03  0.0000000E+00
  2.4000000E+02  5.6654377E-02 -2.8065084E-02 -2.8578197E-02 -7.8369852E-03  0.0000000E+00
  2.4000000E+02  5.4417226E-02 -2.7143416E-02 -2.7269185E-02 -7.5998094E-03  0.0000000E+00
  2.4000000E+02  5.2023233E-02 -2.6062971E-02 -2.5951121E-02 -7.3524637E-03  0.0000000E+00
  2.4000000E+02  4.9534511E-02 -2.4861954E-02 -2.4658206E-02 -7.1021535E-03  0.0000000E+00
  2.4000000E+02  4.6988424E-02 -2.3569192E-02 -2.3412623E-02 -6.8545742E-03  0.0000000E+00
  2.4000000E+02  4.4474639E-02 -2.2265229E-02 -2.2198061E-02 -6.6140467E-03  0.0000000E+00
  2.4000000E+02  4.2042393E-02 -2.0982392E-02 -2.1025419E-02 -6.3838860E-03  0.0000000E+00
  2.4000000E+02  3.9587141E-02 -1.9646431E-02 -1.9941263E-02 -6.1661954E-03  0.0000000E+00
  2.4000000E+02  3.7290641E-02 -1.8394364E-02 -1.8888049E-02 -5.9620816E-03  0.0000000E+00
  2.4000000E+02  3.5085772E-02 -1.7159879E-02 -1.7915873E-02 -5.7723783E-03  0.0000000E+00
  2.4000000E+02  3.2981161E-02 -1.5952226E-02 -1.7024996E-02 -5.5971807E-03  0.0000000E+00
  2.4000000E+02  3.1003178E-02 -1.4799712E-02 -1.6202992E-02 -5.4360250E-03  0.0000000E+00
  2.4000000E+02  2.9167606E-02 -1.3721955E-02 -1.5442217E-02 -5.2880752E-03  0.0000000E+00
  2.4000000E+02  2.7473957E-02 -1.2723966E-02 -1.4742670E-02 -5.1523009E-03  0.0000000E+00
  2.4000000E+02  2.5915435E-02 -1.1805128E-02 -1.4105311E-02 -5.0276266E-03  0.0000000E+00
  2.4000000E+02  2.4497545E-02 -1.0976155E-02 -1.3520899E-02 -4.9130361E-03  0.0000000E+00
  2.4000000E+02  2.3258330E-02 -1.0277105E-02 -1.2959424E-02 -4.8076122E-03  0.0000000E+00
  2.4000000E+02  2.2098854E-02 -9.6225766E-03 -1.2469809E-02 -4.7106691E-03  0.0000000E+00
  2.4000000E+02  2.1073583E-02 -9.0698888E-03 -1.2004151E-02 -4.6211978E-03  0.0000000E+00
  2.4000000E+02  2.0172956E-02 -8.6073041E-03 -1.1561607E-02 -4.5384177E-03  0.0000000E+00
  2.4000000E+02  1.9363847E-02 -8.2044777E-03 -1.1154709E-02 -4.4616631E-03  0.0000000E+00
  2.4000000E+02  1.8639441E-02 -7.8576203E-03 -1.0780028E-02 -4.3902595E-03  0.0000000E+00
  2.4000000E+02  1.7999912E-02 -7.5700898E-03 -1.0430085E-02 -4.3235046E-03  0.0000000E+00
  2.4000000E+02  1.7441767E-02 -7.3413284E-03 -1.0099797E-02 -4.2606567E-03  0.0000000E+00
  2.4000000E+02  1.6954428E-02 -7.1630517E-03 -9.7883761E-03 -4.2009389E-03  0.0000000E+00
  2.4000000E+02  1.6522697E-02 -7.0215984E-03 -9.4976116E-03 -4.1435619E-03  0.0000000E+00
  2.4000000E+02  1.6133685E-02 -6.9053486E-03 -9.2274631E-03 -4.0877763E-03  0.0000000E+00
  2.4000000E+02  1.5786839E-02 -6.8161186E-03 -8.9698860E-03 -4.0329559E-03  0.0000000E+00
  2.4000000E+02  1.5505659E-02 -6.7834396E-03 -8.7018169E-03 -3.9787231E-03  0.0000000E+00
  2.4000000E+02  1.5192401E-02 -6.6996980E-03 -8.4914148E-03 -3.9247613E-03  0.0000000E+00
  2.4000000E+02  1.4922679E-02 -6.6517415E-03 -8.2712106E-03 -3.8706450E-03  0.0000000E+00
  2.4000000E+02  1.4669554E-02 -6.6074699E-03 -8.0598878E-03 -3.8160268E-03  0.0000000E+00
  2.4000000E+02  1.4421473E-02 -6.5533457E-03 -7.8655703E-03 -3.7607266E-03  0.0000000E+00
  2.4000000E+02  1.4178011E-02 -6.4900133E-03 -7.6869359E-03 -3.7046362E-03  0.0000000E+00
  2.4000000E+02  1.3941213E-02 -6.4222105E-03 -7.5192554E-03 -3.6476549E-03  0.0000000E+00
  2.4000000E+02  1.3711308E-02 -6.3532546E-03 -7.3581616E-03 -3.5896579E-03  0.0000000E+00
  2.4000000E+02  1.3485805E-02 -6.2832436E-03 -7.2014007E-03 -3.5304903E-03  0.0000000E+00
  2.4000000E+02  1.3260991E-02 -6.2101141E-03 -7.0488170E-03 -3.4699823E-03  0.0000000E+00
  2.4000000E+02  1.3034830E-02 -6.1326959E-03 -6.9008243E-03 -3.4079759E-03  0.0000000E+00
  2.4000000E+02  1.2810304E-02 -6.0549061E-03 -6.7556159E-03 -3.3443601E-03  0.0000000E+00
  2.4000000E+02  1.2598172E-02 -5.9902223E-03 -6.6053654E-03 -3.2791063E-03  0.0000000E+00
  2.4000000E+02  1.2397770E-02 -5.9381597E-03 -6.4507826E-03 -3.2122988E-03  0.0000000E+00
  2.4000000E+02  1.2174758E-02 -5.8541978E-03 -6.3207377E-03 -3.1440015E-03  0.0000000E+00
  2.4000000E+02  1.1967626E-02 -5.7873266E-03 -6.1802635E-03 -3.0742327E-03  0.0000000E+00
  2.4000000E+02  1.1762169E-02 -5.7171328E-03 -6.0436650E-03 -3.0031665E-03  0.0000000E+00
