          atime            tkk            imk        garbage        garbage        garbage
  3.6000000E+02 -8.6666643E-21  0.0000000E+00 -1.8401967E-06 -2.9442386E-19 -6.9024664E-06
  3.6000000E+02  8.7464196E-05  0.0000000E+00  6.9422778E-06  3.4805293E-05  2.1588377E-03
  3.6000000E+02  8.4896183E-04  0.0000000E+00  4.8586093E-06  1.0706794E-03  5.2258495E-03
  3.6000000E+02  2.9983860E-03  0.0000000E+00  7.2020238E-06  7.0543545E-03  6.9334865E-03
  3.6000000E+02  6.4656815E-03  0.0000000E+00  6.7576113E-06  2.1339692E-02  6.9946174E-03
  3.6000000E+02  1.0160161E-02  0.0000000E+00  8.8190172E-06  3.9074193E-02  6.4326201E-03
  3.6000000E+02  1.2891348E-02  0.0000000E+00 -6.9946627E-06  5.2003175E-02  5.8813792E-03
  3.6000000E+02  1.4096097E-02  0.0000000E+00  5.4523786E-05  5.7262957E-02  5.8892056E-03
  3.6000000E+02  1.4096097E-02  0.0000000E+00  5.4523786E-05  5.7262957E-02  5.8892056E-03
  3.6000000E+02  1.7362953E-02  0.0000000E+00  3.8411212E-06  6.8867428E-02  5.1393633E-03
  3.6000000E+02  2.2489008E-02  0.0000000E+00  1.8228443E-05  7.0435817E-02  4.0704320E-03
  3.6000000E+02  2.5820693E-02  0.0000000E+00  2.1686603E-05  4.5428775E-02  2.3051182E-03
  3.6000000E+02  2.7158946E-02  0.0000000E+00  2.6665970E-05  2.1844805E-02  6.2557140E-04
  3.6000000E+02  2.7687823E-02  0.0000000E+00  2.1240105E-05  1.0198257E-02  7.3420645E-04
  3.6000000E+02  2.7961150E-02  0.0000000E+00  2.2488592E-05  5.5162647E-03  1.8837646E-03
  3.6000000E+02  2.8081288E-02  0.0000000E+00  2.0840525E-05  3.9067178E-03  2.6118790E-03
  3.6000000E+02  2.8081288E-02  0.0000000E+00  2.0840525E-05  3.9067178E-03  2.6118790E-03
  3.6000000E+02  2.8286639E-02  0.0000000E+00  1.8865590E-05  2.0814400E-03  4.1937543E-03
  3.6000000E+02  2.8783113E-02  0.0000000E+00  2.0919301E-05 -3.6811931E-04  7.7620037E-03
  3.6000000E+02  2.9504451E-02  0.0000000E+00  3.7935376E-05 -1.4910430E-03  1.1517571E-02
  3.6000000E+02  3.0193013E-02  0.0000000E+00  5.2835452E-05 -8.7060201E-04  1.2549783E-02
  3.6000000E+02  3.0670426E-02  0.0000000E+00  4.5248674E-05  5.6392087E-04  1.1359057E-02
  3.6000000E+02  3.0896732E-02  0.0000000E+00  3.5495453E-05  1.7576817E-03  1.0294734E-02
  3.6000000E+02  3.0962229E-02  0.0000000E+00  6.4022711E-05  2.3264703E-03  1.0058146E-02
  3.6000000E+02  3.0962229E-02  0.0000000E+00  6.4022711E-05  2.3264703E-03  1.0058146E-02
  3.6000000E+02  3.1014802E-02  0.0000000E+00  3.4290478E-05  3.1444822E-03  9.3941580E-03
  3.6000000E+02  3.0974764E-02  0.0000000E+00  3.7397290E-05  4.3390993E-03  8.4852774E-03
  3.6000000E+02  3.0578698E-02  0.0000000E+00  1.3404967E-05  5.4185963E-03  6.4803469E-03
  3.6000000E+02  2.9721318E-02  0.0000000E+00  7.6331569E-06  6.2090660E-03  3.5822309E-03
  3.6000000E+02  2.8722250E-02  0.0000000E+00  1.3622911E-05  6.3144461E-03  1.3131524E-03
  3.6000000E+02  2.7898683E-02  0.0000000E+00  2.8704518E-05  6.2385372E-03  4.4713902E-04
  3.6000000E+02  2.7501248E-02  0.0000000E+00  3.8228097E-05  6.1890169E-03  3.0171360E-04
  3.6000000E+02  2.7501248E-02  0.0000000E+00  3.8228097E-05  6.1890169E-03  3.0171360E-04
  3.6000000E+02  2.7021518E-02  0.0000000E+00  3.6228238E-05  6.1862980E-03  1.8363819E-04
  3.6000000E+02  2.6015032E-02  0.0000000E+00  2.7413517E-05  5.7998069E-03  3.8027737E-04
  3.6000000E+02  2.4902212E-02  0.0000000E+00  1.0072409E-05  5.1090656E-03  1.0541290E-03
  3.6000000E+02  2.3963471E-02  0.0000000E+00  1.9305945E-06  4.8257864E-03  1.7136516E-03
  3.6000000E+02  2.3271271E-02  0.0000000E+00  5.1000540E-06  4.7391331E-03  1.8089096E-03
  3.6000000E+02  2.2857089E-02  0.0000000E+00  9.6866959E-06  4.5856943E-03  1.5106961E-03
  3.6000000E+02  2.2674660E-02  0.0000000E+00  1.9718939E-05  4.5431544E-03  1.3598340E-03
  3.6000000E+02  2.2674660E-02  0.0000000E+00  1.9718939E-05  4.5431544E-03  1.3598340E-03
  3.6000000E+02  2.2472532E-02  0.0000000E+00  4.5061305E-06  4.5566612E-03  1.3204857E-03
  3.6000000E+02  2.1993630E-02  0.0000000E+00  6.0421227E-06  4.5882286E-03  9.8275146E-04
  3.6000000E+02  2.1287861E-02  0.0000000E+00  4.2338057E-06  4.4640304E-03  6.5525209E-04
  3.6000000E+02  2.0524559E-02  0.0000000E+00  2.1817417E-06  4.4934602E-03  4.3409617E-04
  3.6000000E+02  1.9880468E-02  0.0000000E+00  3.1713106E-06  4.4825804E-03  4.4826465E-04
  3.6000000E+02  1.9385017E-02  0.0000000E+00  4.5367879E-06  4.3004863E-03  5.7927068E-04
  3.6000000E+02  1.9150547E-02  0.0000000E+00  1.1724368E-05  4.2468952E-03  5.6795050E-04
  3.6000000E+02  1.9150547E-02  0.0000000E+00  1.1724368E-05  4.2468952E-03  5.6795050E-04
  3.6000000E+02  1.8903654E-02  0.0000000E+00  3.5270271E-06  4.1154139E-03  4.4425905E-04
  3.6000000E+02  1.8377662E-02  0.0000000E+00  2.2386802E-06  3.9217546E-03  1.9293884E-04
  3.6000000E+02  1.7599337E-02  0.0000000E+00  1.7640260E-06  3.7318751E-03 -4.0830428E-05
  3.6000000E+02  1.6705919E-02  0.0000000E+00  7.9497567E-07  3.3997804E-03  1.1107014E-05
  3.6000000E+02  1.5965393E-02  0.0000000E+00  1.3079617E-06  3.0232666E-03  1.5868187E-04
  3.6000000E+02  1.5438300E-02  0.0000000E+00  2.7838617E-06  2.8276961E-03  1.9829947E-04
  3.6000000E+02  1.5191304E-02  0.0000000E+00  4.9385896E-06  2.7715019E-03  1.3883815E-04
  3.6000000E+02  1.5191304E-02  0.0000000E+00  4.9385896E-06  2.7715019E-03  1.3883815E-04
  3.6000000E+02  1.4931056E-02  0.0000000E+00  1.2283638E-06  2.7198391E-03  5.8878609E-05
  3.6000000E+02  1.4342720E-02  0.0000000E+00  1.5404603E-07  2.5819362E-03 -6.9874669E-05
  3.6000000E+02  1.3564088E-02  0.0000000E+00  1.0980061E-06  2.3199603E-03 -1.2471735E-04
  3.6000000E+02  1.2762095E-02  0.0000000E+00  1.0519335E-06  2.0248203E-03 -1.6397764E-04
  3.6000000E+02  1.2008502E-02  0.0000000E+00  3.3250686E-07  1.7433286E-03 -2.7843667E-04
  3.6000000E+02  1.1487771E-02  0.0000000E+00  7.2647268E-07  1.5284961E-03 -3.1862159E-04
  3.6000000E+02  1.1259959E-02  0.0000000E+00  2.8380384E-06  1.4411663E-03 -3.9647253E-04
  3.6000000E+02  1.1259959E-02  0.0000000E+00  2.8380384E-06  1.4411663E-03 -3.9647253E-04
  3.6000000E+02  1.1038282E-02  0.0000000E+00  1.1378479E-06  1.3557383E-03 -3.7897684E-04
  3.6000000E+02  1.0554235E-02  0.0000000E+00  7.1218343E-07  1.1696169E-03 -4.4466624E-04
  3.6000000E+02  9.8964990E-03  0.0000000E+00  6.2257568E-07  9.3335575E-04 -3.6922750E-04
  3.6000000E+02  9.1549937E-03  0.0000000E+00  1.6478381E-07  7.0950958E-04 -3.2097921E-04
  3.6000000E+02  8.5187002E-03  0.0000000E+00 -1.3368097E-08  5.1803560E-04 -3.0718503E-04
  3.6000000E+02  8.0795624E-03  0.0000000E+00  9.6958800E-07  3.9065936E-04 -2.6073961E-04
  3.6000000E+02  7.8833264E-03  0.0000000E+00 -7.7603296E-08  3.3785232E-04 -2.4527815E-04
  3.6000000E+02  7.8833264E-03  0.0000000E+00 -7.7603296E-08  3.3785232E-04 -2.4527815E-04
  3.6000000E+02  7.7000140E-03  0.0000000E+00  1.0624416E-06  2.9104784E-04 -2.4083585E-04
  3.6000000E+02  7.3224795E-03  0.0000000E+00  1.4069999E-07  2.0491042E-04 -2.0961013E-04
  3.6000000E+02  6.8742276E-03  0.0000000E+00  1.7294655E-07  1.1062141E-04 -1.6427549E-04
  3.6000000E+02  6.5150254E-03  0.0000000E+00  1.6111047E-08  3.1416605E-05 -1.0682210E-04
  3.6000000E+02  6.2932512E-03  0.0000000E+00  9.6956658E-09 -4.2066878E-06 -9.4713191E-05
  3.6000000E+02  6.1890272E-03  0.0000000E+00 -2.2944023E-07  1.3545498E-06 -9.4140041E-05
  3.6000000E+02  6.1626460E-03  0.0000000E+00  1.7047752E-06  1.3045398E-05 -7.0486523E-05
  3.6000000E+02  6.1626460E-03  0.0000000E+00  1.7047752E-06  1.3045398E-05 -7.0486523E-05
  3.6000000E+02  6.1520031E-03  0.0000000E+00  5.1780805E-08  2.9260904E-05 -6.7050413E-05
  3.6000000E+02  6.1695686E-03  0.0000000E+00  2.0368966E-07  8.4248090E-05 -6.4942851E-05
  3.6000000E+02  6.2727883E-03  0.0000000E+00  1.5522413E-07  1.9947959E-04 -8.5723400E-05
  3.6000000E+02  6.4908494E-03  0.0000000E+00 -9.1866074E-08  3.7175200E-04 -9.3761753E-05
  3.6000000E+02  6.7803849E-03  0.0000000E+00  3.0640305E-07  5.6851739E-04 -6.8244912E-05
