          atime          uvari          vvari          wvari          pvari          tvari
  3.6000000E+02  1.5877459E-02  6.3906814E-03  7.5939716E-03  1.5253302E-04  0.0000000E+00
  3.6000000E+02  1.5312348E-02  6.1796443E-03  7.1934474E-03  1.4456045E-04  0.0000000E+00
  3.6000000E+02  1.4526840E-02  5.9185948E-03  6.6827412E-03  1.3418134E-04  0.0000000E+00
  3.6000000E+02  1.3655797E-02  5.6509646E-03  6.2174288E-03  1.2376405E-04  0.0000000E+00
  3.6000000E+02  1.2817415E-02  5.3990265E-03  5.8005633E-03  1.1589003E-04  0.0000000E+00
  3.6000000E+02  1.2219335E-02  5.2164659E-03  5.5397405E-03  1.1059056E-04  0.0000000E+00
  3.6000000E+02  1.1954942E-02  5.1330536E-03  5.4319227E-03  1.0813044E-04  0.0000000E+00
  3.6000000E+02  1.1954942E-02  5.1330536E-03  5.4319227E-03  1.0813044E-04  0.0000000E+00
  3.6000000E+02  1.1698966E-02  5.0525598E-03  5.3250385E-03  1.0559531E-04  0.0000000E+00
  3.6000000E+02  1.1137994E-02  4.8756284E-03  5.0948478E-03  9.9526429E-05  0.0000000E+00
  3.6000000E+02  1.0367434E-02  4.6424915E-03  4.7830721E-03  9.0918969E-05  0.0000000E+00
  3.6000000E+02  9.4783077E-03  4.4069689E-03  4.4247109E-03  8.2207900E-05  0.0000000E+00
  3.6000000E+02  8.6701978E-03  4.1999101E-03  4.1672926E-03  7.4621201E-05  0.0000000E+00
  3.6000000E+02  8.1004482E-03  4.0434795E-03  4.0151971E-03  6.9210181E-05  0.0000000E+00
  3.6000000E+02  7.8458335E-03  3.9716758E-03  3.9491435E-03  6.6744272E-05  0.0000000E+00
  3.6000000E+02  7.8458335E-03  3.9716758E-03  3.9491435E-03  6.6744272E-05  0.0000000E+00
  3.6000000E+02  7.6076470E-03  3.9027303E-03  3.8896506E-03  6.4515030E-05  0.0000000E+00
  3.6000000E+02  7.1148148E-03  3.7586450E-03  3.7714992E-03  5.9878147E-05  0.0000000E+00
  3.6000000E+02  6.5263000E-03  3.5799494E-03  3.6422059E-03  5.4472002E-05  0.0000000E+00
  3.6000000E+02  6.0670377E-03  3.4103080E-03  3.5527051E-03  4.9349363E-05  0.0000000E+00
  3.6000000E+02  5.8069862E-03  3.2737332E-03  3.5057830E-03  4.5653209E-05  0.0000000E+00
  3.6000000E+02  5.7009862E-03  3.1849612E-03  3.4921071E-03  4.3659893E-05  0.0000000E+00
  3.6000000E+02  5.6833293E-03  3.1477234E-03  3.4942393E-03  4.2972376E-05  0.0000000E+00
  3.6000000E+02  5.6833293E-03  3.1477234E-03  3.4942393E-03  4.2972376E-05  0.0000000E+00
  3.6000000E+02  5.6867501E-03  3.1155894E-03  3.5016668E-03  4.2421912E-05  0.0000000E+00
  3.6000000E+02  5.7544370E-03  3.0525690E-03  3.5321311E-03  4.1709066E-05  0.0000000E+00
  3.6000000E+02  5.9843228E-03  2.9789286E-03  3.5823252E-03  4.1754801E-05  0.0000000E+00
  3.6000000E+02  6.4289078E-03  2.9105625E-03  3.6422285E-03  4.3005383E-05  0.0000000E+00
  3.6000000E+02  6.9718386E-03  2.8584261E-03  3.7305051E-03  4.4962000E-05  0.0000000E+00
  3.6000000E+02  7.4165810E-03  2.8254769E-03  3.8206468E-03  4.6805455E-05  0.0000000E+00
  3.6000000E+02  7.6354586E-03  2.8123816E-03  3.8674430E-03  4.7798697E-05  0.0000000E+00
  3.6000000E+02  7.6354586E-03  2.8123816E-03  3.8674430E-03  4.7798697E-05  0.0000000E+00
  3.6000000E+02  7.8401766E-03  2.8023569E-03  3.9104902E-03  4.8692186E-05  0.0000000E+00
  3.6000000E+02  8.3371955E-03  2.7874917E-03  4.0107392E-03  5.0890443E-05  0.0000000E+00
  3.6000000E+02  9.1473271E-03  2.7785234E-03  4.1607894E-03  5.4192073E-05  0.0000000E+00
