          atime         prd_uu         prd_vv         prd_ww         pm1avg           tavg
  3.6000000E+02 -5.9794272E-19  1.0264757E-20 -1.1697573E-21 -8.3118523E-02  0.0000000E+00
  3.6000000E+02  6.9360519E-05 -1.6987330E-08  2.6705509E-07 -8.3064448E-02  0.0000000E+00
  3.6000000E+02  2.1369818E-03 -2.6914295E-06  7.0684713E-06 -8.2948481E-02  0.0000000E+00
  3.6000000E+02  1.4114331E-02 -4.7594506E-05  4.1972539E-05 -8.2766361E-02  0.0000000E+00
  3.6000000E+02  4.2825016E-02 -2.7273728E-04  1.2710528E-04 -8.2501346E-02  0.0000000E+00
  3.6000000E+02  7.8662426E-02 -7.6794086E-04  2.5390114E-04 -8.2180242E-02  0.0000000E+00
  3.6000000E+02  1.0497143E-01 -1.3399475E-03  3.7486992E-04 -8.1894352E-02  0.0000000E+00
  3.6000000E+02  1.1574349E-01 -1.6543100E-03  4.3673796E-04 -8.1748547E-02  0.0000000E+00
  3.6000000E+02  1.1574349E-01 -1.6543100E-03  4.3673796E-04 -8.1748547E-02  0.0000000E+00
  3.6000000E+02  1.3984749E-01 -2.7480546E-03  6.3542317E-04 -8.1276904E-02  0.0000000E+00
  3.6000000E+02  1.4511007E-01 -5.2892667E-03  1.0508269E-03 -8.0060716E-02  0.0000000E+00
  3.6000000E+02  9.6666606E-02 -7.2120954E-03  1.4030387E-03 -7.8252119E-02  0.0000000E+00
  3.6000000E+02  4.8983179E-02 -7.0301220E-03  1.7365539E-03 -7.6355964E-02  0.0000000E+00
  3.6000000E+02  2.4294374E-02 -6.1127438E-03  2.2148846E-03 -7.4794716E-02  0.0000000E+00
  3.6000000E+02  1.3960501E-02 -5.4668692E-03  2.5388978E-03 -7.3733051E-02  0.0000000E+00
  3.6000000E+02  1.0406276E-02 -5.2237966E-03  2.6309562E-03 -7.3265020E-02  0.0000000E+00
  3.6000000E+02  1.0406276E-02 -5.2237966E-03  2.6309562E-03 -7.3265020E-02  0.0000000E+00
  3.6000000E+02  6.2829959E-03 -4.8236241E-03  2.7035081E-03 -7.2509973E-02  0.0000000E+00
  3.6000000E+02  8.2327070E-04 -4.1691314E-03  2.6096221E-03 -7.0862421E-02  0.0000000E+00
  3.6000000E+02 -1.7410278E-03 -3.7327478E-03  2.4916897E-03 -6.8478037E-02  0.0000000E+00
  3.6000000E+02 -3.9708650E-04 -3.8797443E-03  2.5356267E-03 -6.5609308E-02  0.0000000E+00
  3.6000000E+02  2.8250817E-03 -4.5232320E-03  2.8259920E-03 -6.2779749E-02  0.0000000E+00
  3.6000000E+02  5.5214228E-03 -5.1123814E-03  3.1063220E-03 -6.0619977E-02  0.0000000E+00
  3.6000000E+02  6.7852298E-03 -5.3308990E-03  3.1986098E-03 -5.9616522E-02  0.0000000E+00
  3.6000000E+02  6.7852298E-03 -5.3308990E-03  3.1986098E-03 -5.9616522E-02  0.0000000E+00
  3.6000000E+02  8.6448061E-03 -5.5754866E-03  3.2196448E-03 -5.8261009E-02  0.0000000E+00
  3.6000000E+02  1.1250499E-02 -5.7789718E-03  3.2066717E-03 -5.5295207E-02  0.0000000E+00
  3.6000000E+02  1.3559382E-02 -5.3922962E-03  2.6701072E-03 -5.1320331E-02  0.0000000E+00
  3.6000000E+02  1.5288822E-02 -4.8812560E-03  2.0105655E-03 -4.7173717E-02  0.0000000E+00
  3.6000000E+02  1.5372637E-02 -4.4266705E-03  1.6829256E-03 -4.3642794E-02  0.0000000E+00
  3.6000000E+02  1.5081514E-02 -3.9873890E-03  1.3829492E-03 -4.1222196E-02  0.0000000E+00
  3.6000000E+02  1.4937953E-02 -3.7955969E-03  1.2356776E-03 -4.0169478E-02  0.0000000E+00
  3.6000000E+02  1.4937953E-02 -3.7955969E-03  1.2356776E-03 -4.0169478E-02  0.0000000E+00
  3.6000000E+02  1.4809364E-02 -3.5747212E-03  1.1379535E-03 -3.8919821E-02  0.0000000E+00
  3.6000000E+02  1.3679400E-02 -3.1053213E-03  1.0255347E-03 -3.6348228E-02  0.0000000E+00
  3.6000000E+02  1.1748810E-02 -2.4026286E-03  8.7195014E-04 -3.3157933E-02  0.0000000E+00
  3.6000000E+02  1.0775328E-02 -1.8703155E-03  7.4656028E-04 -3.0093468E-02  0.0000000E+00
  3.6000000E+02  1.0386771E-02 -1.4779145E-03  5.6940975E-04 -2.7648842E-02  0.0000000E+00
  3.6000000E+02  9.9310311E-03 -1.0939393E-03  3.3429687E-04 -2.6023429E-02  0.0000000E+00
  3.6000000E+02  9.7942385E-03 -9.3646979E-04  2.2854008E-04 -2.5319667E-02  0.0000000E+00
  3.6000000E+02  9.7942385E-03 -9.3646979E-04  2.2854008E-04 -2.5319667E-02  0.0000000E+00
  3.6000000E+02  9.7842492E-03 -8.2164634E-04  1.5071962E-04 -2.4539372E-02  0.0000000E+00
  3.6000000E+02  9.7506890E-03 -8.1739657E-04  2.4316474E-04 -2.2925384E-02  0.0000000E+00
