          atime         vdf_uu         vdf_vv         vdf_ww         pm1avg           tavg
  3.6000000E+02  1.4503825E-01 -4.9980594E-05  7.4974488E-02 -8.3118523E-02  0.0000000E+00
  3.6000000E+02  1.4042188E-01  7.2158902E-05  6.4637363E-02 -8.3064448E-02  0.0000000E+00
  3.6000000E+02  1.3241446E-01  5.0626155E-04  4.7822128E-02 -8.2948481E-02  0.0000000E+00
  3.6000000E+02  1.0394155E-01  1.4355171E-03  3.2815481E-02 -8.2766361E-02  0.0000000E+00
  3.6000000E+02  4.6119394E-02  2.4954260E-03  2.0780389E-02 -8.2501346E-02  0.0000000E+00
  3.6000000E+02 -1.4635156E-02  3.4138553E-03  1.1324376E-02 -8.2180242E-02  0.0000000E+00
  3.6000000E+02 -4.7655065E-02  3.8985771E-03  4.5761034E-03 -8.1894352E-02  0.0000000E+00
  3.6000000E+02 -6.2565148E-02  4.0650453E-03  2.4106494E-03 -8.1748547E-02  0.0000000E+00
  3.6000000E+02 -6.2565148E-02  4.0650453E-03  2.4106494E-03 -8.1748547E-02  0.0000000E+00
  3.6000000E+02 -7.9389500E-02  4.5493979E-03 -5.2381341E-03 -8.1276904E-02  0.0000000E+00
  3.6000000E+02 -5.9962269E-02  4.5125797E-03 -1.5154413E-02 -8.0060716E-02  0.0000000E+00
  3.6000000E+02 -1.5995968E-02  3.3494198E-03 -1.6823187E-02 -7.8252119E-02  0.0000000E+00
  3.6000000E+02  1.9186937E-03  1.7154729E-03 -1.1681777E-02 -7.6355964E-02  0.0000000E+00
  3.6000000E+02  4.5005130E-03  2.9998031E-04 -6.3923620E-03 -7.4794716E-02  0.0000000E+00
  3.6000000E+02  4.8344558E-03 -6.1647187E-04 -3.4501994E-03 -7.3733051E-02  0.0000000E+00
  3.6000000E+02  2.9867368E-03 -9.2986700E-04 -2.2697683E-03 -7.3265020E-02  0.0000000E+00
  3.6000000E+02  2.9867368E-03 -9.2986700E-04 -2.2697683E-03 -7.3265020E-02  0.0000000E+00
  3.6000000E+02  3.7298611E-03 -1.4256733E-03 -1.0721602E-03 -7.2509973E-02  0.0000000E+00
  3.6000000E+02  2.0864811E-03 -2.0327036E-03  4.8651656E-04 -7.0862421E-02  0.0000000E+00
  3.6000000E+02  5.4921660E-04 -2.2094629E-03  9.4329545E-04 -6.8478037E-02  0.0000000E+00
  3.6000000E+02  3.2135268E-04 -1.9712936E-03  5.4392313E-04 -6.5609308E-02  0.0000000E+00
  3.6000000E+02 -5.2878001E-04 -1.4884680E-03  5.4681916E-04 -6.2779749E-02  0.0000000E+00
  3.6000000E+02 -6.1901959E-04 -1.0129137E-03  4.3589251E-04 -6.0619977E-02  0.0000000E+00
  3.6000000E+02 -4.9574495E-04 -7.7782125E-04  2.7788431E-04 -5.9616522E-02  0.0000000E+00
  3.6000000E+02 -4.9574495E-04 -7.7782125E-04  2.7788431E-04 -5.9616522E-02  0.0000000E+00
  3.6000000E+02 -3.5837120E-04 -6.0450466E-04  1.0616255E-04 -5.8261009E-02  0.0000000E+00
  3.6000000E+02 -2.4086735E-04 -3.4129101E-04 -7.5529675E-05 -5.5295207E-02  0.0000000E+00
