          atime           uavg           vavg           wavg         pm1avg           tavg
  3.6000000E+02  1.1215965E-15  5.0312071E-21  1.5594924E-17 -8.3118523E-02  0.0000000E+00
  3.6000000E+02  3.1543732E-02  7.5422653E-05  4.5777930E-04 -8.3064448E-02  0.0000000E+00
  3.6000000E+02  1.0009428E-01  7.2623354E-04  1.5845573E-03 -8.2948481E-02  0.0000000E+00
  3.6000000E+02  1.9225926E-01  2.5214044E-03  3.3759388E-03 -8.2766361E-02  0.0000000E+00
  3.6000000E+02  2.8938726E-01  5.3748546E-03  5.5848964E-03 -8.2501346E-02  0.0000000E+00
  3.6000000E+02  3.7229495E-01  8.4823857E-03  7.7112547E-03 -8.2180242E-02  0.0000000E+00
  3.6000000E+02  4.2832049E-01  1.0900946E-02  9.2653445E-03 -8.1894352E-02  0.0000000E+00
  3.6000000E+02  4.5245001E-01  1.2020258E-02  9.9622999E-03 -8.1748547E-02  0.0000000E+00
  3.6000000E+02  4.5245001E-01  1.2020258E-02  9.9622999E-03 -8.1748547E-02  0.0000000E+00
  3.6000000E+02  5.1790865E-01  1.5269706E-02  1.1931338E-02 -8.1276904E-02  0.0000000E+00
  3.6000000E+02  6.2902813E-01  2.1511831E-02  1.5486721E-02 -8.0060716E-02  0.0000000E+00
  3.6000000E+02  7.2109116E-01  2.7213235E-02  1.8388190E-02 -7.8252119E-02  0.0000000E+00
  3.6000000E+02  7.7241069E-01  3.0199347E-02  1.9472699E-02 -7.6355964E-02  0.0000000E+00
  3.6000000E+02  7.9646820E-01  3.1109033E-02  1.9329424E-02 -7.4794716E-02  0.0000000E+00
  3.6000000E+02  8.0714030E-01  3.1168589E-02  1.8864491E-02 -7.3733051E-02  0.0000000E+00
  3.6000000E+02  8.1084090E-01  3.1092447E-02  1.8593459E-02 -7.3265020E-02  0.0000000E+00
  3.6000000E+02  8.1084090E-01  3.1092447E-02  1.8593459E-02 -7.3265020E-02  0.0000000E+00
  3.6000000E+02  8.1577452E-01  3.0867246E-02  1.8106864E-02 -7.2509973E-02  0.0000000E+00
  3.6000000E+02  8.2356906E-01  3.0093059E-02  1.6926718E-02 -7.0862421E-02  0.0000000E+00
  3.6000000E+02  8.3096982E-01  2.8738869E-02  1.5266784E-02 -6.8478037E-02  0.0000000E+00
  3.6000000E+02  8.3791756E-01  2.7210603E-02  1.3658212E-02 -6.5609308E-02  0.0000000E+00
  3.6000000E+02  8.4465308E-01  2.5999393E-02  1.2406889E-02 -6.2779749E-02  0.0000000E+00
  3.6000000E+02  8.5004186E-01  2.5297586E-02  1.1525849E-02 -6.0619977E-02  0.0000000E+00
  3.6000000E+02  8.5265875E-01  2.5034069E-02  1.1135805E-02 -5.9616522E-02  0.0000000E+00
